code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""Psychotropic""	""group""	""database""",
"""5053041000033114""",UNKNOWN,true,"""Venlalic XL 75mg tablets""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5054641000033118""",UNKNOWN,true,"""Haloperidol 1mg/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""200.000microgram/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""5055041000033113""",UNKNOWN,true,"""Epilim Chronosphere MR 1000mg granules sachets""	""Modified-release granules""	""Oral""	""Valproate""	""1.000gram""	""Valproate""	""Mood Stabilisers""	""Aurum""",
"""5055241000033117""",UNKNOWN,true,"""Droperidol 2.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous""	""Droperidol""	""2.500mg/1.000ml""	""Droperidol""	""Antipsychotics""	""Aurum""",
"""5077041000033116""",UNKNOWN,true,"""Agomelatine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Agomelatine""	""25.000mg""	""Agomelatine""	""Antidepressants""	""Aurum""",
"""5077141000033117""",UNKNOWN,true,"""Valdoxan 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Agomelatine""	""25.000mg""	""Agomelatine""	""Antidepressants""	""Aurum""",
"""5077641000033110""",UNKNOWN,true,"""Clozapine 50mg/ml oral suspension sugar free""	""Oral suspension""	""Oral""	""Clozapine""	""50.000mg/1.000ml""	""Clozapine""	""Antipsychotics""	""Aurum""",
"""5077741000033118""",UNKNOWN,true,"""Denzapine 50mg/ml oral suspension""	""Oral suspension""	""Oral""	""Clozapine""	""50.000mg/1.000ml""	""Clozapine""	""Antipsychotics""	""Aurum""",
"""5077941000033115""",UNKNOWN,true,"""Clozapine 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""200.000mg""	""Clozapine""	""Antipsychotics""	""Aurum""",
"""5078041000033117""",UNKNOWN,true,"""Clozapine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""50.000mg""	""Clozapine""	""Antipsychotics""	""Aurum""",
"""5078141000033118""",UNKNOWN,true,"""Denzapine 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""200.000mg""	""Clozapine""	""Antipsychotics""	""Aurum""",
"""5078241000033113""",UNKNOWN,true,"""Denzapine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""50.000mg""	""Clozapine""	""Antipsychotics""	""Aurum""",
"""5128541000033119""",UNKNOWN,true,"""Escitalopram 20mg/ml oral drops sugar free""	""Oral drops""	""Oral""	""Escitalopram""	""20.000mg/1.000ml""	""Escitalopram""	""Antidepressants""	""Aurum""",
"""5128641000033118""",UNKNOWN,true,"""Cipralex 20mg/ml oral drops""	""Oral drops""	""Oral""	""Escitalopram""	""20.000mg/1.000ml""	""Escitalopram""	""Antidepressants""	""Aurum""",
"""5234041000033119""",UNKNOWN,true,"""Foraven XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5234141000033115""",UNKNOWN,true,"""Foraven XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5328741000033117""",UNKNOWN,true,"""Imipramine 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Imipramine""	""5.000mg/1.000ml""	""Imipramine""	""Antidepressants""	""Aurum""",
"""5328941000033119""",UNKNOWN,true,"""Ranfaxine XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5329041000033111""",UNKNOWN,true,"""Ranfaxine XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5454141000033118""",UNKNOWN,true,"""Imipramine 25mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Imipramine""	""5.000mg/1.000ml""	""Imipramine""	""Antidepressants""	""Aurum""",
"""5490141000033118""",UNKNOWN,true,"""Amitriptyline 10mg/5ml oral solution""	""Oral solution""	""Oral""	""Amitriptyline""	""2.000mg/1.000ml""	""Amitriptyline""	""Antidepressants""	""Aurum""",
"""5565141000033118""",UNKNOWN,true,"""Zypadhera 300mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""300.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""5565241000033113""",UNKNOWN,true,"""Zypadhera 405mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""405.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""5574641000033117""",UNKNOWN,true,"""Tonpular XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5574741000033114""",UNKNOWN,true,"""Tonpular XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5575741000033110""",UNKNOWN,true,"""Olanzapine embonate 210mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""210.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""5575841000033117""",UNKNOWN,true,"""Olanzapine embonate 300mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""300.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""5575941000033113""",UNKNOWN,true,"""Olanzapine embonate 405mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""405.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""5749441000033115""",UNKNOWN,true,"""Fluoxetine 20mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Fluoxetine""	""4.000mg/1.000ml""	""Fluoxetine""	""Antidepressants""	""Aurum""",
"""5812541000033115""",UNKNOWN,true,"""Venlablue XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5812641000033119""",UNKNOWN,true,"""Venlablue XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5813141000033117""",UNKNOWN,true,"""Alventa XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5813341000033119""",UNKNOWN,true,"""Alventa XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5814341000033116""",UNKNOWN,true,"""Levomepromazine 2.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Levomepromazine""	""500.000microgram/1.000ml""	""Levomepromazine""	""Antipsychotics""	""Aurum""",
"""5888641000033118""",UNKNOWN,true,"""Amitriptyline 10mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Amitriptyline""	""2.000mg/1.000ml""	""Amitriptyline""	""Antidepressants""	""Aurum""",
"""5889641000033110""",UNKNOWN,true,"""Mentaven XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5889741000033118""",UNKNOWN,true,"""Quetiapine 12.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""2.500mg/1.000ml""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5889841000033111""",UNKNOWN,true,"""Quetiapine 12.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""2.500mg/1.000ml""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5890741000033111""",UNKNOWN,true,"""Haloperidol 1mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""200.000microgram/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""5890941000033114""",UNKNOWN,true,"""Amisulpride 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Amisulpride""	""5.000mg/1.000ml""	""Amisulpride""	""Antipsychotics""	""Aurum""",
"""5891041000033116""",UNKNOWN,true,"""Dosulepin 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Dosulepin""	""5.000mg/1.000ml""	""Dosulepin""	""Antidepressants""	""Aurum""",
"""5891141000033117""",UNKNOWN,true,"""Quetiapine 100mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""20.000mg/1.000ml""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5896341000033112""",UNKNOWN,true,"""Depefex XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5896441000033118""",UNKNOWN,true,"""Depefex XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""5909341000033112""",UNKNOWN,true,"""Quetiapine 150mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5909441000033118""",UNKNOWN,true,"""Seroquel XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5969441000033117""",UNKNOWN,true,"""Haloperidol 1.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""300.000microgram/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""5969541000033116""",UNKNOWN,true,"""Haloperidol 1.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""300.000microgram/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""5969641000033115""",UNKNOWN,true,"""Haloperidol 250micrograms/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""50.000microgram/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""5969741000033112""",UNKNOWN,true,"""Haloperidol 250micrograms/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""50.000microgram/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""5974841000033112""",UNKNOWN,true,"""Quetiapine 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""5.000mg/1.000ml""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5974941000033116""",UNKNOWN,true,"""Quetiapine 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""5.000mg/1.000ml""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5975041000033116""",UNKNOWN,true,"""Quetiapine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""10.000mg/1.000ml""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5975141000033117""",UNKNOWN,true,"""Quetiapine 50mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""10.000mg/1.000ml""	""Quetiapine""	""Antipsychotics""	""Aurum""",
"""5975341000033119""",UNKNOWN,true,"""Sertraline 100mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Sertraline""	""20.000mg/1.000ml""	""Sertraline""	""Antidepressants""	""Aurum""",
"""5992241000033114""",UNKNOWN,true,"""Dosulepin 75mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Dosulepin""	""15.000mg/1.000ml""	""Dosulepin""	""Antidepressants""	""Aurum""",
"""5993541000033117""",UNKNOWN,true,"""Haloperidol 5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""1.000mg/1.000ml""	""Haloperidol""	""Antipsychotics""	""Aurum""",
"""5996641000033111""",UNKNOWN,true,"""Lofepramine 70mg/5ml oral solution""	""Oral solution""	""Oral""	""Lofepramine""	""14.000mg/1.000ml""	""Lofepramine""	""Antidepressants""	""Aurum""",
"""5996741000033119""",UNKNOWN,true,"""Lofepramine 70mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Lofepramine""	""14.000mg/1.000ml""	""Lofepramine""	""Antidepressants""	""Aurum""",
"""5997341000033118""",UNKNOWN,true,"""Olanzapine 2.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Olanzapine""	""500.000microgram/1.000ml""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6000441000033115""",UNKNOWN,true,"""Venlafaxine 37.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Venlafaxine""	""7.500mg/1.000ml""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""6024841000033116""",UNKNOWN,true,"""Vamin 14 Electrolyte-Free solution for infusion 500ml bottles""	""Solution for infusion""	""Intravenous""	""Tryptophan""	""5.900gram/1.000litre + 12.000gram/1.000litre + 8.400gram/1.000litre + 2.500gram/1.000litre + 420.000mg/1.000litre + 4.200gram/1.000litre + 5.100gram/1.000litre + 4.200gram/1.000litre + 5.900gram/1.000litre + 6.800gram/1.000litre + 4.200gram/1.000litre + 5.900gram/1.000litre + 5.100gram/1.000litre + 3.400gram/1.000litre + 4.200gram/1.000litre + 1.400gram/1.000litre + 170.000mg/1.000litre + 5.500gram/1.000litre""	""Tryptophan""	""Antidepressants""	""Aurum""",
"""6029641000033116""",UNKNOWN,true,"""Venlaneo XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""6029741000033113""",UNKNOWN,true,"""Venlaneo XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""6111841000033117""",UNKNOWN,true,"""Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2.5litre twin bags with luer connector""	""Solution for peritoneal dialysis""	""Intraperitoneal""	""Tryptophan""	""184.000mg/1.000litre + 510.000mg/1.000litre + 951.000mg/1.000litre + 1.071gram/1.000litre + 714.000mg/1.000litre + 850.000mg/1.000litre + 1.020gram/1.000litre + 955.000mg/1.000litre + 850.000mg/1.000litre + 570.000mg/1.000litre + 595.000mg/1.000litre + 510.000mg/1.000litre + 646.000mg/1.000litre + 270.000mg/1.000litre + 300.000mg/1.000litre + 1.393gram/1.000litre + 51.000mg/1.000litre + 5.380gram/1.000litre + 4.480gram/1.000litre""	""Tryptophan""	""Antidepressants""	""Aurum""",
"""6161741000033111""",UNKNOWN,true,"""Venlafaxine 37.5mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""37.500mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""6161841000033118""",UNKNOWN,true,"""Venlalic XL 37.5mg tablets""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""37.500mg""	""Venlafaxine""	""Antidepressants""	""Aurum""",
"""6359441000033116""",UNKNOWN,true,"""Paliperidone 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6359541000033115""",UNKNOWN,true,"""Paliperidone 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6359641000033119""",UNKNOWN,true,"""Paliperidone 100mg/1ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6359741000033111""",UNKNOWN,true,"""Paliperidone 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6359841000033118""",UNKNOWN,true,"""Xeplion 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6359941000033114""",UNKNOWN,true,"""Xeplion 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6360041000033112""",UNKNOWN,true,"""Xeplion 100mg/1ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6360141000033111""",UNKNOWN,true,"""Xeplion 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""Paliperidone""	""Antipsychotics""	""Aurum""",
"""6443041000033115""",UNKNOWN,true,"""Asenapine 5mg sublingual tablets sugar free""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""5.000mg""	""Asenapine""	""Antipsychotics""	""Aurum""",
"""6443141000033116""",UNKNOWN,true,"""Asenapine 10mg sublingual tablets sugar free""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""10.000mg""	""Asenapine""	""Antipsychotics""	""Aurum""",
"""6443241000033111""",UNKNOWN,true,"""Sycrest 5mg sublingual tablets""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""5.000mg""	""Asenapine""	""Antipsychotics""	""Aurum""",
"""6443341000033118""",UNKNOWN,true,"""Sycrest 10mg sublingual tablets""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""10.000mg""	""Asenapine""	""Antipsychotics""	""Aurum""",
"""6445641000033110""",UNKNOWN,true,"""Levomepromazine 6mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Levomepromazine""	""1.200mg/1.000ml""	""Levomepromazine""	""Antipsychotics""	""Aurum""",
"""6455741000033116""",UNKNOWN,true,"""Ziprasidone 40mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Ziprasidone""	""40.000mg""	""Ziprasidone""	""Antipsychotics""	""Aurum""",
"""6455841000033114""",UNKNOWN,true,"""Ziprasidone 80mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Ziprasidone""	""80.000mg""	""Ziprasidone""	""Antipsychotics""	""Aurum""",
"""6456741000033114""",UNKNOWN,true,"""Zalasta 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""10.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6456841000033116""",UNKNOWN,true,"""Zalasta 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""15.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6456941000033112""",UNKNOWN,true,"""Zalasta 2.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""2.500mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6457041000033113""",UNKNOWN,true,"""Zalasta 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""20.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6457141000033112""",UNKNOWN,true,"""Zalasta 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""5.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6465341000033114""",UNKNOWN,true,"""Zalasta 10mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""10.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6465441000033115""",UNKNOWN,true,"""Zalasta 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""15.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6465641000033118""",UNKNOWN,true,"""Zalasta 5mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""5.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
"""6465941000033113""",UNKNOWN,true,"""Olanzapine 5mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""5.000mg""	""Olanzapine""	""Antipsychotics""	""Aurum""",
