code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""group""	""database""",
"""88644""",UNKNOWN,true,"""depression monitoring verbal invite""	""depression""	""Gold""",
"""39767""",UNKNOWN,true,"""[x]persistent mood affective disorder, unspecified""	""depression""	""Gold""",
"""43239""",UNKNOWN,true,"""excepted from depression quality indicators: informed dissen""	""depression""	""Gold""",
"""14709""",UNKNOWN,true,"""recurrent major depressive episodes, moderate""	""depression""	""Gold""",
"""9183""",UNKNOWN,true,"""masked depression""	""depression""	""Gold""",
"""24117""",UNKNOWN,true,"""[x]single episode of major depression and psychotic symptoms""	""depression""	""Gold""",
"""52678""",UNKNOWN,true,"""[x]single episode of psychogenic depressive psychosis""	""depression""	""Gold""",
"""6950""",UNKNOWN,true,"""endogenous depression first episode""	""depression""	""Gold""",
"""6546""",UNKNOWN,true,"""endogenous depression first episode""	""depression""	""Gold""",
"""5879""",UNKNOWN,true,"""agitated depression""	""depression""	""Gold""",
"""595""",UNKNOWN,true,"""endogenous depression""	""depression""	""Gold""",
"""10438""",UNKNOWN,true,"""depressive symptoms""	""depression""	""Gold""",
"""5726""",UNKNOWN,true,"""[x]mood - affective disorders""	""depression""	""Gold""",
"""12399""",UNKNOWN,true,"""depression annual review""	""depression""	""Gold""",
"""1055""",UNKNOWN,true,"""agitated depression""	""depression""	""Gold""",
"""15099""",UNKNOWN,true,"""recurrent major depressive episode""	""depression""	""Gold""",
"""36616""",UNKNOWN,true,"""[x]monopolar depression nos""	""depression""	""Gold""",
"""3291""",UNKNOWN,true,"""[x]depressive disorder nos""	""depression""	""Gold""",
"""15117""",UNKNOWN,true,"""[v]personal history of affective disorder""	""depression""	""Gold""",
"""36246""",UNKNOWN,true,"""brief depressive reaction nos""	""depression""	""Gold""",
"""4639""",UNKNOWN,true,"""[x]depressive episode""	""depression""	""Gold""",
"""42857""",UNKNOWN,true,"""[x]persistent mood affective disorders""	""depression""	""Gold""",
"""8478""",UNKNOWN,true,"""reactive depressive psychosis""	""depression""	""Gold""",
"""50998""",UNKNOWN,true,"""[x]other single mood affective disorders""	""depression""	""Gold""",
"""25697""",UNKNOWN,true,"""recurrent major depressive episodes, severe, no psychosis""	""depression""	""Gold""",
"""19696""",UNKNOWN,true,"""[x]recurrent episodes of psychogenic depression""	""depression""	""Gold""",
"""8902""",UNKNOWN,true,"""[x]recurrent episodes of reactive depression""	""depression""	""Gold""",
"""8851""",UNKNOWN,true,"""[x]recurrent episodes of depressive reaction""	""depression""	""Gold""",
"""32159""",UNKNOWN,true,"""single major depressive episode, severe, with psychosis""	""depression""	""Gold""",
"""655""",UNKNOWN,true,"""anxiety with depression""	""depression""	""Gold""",
"""23731""",UNKNOWN,true,"""[x]endogenous depression with psychotic symptoms""	""depression""	""Gold""",
"""101153""",UNKNOWN,true,"""[x]recurr major depr ep, severe with psych, psych in remiss""	""depression""	""Gold""",
"""30583""",UNKNOWN,true,"""depression - enhanced services administration""	""depression""	""Gold""",
"""12099""",UNKNOWN,true,"""[x]severe depressive episode with psychotic symptoms""	""depression""	""Gold""",
"""29921""",UNKNOWN,true,"""[x]other recurrent mood affective disorders""	""depression""	""Gold""",
"""4323""",UNKNOWN,true,"""chronic depression""	""depression""	""Gold""",
"""37090""",UNKNOWN,true,"""[x]unspecified mood affective disorder""	""depression""	""Gold""",
"""43324""",UNKNOWN,true,"""single major depressive episode, partial or unspec remission""	""depression""	""Gold""",
"""35671""",UNKNOWN,true,"""recurrent major depressive episodes, unspecified""	""depression""	""Gold""",
"""10610""",UNKNOWN,true,"""single major depressive episode""	""depression""	""Gold""",
"""25563""",UNKNOWN,true,"""recurrent major depressive episode nos""	""depression""	""Gold""",
"""101054""",UNKNOWN,true,"""[x]single major depr ep, severe with psych, psych in remiss""	""depression""	""Gold""",
"""28863""",UNKNOWN,true,"""[x]single episode of reactive depressive psychosis""	""depression""	""Gold""",
"""29784""",UNKNOWN,true,"""[x]recurrent depressive disorder, current episode mild""	""depression""	""Gold""",
"""10015""",UNKNOWN,true,"""depressed mood""	""depression""	""Gold""",
"""9055""",UNKNOWN,true,"""[x]single episode of depressive reaction""	""depression""	""Gold""",
"""7604""",UNKNOWN,true,"""[x]single episode of reactive depression""	""depression""	""Gold""",
"""18510""",UNKNOWN,true,"""[x]single episode of psychogenic depression""	""depression""	""Gold""",
"""17770""",UNKNOWN,true,"""psychotic reactive depression""	""depression""	""Gold""",
"""56609""",UNKNOWN,true,"""[x]single episode of masked depression nos""	""depression""	""Gold""",
"""10720""",UNKNOWN,true,"""[x]atypical depression""	""depression""	""Gold""",
"""5987""",UNKNOWN,true,"""[x] reactive depression nos""	""depression""	""Gold""",
"""28248""",UNKNOWN,true,"""[x]prolonged single episode of reactive depression""	""depression""	""Gold""",
"""48970""",UNKNOWN,true,"""exception reporting: depression quality indicators""	""depression""	""Gold""",
"""3292""",UNKNOWN,true,"""[x]recurrent depressive disorder""	""depression""	""Gold""",
"""2970""",UNKNOWN,true,"""[x]depressive episode, unspecified""	""depression""	""Gold""",
"""85852""",UNKNOWN,true,"""depression monitoring telephone invite""	""depression""	""Gold""",
"""9667""",UNKNOWN,true,"""[x]severe depressive episode without psychotic symptoms""	""depression""	""Gold""",
"""91105""",UNKNOWN,true,"""depression monitoring third letter""	""depression""	""Gold""",
"""6482""",UNKNOWN,true,"""recurrent depression""	""depression""	""Gold""",
"""55384""",UNKNOWN,true,"""recurrent major depressive episodes, in full remission""	""depression""	""Gold""",
"""19054""",UNKNOWN,true,"""[x]recurrent brief depressive episodes""	""depression""	""Gold""",
"""22806""",UNKNOWN,true,"""[x]single episode major depression w'out psychotic symptoms""	""depression""	""Gold""",
"""73991""",UNKNOWN,true,"""[x]vital depression, recurrent without psychotic symptoms""	""depression""	""Gold""",
"""11252""",UNKNOWN,true,"""[x]major depression, recurrent without psychotic symptoms""	""depression""	""Gold""",
"""1908""",UNKNOWN,true,"""o/e - depressed""	""depression""	""Gold""",
"""29520""",UNKNOWN,true,"""[x]recurrent depressive disorder, current episode moderate""	""depression""	""Gold""",
"""44848""",UNKNOWN,true,"""depression management programme""	""depression""	""Gold""",
"""57409""",UNKNOWN,true,"""single major depressive episode, in full remission""	""depression""	""Gold""",
"""29342""",UNKNOWN,true,"""recurrent major depressive episodes, mild""	""depression""	""Gold""",
"""98417""",UNKNOWN,true,"""[x]major depression, severe with psychotic symptoms""	""depression""	""Gold""",
"""6854""",UNKNOWN,true,"""[x]other depressive episodes""	""depression""	""Gold""",
"""9211""",UNKNOWN,true,"""[x]moderate depressive episode""	""depression""	""Gold""",
"""50243""",UNKNOWN,true,"""[x]other persistent mood affective disorders""	""depression""	""Gold""",
"""24112""",UNKNOWN,true,"""[x]single episode of psychotic depression""	""depression""	""Gold""",
"""1533""",UNKNOWN,true,"""brief depressive reaction""	""depression""	""Gold""",
"""11329""",UNKNOWN,true,"""[x]endogenous depression without psychotic symptoms""	""depression""	""Gold""",
"""41989""",UNKNOWN,true,"""[x]single episode agitated depressn w'out psychotic symptoms""	""depression""	""Gold""",
"""59386""",UNKNOWN,true,"""[x]single episode vital depression w'out psychotic symptoms""	""depression""	""Gold""",
"""11913""",UNKNOWN,true,"""[x]mixed anxiety and depressive disorder""	""depression""	""Gold""",
"""28970""",UNKNOWN,true,"""excepted from depression quality indicators: patient unsuita""	""depression""	""Gold""",
