code,code_system,include,term,notes
"""286007012""",UNKNOWN,true,"""9T11.00""	""new zealand european""",
"""286008019""",UNKNOWN,true,"""9T11.11""	""pakeha""",
"""1968261000006110""",UNKNOWN,true,"""9t12.00""	""mixed: white and black caribbean - ni ethnic cat 2011 census""",
"""286009010""",UNKNOWN,true,"""9T12.00""	""other european in new zealand""",
"""1968271000006115""",UNKNOWN,true,"""9t13.00""	""mixed: white and black african - ni ethnic cat 2011 census""",
"""286012013""",UNKNOWN,true,"""9T13.00""	""new zealand maori""",
"""1968281000006117""",UNKNOWN,true,"""9t14.00""	""mixed: white and asian - ni ethnic category 2011 census""",
"""507015012""",UNKNOWN,true,"""9T14.00""	""samoan""",
"""1968291000006119""",UNKNOWN,true,"""9t15.00""	""mixed: other mixed/multiple ethnic backgrd - ni 2011 census""",
"""286013015""",UNKNOWN,true,"""9T15.00""	""cook island maori""",
"""1968301000006118""",UNKNOWN,true,"""9t16.00""	""asian or asian british: indian - ni ethnic cat 2011 census""",
"""504723011""",UNKNOWN,true,"""9T16.00""	""tongan""",
"""1968311000006115""",UNKNOWN,true,"""9t17.00""	""asian/asian british: pakistani - ni ethnic cat 2011 census""",
"""286014014""",UNKNOWN,true,"""9T17.00""	""niuean""",
"""1968321000006111""",UNKNOWN,true,"""9t18.00""	""asian/asian british: bangladeshi - ni ethnic cat 2011 census""",
"""286015010""",UNKNOWN,true,"""9T18.00""	""tokelauan""",
"""1968331000006114""",UNKNOWN,true,"""9t19.00""	""asian/asian british: chinese - ni ethnic cat 2011 census""",
"""501416013""",UNKNOWN,true,"""9T19.00""	""fijian""",
"""1968341000006116""",UNKNOWN,true,"""9t1A.00""	""asian/asian british: other asian - ni ethnic cat 2011 census""",
"""286017019""",UNKNOWN,true,"""9T1A.00""	""other pacific ethnic group""",
"""1968351000006119""",UNKNOWN,true,"""9t1B.00""	""black/afri/carib/black brit: african- ni eth cat 2011 census""",
"""286018012""",UNKNOWN,true,"""9T1B.00""	""south east asian""",
"""1968361000006117""",UNKNOWN,true,"""9t1C.00""	""black/afri/carib/black brit: caribbean- ni eth cat 2011 cens""",
"""550541000006110""",UNKNOWN,true,"""9T1C.00""	""chinese""",
"""1968371000006112""",UNKNOWN,true,"""9t1D.00""	""black/afri/carib/black brit: other - ni eth cat 2011 census""",
"""781081000006113""",UNKNOWN,true,"""9T1D.00""	""indian""",
"""1968381000006110""",UNKNOWN,true,"""9t1E.00""	""other ethnic group: arab - ni ethnic category 2011 census""",
"""286020010""",UNKNOWN,true,"""9T1E.00""	""other asian""",
"""1968391000006113""",UNKNOWN,true,"""9t1F.00""	""other ethnic group: any other grp- ni ethnic cat 2011 census""",
"""286021014""",UNKNOWN,true,"""9T1Y.00""	""other new zealand ethnic group""",
"""286022019""",UNKNOWN,true,"""9T1Z.00""	""new zealand ethnic group nos""",
"""850671000006119""",UNKNOWN,true,"""9T2..00""	""traveller - gypsy""",
"""2487281000000112""",UNKNOWN,true,"""9t20.00""	""white: scottish - scotland ethnic category 2011 census""",
"""2487321000000116""",UNKNOWN,true,"""9t21.00""	""white: other british - scotland ethnic category 2011 census""",
"""2487361000000112""",UNKNOWN,true,"""9t22.00""	""white: irish - scotland ethnic category 2011 census""",
"""1968441000006112""",UNKNOWN,true,"""9t23.00""	""white: gypsy/irish traveller - scotland ethnic cat 2011 cens""",
"""2487481000000113""",UNKNOWN,true,"""9t24.00""	""white: polish - scotland ethnic category 2011 census""",
"""1968461000006111""",UNKNOWN,true,"""9t25.00""	""white: other white ethnic grp- scotland ethnic cat 2011 cens""",
"""1968471000006116""",UNKNOWN,true,"""9t26.00""	""mixed/multiple ethnic grps: any- scot ethnic cat 2011 census""",
"""1968481000006118""",UNKNOWN,true,"""9t27.00""	""asian: pakistani/pakistani scot/pakistani brit- scot 2011""",
"""1968491000006115""",UNKNOWN,true,"""9t28.00""	""asian: indian, indian scot/indian brit- scotland 2011 census""",
"""1968501000006111""",UNKNOWN,true,"""9t29.00""	""bangladeshi, bangladeshi scot or bangladeshi brit- scot 2011""",
"""1968511000006114""",UNKNOWN,true,"""9t2A.00""	""asian: chinese - scotland ethnic category 2011 census""",
"""1968521000006118""",UNKNOWN,true,"""9t2B.00""	""asian: other asian group - scotland ethnic cat 2011 census""",
"""1968531000006115""",UNKNOWN,true,"""9t2C.00""	""african: african/african scot/african brit - scotland 2011""",
"""1968541000006113""",UNKNOWN,true,"""9t2D.00""	""african: any other african - scotland ethnic cat 2011 census""",
"""1968551000006110""",UNKNOWN,true,"""9t2E.00""	""carib/black: caribbean/carib scot/carib brit- scotland 2011""",
"""1968561000006112""",UNKNOWN,true,"""9t2F.00""	""carib/black: black/black scot/black brit- scotland 2011 cens""",
"""1968571000006117""",UNKNOWN,true,"""9t2G.00""	""carib/black: any other black/caribbean grp - scotland 2011""",
"""1968581000006119""",UNKNOWN,true,"""9t2H.00""	""other ethnic grp: arab/arab scot/arab british- scotland 2011""",
"""1968591000006116""",UNKNOWN,true,"""9t2J.00""	""other ethnic grp: any other ethnic grp- scotland 2011 census""",
"""523591000000116""",UNKNOWN,true,"""9T3..00""	""yemeni""",
"""1158211000000111""",UNKNOWN,true,"""9T4..00""	""romanian""",
