code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Insulin""",
"""12478141000033112""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12480041000033117""",UNKNOWN,true,"""Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12480141000033118""",UNKNOWN,true,"""Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12481641000033115""",UNKNOWN,true,"""Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Intramuscular""	""Insulin""	""500.000unit/1.000ml + 500.000unit/1.000ml""	NA	""Insulin""",
"""12486241000033111""",UNKNOWN,true,"""Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12499641000033117""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12518941000033113""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12519341000033119""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12519841000033111""",UNKNOWN,true,"""Carefine  Needles for insulin pens  4 mm/32 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""12519941000033115""",UNKNOWN,true,"""Carefine  Needles for insulin pens  5 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""12520041000033117""",UNKNOWN,true,"""Carefine  Needles for insulin pens  6 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""12520141000033118""",UNKNOWN,true,"""Carefine  Needles for insulin pens  8 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""12541241000033115""",UNKNOWN,true,"""U100 Insulin Sterile, Single Use  Syringes with 12mm needle  0.3 ml, 0.3 mm/30g""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12573641000033115""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12573741000033112""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12573841000033119""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12573941000033110""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12574041000033112""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12574141000033111""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12574241000033116""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12600741000033116""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12600841000033114""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12600941000033118""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12624241000033111""",UNKNOWN,true,"""Insulin soluble porcine 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010101""	""Insulin""",
"""12686641000033112""",UNKNOWN,true,"""Semglee 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12711741000033115""",UNKNOWN,true,"""Microdot Max Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12902541000033110""",UNKNOWN,true,"""Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 33.000microgram/1.000ml""	NA	""Insulin""",
"""12902641000033111""",UNKNOWN,true,"""Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 50.000microgram/1.000ml""	NA	""Insulin""",
"""12902741000033119""",UNKNOWN,true,"""Insulin glargine 100units/ml / Lixisenatide 33micrograms/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 33.000microgram/1.000ml""	""06010102""	""Insulin""",
"""12902841000033112""",UNKNOWN,true,"""Insulin glargine 100units/ml / Lixisenatide 50micrograms/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 50.000microgram/1.000ml""	""06010102""	""Insulin""",
"""12998741000033119""",UNKNOWN,true,"""Insulin glargine 300units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""300.000unit/1.000ml + 300.000unit/1.000ml""	""06010102""	""Insulin""",
"""12998841000033112""",UNKNOWN,true,"""Toujeo 300units/ml solution for injection 3ml pre-filled DoubleStar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""300.000unit/1.000ml + 300.000unit/1.000ml""	NA	""Insulin""",
"""13027441000033117""",UNKNOWN,true,"""GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13027541000033116""",UNKNOWN,true,"""GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13106641000033118""",UNKNOWN,true,"""Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13106741000033110""",UNKNOWN,true,"""Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13155741000033112""",UNKNOWN,true,"""Microdot Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13291741000033116""",UNKNOWN,true,"""Microdot Dual Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13426141000033118""",UNKNOWN,true,"""Ateria Safecontrol Safety  Needles for insulin pens  5 mm/30 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""13426241000033113""",UNKNOWN,true,"""Ateria Safecontrol Safety  Needles for insulin pens  8 mm/30 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""13600541000033118""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13600741000033114""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13600941000033112""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13601241000033110""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13601341000033117""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13601541000033112""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13601641000033113""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13602141000033111""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""13604741000033119""",UNKNOWN,true,"""Lyumjev Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13604841000033112""",UNKNOWN,true,"""Lyumjev KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13604941000033116""",UNKNOWN,true,"""Lyumjev KwikPen 200units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	NA	""Insulin""",
"""13605041000033116""",UNKNOWN,true,"""Lyumjev 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13605141000033117""",UNKNOWN,true,"""Lyumjev 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13847941000033112""",UNKNOWN,true,"""Ateria Safecontrol Safety  Needles for insulin pens  4 mm/32 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""13861141000033114""",UNKNOWN,true,"""Trurapi 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13861241000033119""",UNKNOWN,true,"""Trurapi 100units/ml solution for injection 3ml pre-filled Solostar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13906641000033115""",UNKNOWN,true,"""Klinion Soft Fine Plus Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13907241000033115""",UNKNOWN,true,"""Klinion Soft Fine Plus Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13908241000033119""",UNKNOWN,true,"""Klinion Soft Fine Plus Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13908341000033112""",UNKNOWN,true,"""Klinion Soft Fine Plus Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""13911841000033112""",UNKNOWN,true,"""Admelog 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13911941000033116""",UNKNOWN,true,"""Admelog 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13912041000033110""",UNKNOWN,true,"""Admelog 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""13939841000033118""",UNKNOWN,true,"""Trurapi 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""14002541000033110""",UNKNOWN,true,"""Abasaglar Tempo Pen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""14004241000033116""",UNKNOWN,true,"""Humalog Tempo Pen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""14008641000033114""",UNKNOWN,true,"""NovoPen 6 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14008741000033117""",UNKNOWN,true,"""NovoPen 6 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14008841000033110""",UNKNOWN,true,"""NovoPen Echo Plus hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14008941000033119""",UNKNOWN,true,"""NovoPen Echo Plus hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14026841000033115""",UNKNOWN,true,"""Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14027041000033112""",UNKNOWN,true,"""Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14027141000033111""",UNKNOWN,true,"""Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14035241000033111""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""14035641000033114""",UNKNOWN,true,"""GlucoRx Dual-Safe Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14041441000033111""",UNKNOWN,true,"""Lyumjev Tempo Pen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""14115141000033116""",UNKNOWN,true,"""GreenFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14115241000033111""",UNKNOWN,true,"""GreenFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14115341000033118""",UNKNOWN,true,"""GreenFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14115441000033112""",UNKNOWN,true,"""GreenFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14142841000033114""",UNKNOWN,true,"""BD Micro-Fine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14147341000033119""",UNKNOWN,true,"""Apollo Pro-Shield Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14147441000033113""",UNKNOWN,true,"""Apollo Pro-Shield Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14225141000033110""",UNKNOWN,true,"""NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14280241000033119""",UNKNOWN,true,"""Apollo Pro-Shield Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""14439341000033110""",UNKNOWN,true,"""GlucoRx Dual-Safe Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
