code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""database""",
"""2865221000006115""",UNKNOWN,true,"""impaired glucose tolerance in obese""	""Aurum""",
"""2934311000006118""",UNKNOWN,true,"""weight""	""Aurum""",
"""3020131000006118""",UNKNOWN,true,"""impaired glucose tolerance in nonobese""	""Aurum""",
"""3044831000006118""",UNKNOWN,true,"""weight maintenance regimen""	""Aurum""",
"""3044841000006111""",UNKNOWN,true,"""weight maintenance diet""	""Aurum""",
"""3070611000006119""",UNKNOWN,true,"""normal bmi (body mass index)""	""Aurum""",
"""3087261000006114""",UNKNOWN,true,"""unable to gain weight""	""Aurum""",
"""3087271000006119""",UNKNOWN,true,"""poor weight gain""	""Aurum""",
"""3087281000006116""",UNKNOWN,true,"""not putting on weight""	""Aurum""",
"""3087291000006118""",UNKNOWN,true,"""not gaining weight""	""Aurum""",
"""3203281000006116""",UNKNOWN,true,"""normal weight""	""Aurum""",
"""3315711000006110""",UNKNOWN,true,"""body height measure""	""Aurum""",
"""3315721000006119""",UNKNOWN,true,"""body height""	""Aurum""",
"""3484791000006113""",UNKNOWN,true,"""weight: body mass""	""Aurum""",
"""3484801000006114""",UNKNOWN,true,"""bmi - body mass index""	""Aurum""",
"""3667431000006112""",UNKNOWN,true,"""decrease in height""	""Aurum""",
"""3825721000006111""",UNKNOWN,true,"""type 2 diabetes mellitus in obese""	""Aurum""",
"""3825731000006114""",UNKNOWN,true,"""diabetes mellitus type 2 in obese""	""Aurum""",
"""3847001000006111""",UNKNOWN,true,"""hypothalamic obesity""	""Aurum""",
"""3857651000006118""",UNKNOWN,true,"""failure to lose weight""	""Aurum""",
"""3952531000006117""",UNKNOWN,true,"""weight loss""	""Aurum""",
"""3976301000006116""",UNKNOWN,true,"""heavy (weight)""	""Aurum""",
"""4150511000006113""",UNKNOWN,true,"""weight finding""	""Aurum""",
"""4544701000006119""",UNKNOWN,true,"""losing weight""	""Aurum""",
"""4544711000006116""",UNKNOWN,true,"""progressive weight loss""	""Aurum""",
"""4544731000006110""",UNKNOWN,true,"""abnormal increase in weight""	""Aurum""",
"""4550451000006118""",UNKNOWN,true,"""on examination - obese""	""Aurum""",
"""4551671000006115""",UNKNOWN,true,"""on examination - height""	""Aurum""",
"""4551681000006117""",UNKNOWN,true,"""o/e - height greater than 20% below average""	""Aurum""",
"""4551701000006119""",UNKNOWN,true,"""o/e - height 10-20% below average""	""Aurum""",
"""4551761000006118""",UNKNOWN,true,"""o/e - height greater than 20% over average""	""Aurum""",
"""4551791000006114""",UNKNOWN,true,"""on examination - loss of height""	""Aurum""",
"""4551811000006113""",UNKNOWN,true,"""on examination - weight""	""Aurum""",
"""4551821000006117""",UNKNOWN,true,"""o/e - weight greater than 20% below ideal""	""Aurum""",
"""4551891000006115""",UNKNOWN,true,"""on examination - underweight""	""Aurum""",
"""4553701000006115""",UNKNOWN,true,"""body mass index 25-29 - overweight""	""Aurum""",
"""4553721000006113""",UNKNOWN,true,"""bmi 25-29 - overweight""	""Aurum""",
"""4553741000006118""",UNKNOWN,true,"""bmi 30+ - obesity""	""Aurum""",
"""4636861000006111""",UNKNOWN,true,"""has seen dietitian - obesity""	""Aurum""",
"""4636941000006119""",UNKNOWN,true,"""ibw - ideal body weight""	""Aurum""",
"""4935051000006112""",UNKNOWN,true,"""excessive weight gain""	""Aurum""",
"""4935071000006119""",UNKNOWN,true,"""height increased""	""Aurum""",
"""4937201000006110""",UNKNOWN,true,"""weight and body mass assessment procedure""	""Aurum""",
"""4946401000006112""",UNKNOWN,true,"""submissive behaviour""	""Aurum""",
"""4986041000006113""",UNKNOWN,true,"""kcal/kg body weight""	""Aurum""",
"""4986261000006116""",UNKNOWN,true,"""g/kg body weight""	""Aurum""",
"""5061121000006113""",UNKNOWN,true,"""excess interdialytic weight gain""	""Aurum""",
"""5117851000006111""",UNKNOWN,true,"""patient overweight""	""Aurum""",
"""5117871000006118""",UNKNOWN,true,"""gynaecoid obesity""	""Aurum""",
"""5192431000006115""",UNKNOWN,true,"""obesity monitoring status""	""Aurum""",
"""5247501000006116""",UNKNOWN,true,"""overestimates own body weight""	""Aurum""",
"""5247511000006118""",UNKNOWN,true,"""underestimates own body weight""	""Aurum""",
"""5253111000006115""",UNKNOWN,true,"""actions to lose weight""	""Aurum""",
"""5253131000006114""",UNKNOWN,true,"""self-induced purging to lose weight""	""Aurum""",
"""5253151000006119""",UNKNOWN,true,"""excessive exercising to lose weight""	""Aurum""",
"""5255791000006110""",UNKNOWN,true,"""centripetal obesity""	""Aurum""",
"""5255821000006118""",UNKNOWN,true,"""truncal obesity""	""Aurum""",
"""5256071000006119""",UNKNOWN,true,"""general finding of height""	""Aurum""",
"""5256131000006116""",UNKNOWN,true,"""has grown in height""	""Aurum""",
"""5256141000006114""",UNKNOWN,true,"""weight fluctuates""	""Aurum""",
"""5256201000006119""",UNKNOWN,true,"""height centile""	""Aurum""",
"""5256221000006112""",UNKNOWN,true,"""trend in height centile""	""Aurum""",
"""5256251000006115""",UNKNOWN,true,"""patient underweight""	""Aurum""",
"""5256261000006118""",UNKNOWN,true,"""weight trend""	""Aurum""",
"""5256281000006111""",UNKNOWN,true,"""percentage change in weight""	""Aurum""",
"""5256311000006113""",UNKNOWN,true,"""reference weight""	""Aurum""",
"""5256321000006117""",UNKNOWN,true,"""previous well-weight""	""Aurum""",
"""5256341000006112""",UNKNOWN,true,"""percentage of reference weight""	""Aurum""",
"""5256351000006114""",UNKNOWN,true,"""percentage overweight""	""Aurum""",
"""5256361000006111""",UNKNOWN,true,"""percentage underweight""	""Aurum""",
"""5256371000006116""",UNKNOWN,true,"""weight centile""	""Aurum""",
"""5256381000006118""",UNKNOWN,true,"""trend in weight centile""	""Aurum""",
"""5256391000006115""",UNKNOWN,true,"""weight for height""	""Aurum""",
"""5273061000006119""",UNKNOWN,true,"""obese abdomen""	""Aurum""",
"""5279431000006117""",UNKNOWN,true,"""step height""	""Aurum""",
"""5428931000006117""",UNKNOWN,true,"""heightened""	""Aurum""",
