code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antipsychotic""",
"""46224""",UNKNOWN,true,"1603	""Paliperidone 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes""	""Paliperidone""	""100mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""51240""",UNKNOWN,true,"12	""Risperidone 125micrograms/5ml oral solution""	""Risperidone""	""25microgram/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""55890""",UNKNOWN,true,"14	""Promazine 50mg/5ml Liquid (Rosemont Pharmaceuticals Ltd)""	""Promazine""	""50mg/5ml""	""Liquid""	NA	""Antipsychotic Products""	""Promazine""",
"""69511""",UNKNOWN,true,"6	""Olanzapine 10mg tablets (Teva UK Ltd)""	""Olanzapine""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""4434""",UNKNOWN,true,"2907	""Chlorpromazine 50mg/5ml oral solution""	""Chlorpromazine""	""10mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""70992""",UNKNOWN,true,"0	""Quetiapine 100mg tablets (Sun Pharma UK Ltd)""	""Quetiapine""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""44186""",UNKNOWN,true,"1	""Chlorpromazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)""	""Chlorpromazine""	""5mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""35723""",UNKNOWN,true,"1010	""Fluphenazine decanoate 50mg/2ml solution for injection ampoules""	""Fluphenazine""	""25mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""24107""",UNKNOWN,true,"2	""FLUPHENAZINE HCl ELI""	""Fluphenazine""	NA	NA	NA	""Unknown""	""Fluphenazine""",
"""47498""",UNKNOWN,true,"210	""Olanzapine 20mg oral lyophilisates sugar free""	""Olanzapine""	NA	NA	NA	""Unknown""	""Olanzapine""",
"""83485""",UNKNOWN,true,"0	""Chlorpromazine 50mg tablets (Almus Pharmaceuticals Ltd)""	""Chlorpromazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""12619""",UNKNOWN,true,"130	""Loxapac 25mg capsules (Wyeth Pharmaceuticals)""	""Loxapine""	""25mg""	""Oral capsule""	""Oral""	""Unknown""	""Loxapine""",
"""42000""",UNKNOWN,true,"6	""Haloperidol 2mg/ml Liquid (Rosemont Pharmaceuticals Ltd)""	""Haloperidol""	""2mg/ml""	""Liquid""	""Oral""	""Antipsychotic Products/-""	""Haloperidol""",
"""32064""",UNKNOWN,true,"1885	""Prochlorperazine 5mg tablets (Actavis UK Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""15171""",UNKNOWN,true,"1339	""Droleptan 10mg Tablet (Janssen-Cilag Ltd)""	""Droperidol""	""10mg""	""Tablet""	""Oral""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""",
"""57160""",UNKNOWN,true,"2219	""Olanzapine 5mg oral lyophilisates sugar free""	""Olanzapine""	""5mg""	""Oral lyophilisate""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""62943""",UNKNOWN,true,"13091	""Biquelle XL 400mg tablets (Aspire Pharma Ltd)""	""Quetiapine""	""400mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""588""",UNKNOWN,true,"881166	""Chlorpromazine 25mg tablets""	""Chlorpromazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""57170""",UNKNOWN,true,"50	""Psytixol 100mg/1ml solution for injection ampoules (Viatris UK Healthcare Ltd)""	""Flupentixol""	""100mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""9347""",UNKNOWN,true,"9691	""Clopixol 25mg tablets (Lundbeck Ltd)""	""Zuclopenthixol""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""55012""",UNKNOWN,true,"12	""Largactil 10mg tablets (Sanofi)""	""Chlorpromazine""	""10mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""41995""",UNKNOWN,true,"1	""Promazine 50mg/ml Injection (Genus Pharmaceuticals Ltd)""	""Promazine""	""50mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Products""	""Promazine""",
"""87124""",UNKNOWN,true,"26	""Olanzapine 5mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)""	""Olanzapine""	""5mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""16575""",UNKNOWN,true,"22010	""Aripiprazole 1mg/ml oral solution""	""Aripiprazole""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""1857""",UNKNOWN,true,"269515	""Trifluoperazine 1mg tablets""	""Trifluoperazine""	""1mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""",
"""66479""",UNKNOWN,true,"5916	""Aripiprazole 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes""	""Aripiprazole""	""400mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""38840""",UNKNOWN,true,"109085	""Quetiapine 400mg modified-release tablets""	""Quetiapine""	""400mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""55620""",UNKNOWN,true,"0	""Flupentixol Liquid""	""Flupentixol""	NA	""Liquid""	NA	""Antipsychotic Products/Other Antidepressants""	""Flupentixol""",
"""35455""",UNKNOWN,true,"6332	""Modecate Concentrate 100mg/1ml solution for injection ampoules (Sanofi)""	""Fluphenazine""	""100mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""34905""",UNKNOWN,true,"102	""Thioridazine 25mg Tablet (IVAX Pharmaceuticals UK Ltd)""	""Thioridazine""	""25mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""67247""",UNKNOWN,true,"277	""Largactil 50mg tablets (Waymade Healthcare Plc)""	""Chlorpromazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""2136""",UNKNOWN,true,"56826	""Depixol 20mg/ml Injection (Lundbeck Ltd)""	""Flupentixol""	""20mg/ml""	""Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""86747""",UNKNOWN,true,"26	""Risperidone 500microgram orodispersible tablets sugar free (Viatris UK Healthcare Ltd)""	""Risperidone""	""500microgram""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""31538""",UNKNOWN,true,"63	""Clopixol Acuphase 100mg/2ml solution for injection ampoules (Lundbeck Ltd)""	""Zuclopenthixol""	""50mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""87975""",UNKNOWN,true,"1	""Risperidone 1mg/ml oral solution sugar free (Teva UK Ltd)""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""82439""",UNKNOWN,true,"0	""Chlorpromazine 25mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)""	""Chlorpromazine""	""5mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""14859""",UNKNOWN,true,"25811	""Seroquel 25mg tablets (Luye Pharma Ltd)""	""Quetiapine""	""25mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""83700""",UNKNOWN,true,"17	""Risperidone 1mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""90306""",UNKNOWN,true,"2886	""Quetiapine 50mg tablets""	""Quetiapine""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""6838""",UNKNOWN,true,"16537	""Olanzapine 15mg Orodispersible tablet""	""Olanzapine""	""15mg""	""Orodispersible Tablet""	""Oral""	""Antipsychotic Products""	""Olanzapine""",
"""8311""",UNKNOWN,true,"724	""Chlorpromazine 25mg/ml injection""	""Chlorpromazine""	""25mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""12579""",UNKNOWN,true,"1647	""RISPERDAL(3 MG) 3 MG TAB""	""Risperidone""	NA	""Tablet""	""Oral""	""Unknown""	""Risperidone""",
"""12137""",UNKNOWN,true,"27	""CHLORPROMAZINE HCl 25 MG TAB""	""Chlorpromazine""	NA	""Tablet""	""Oral""	""Unknown""	""Chlorpromazine""",
"""12921""",UNKNOWN,true,"1799	""Haldol 2mg/ml oral solution (Essential Pharma Ltd)""	""Haloperidol""	""2mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""53951""",UNKNOWN,true,"4	""Levomepromazine maleate 6.25mg/5ml oral solution""	""Levomepromazine""	""1.25mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""89469""",UNKNOWN,true,"22	""Chlorpromazine 25mg tablets (Genesis Pharmaceuticals Ltd)""	""Chlorpromazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""32122""",UNKNOWN,true,"63	""Prochlorperazine 12.5mg/1ml solution for injection ampoules (Advanz Pharma)""	""Prochlorperazine""	""12.5mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""61575""",UNKNOWN,true,"2599	""Ebesque XL 50mg tablets (Ethypharm UK Ltd)""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""35065""",UNKNOWN,true,"6046	""Fluphenazine decanoate 25mg/1ml solution for injection ampoules""	""Fluphenazine""	""25mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""6023""",UNKNOWN,true,"72769	""Olanzapine 10mg Orodispersible tablet""	""Olanzapine""	""10mg""	""Orodispersible Tablet""	""Oral""	""Antipsychotic Products""	""Olanzapine""",
"""4232""",UNKNOWN,true,"11097	""Nozinan 25mg tablets (Neuraxpharm UK Ltd)""	""Levomepromazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""42895""",UNKNOWN,true,"185	""Haloperidol 5mg tablets (Teva UK Ltd)""	""Haloperidol""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""302""",UNKNOWN,true,"123956	""Risperidone 1mg/ml oral solution sugar free""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""62916""",UNKNOWN,true,"1	""Risperidone 500microgram orodispersible tablets sugar free (Teva UK Ltd)""	""Risperidone""	""500microgram""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""35787""",UNKNOWN,true,"69	""Thioridazine 50mg Tablet (IVAX Pharmaceuticals UK Ltd)""	""Thioridazine""	""50mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""82417""",UNKNOWN,true,"0	""Olanzapine 2.5mg tablets (Sandoz Ltd)""	""Olanzapine""	""2.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""6412""",UNKNOWN,true,"58277	""Olanzapine 5mg Orodispersible tablet""	""Olanzapine""	""5mg""	""Orodispersible Tablet""	""Oral""	""Antipsychotic Products""	""Olanzapine""",
"""1321""",UNKNOWN,true,"626475	""Risperidone 2mg tablets""	""Risperidone""	""2mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""84774""",UNKNOWN,true,"1	""Risperidone 1mg tablets (Milpharm Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""74834""",UNKNOWN,true,"94	""Olanzapine 10mg orodispersible tablets sugar free (Accord-UK Ltd)""	""Olanzapine""	""10mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""88844""",UNKNOWN,true,"36	""Levorol 5mg/ml oral solution (Galvany Pharma Ltd)""	""Levomepromazine""	""5mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""65707""",UNKNOWN,true,"3	""Olanzapine 20mg orodispersible tablets sugar free (Accord-UK Ltd)""	""Olanzapine""	""20mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""64493""",UNKNOWN,true,"15	""Risperidone 1mg tablets (A A H Pharmaceuticals Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""81870""",UNKNOWN,true,"10	""Clozapine 100mg orodispersible tablets sugar free""	""Clozapine""	""100mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""18155""",UNKNOWN,true,"4538	""Flupentixol 50mg/0.5ml solution for injection ampoules""	""Flupentixol""	""100mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""81649""",UNKNOWN,true,"22628	""Risperidone 250microgram tablets""	""Risperidone""	""250microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""840""",UNKNOWN,true,"10382	""Fentazin 2mg tablets (Advanz Pharma)""	""Perphenazine""	""2mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Perphenazine""",
"""82922""",UNKNOWN,true,"0	""Risperidone 1mg tablets (Phoenix Healthcare Distribution Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""13368""",UNKNOWN,true,"34738	""Clopixol 2mg tablets (Lundbeck Ltd)""	""Zuclopenthixol""	""2mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""609""",UNKNOWN,true,"25636	""Perphenazine 2mg tablets""	""Perphenazine""	""2mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo""	""Perphenazine""",
"""6036""",UNKNOWN,true,"23327	""Prochlorperazine 5mg/5ml oral solution""	""Prochlorperazine""	""1mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""10870""",UNKNOWN,true,"297	""THIORIDAZINE S/F 50 MG/5ML SYR""	""Thioridazine""	NA	""Solution for injection""	""Intramuscular""	""Unknown""	""Thioridazine""",
"""34736""",UNKNOWN,true,"382	""Chlorpromazine 100mg tablets (Teva UK Ltd)""	""Chlorpromazine""	""100mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""68660""",UNKNOWN,true,"0	""Loxapine 9.1mg/dose inhalation powder""	""Loxapine""	""9.1mg""	""Inhalation powder""	""Inhalation""	""Antipsychotic Products""	""Loxapine""",
"""48077""",UNKNOWN,true,"44	""Roxiam ir 75mg Capsule (AstraZeneca UK Ltd)""	""Remoxipride""	""75mg""	""Capsule""	""Oral""	""Antipsychotic Products""	""Remoxipride""",
"""70684""",UNKNOWN,true,"2	""Quetiapine 20mg/ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd)""	""Quetiapine""	""20mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""75919""",UNKNOWN,true,"38	""Promazine 12.5mg/5ml oral solution""	""Promazine""	""2.5mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""80112""",UNKNOWN,true,"281	""Cariprazine 1.5mg capsules""	""Cariprazine""	""1.5mg""	""Oral capsule""	""Oral""	""Antipsychotic Products""	""Cariprazine""",
"""19738""",UNKNOWN,true,"58	""MORPHINE,COCAINE & CHLORPROMAZINE MIX""	""Chlorpromazine""	NA	NA	NA	""Unknown""	""Chlorpromazine""",
"""55268""",UNKNOWN,true,"13	""Zypadhera 300mg powder and solvent for prolonged-release suspension for injection vials (Neon Healthcare Ltd)""	""Olanzapine""	""300mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs/Antipsychotic Depot Injections""	""Olanzapine""",
"""57034""",UNKNOWN,true,"3459	""Sondate XL 200mg tablets (Teva UK Ltd)""	""Quetiapine""	""200mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""53848""",UNKNOWN,true,"1	""Zalasta 5mg orodispersible tablets (Krka UK Ltd)""	""Olanzapine""	""5mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""83564""",UNKNOWN,true,"1	""CHLORPROMAZINE HCl 10 MG TAB""	""Chlorpromazine""	NA	""Tablet""	""Oral""	""Unknown""	""Chlorpromazine""",
"""89612""",UNKNOWN,true,"51	""Olanzapine 20mg tablets (DE Pharmaceuticals)""	""Olanzapine""	""20mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""34927""",UNKNOWN,true,"34	""Amisulpride 200mg tablets (Zentiva Pharma UK Ltd)""	""Amisulpride""	""200mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""49606""",UNKNOWN,true,"602	""Levinan 6mg tablets (Kyowa Kirin Ltd)""	""Levomepromazine""	""6mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""89614""",UNKNOWN,true,"17	""Quetiapine 100mg tablets (Zentiva Pharma UK Ltd)""	""Quetiapine""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""58822""",UNKNOWN,true,"0	""Risperidone 4mg tablets (Almus Pharmaceuticals Ltd)""	""Risperidone""	""4mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""55382""",UNKNOWN,true,"2	""Trifluoperazine 1mg/5ml oral solution sugar free (Advanz Pharma)""	""Trifluoperazine""	""200microgram/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""",
"""63615""",UNKNOWN,true,"7	""Olanzapine 2.5mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Olanzapine""	""2.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""8712""",UNKNOWN,true,"8921	""Flupentixol decanoate 100mg/ml Injection""	""Flupentixol""	""100mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""1735""",UNKNOWN,true,"25906	""Stelazine 10mg Spansules (Mercury Pharma Group Ltd)""	""Trifluoperazine""	""10mg""	""Modified-release capsule""	""Oral""	""Unknown""	""Trifluoperazine""",
"""7436""",UNKNOWN,true,"738	""Serenace 5mg/1ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)""	""Haloperidol""	""5mg/1ml""	""Solution for injection""	""Intravenous/Intramuscular""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""84080""",UNKNOWN,true,"115	""Levomepromazine 50mg tablets""	""Levomepromazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""12544""",UNKNOWN,true,"1012	""CHLORPROMAZINE HCl 100 MG MIX""	""Chlorpromazine""	NA	NA	NA	""Unknown""	""Chlorpromazine""",
"""80978""",UNKNOWN,true,"0	""Aripiprazole 10mg tablets (HBS Healthcare Ltd)""	""Aripiprazole""	""10mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""5821""",UNKNOWN,true,"24445	""Pimozide 4mg tablets""	""Pimozide""	""4mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Pimozide""",
"""81634""",UNKNOWN,true,"2	""Haloperidol 5mg tablets (A A H Pharmaceuticals Ltd)""	""Haloperidol""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
