code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antihypertensives""",
"""57556""",UNKNOWN,true,"60	""Spironolactone 12mg/5ml oral solution""	""Spironolactone""	""2.4mg/1ml""	""Oral solution""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""16708""",UNKNOWN,true,"2227	""Enalapril titration pack""	""Enalapril""	NA	""Titration Pack""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""4637""",UNKNOWN,true,"112893	""Terazosin 2mg tablets""	""Terazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Terazosin""",
"""25730""",UNKNOWN,true,"335	""Timolol maleate with amiloride and hydrochlorothiazide Tablet""	""Hydrochlorothiazide/Amiloride/Timolol""	NA	""Tablet""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Hydrochlorothiazide/Amiloride/Timolol""",
"""89652""",UNKNOWN,true,"0	""Spironolactone 100mg tablets (Bristol Laboratories Ltd)""	""Spironolactone""	""100mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""7952""",UNKNOWN,true,"24940	""Aldactone 100mg tablets (Pfizer Ltd)""	""Spironolactone""	""100mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""2833""",UNKNOWN,true,"17219	""CYCLOPENTHIAZIDE -K tablets""	""Cyclopenthiazide""	NA	""Tablets""	""Oral""	""Thiazides And Related Diuretics""	""Cyclopenthiazide""",
"""18247""",UNKNOWN,true,"1313	""Esbatal 10mg Tablet (Wellcome Medical Division)""	""Betanidine""	""10mg""	""Tablet""	""Oral""	""Adrenergic Neurone Blockers""	""Betanidine""",
"""21839""",UNKNOWN,true,"1165	""Berkolol 80mg Tablet (Berk Pharmaceuticals Ltd)""	""Propranolol""	""80mg""	""Oral tablet""	""Oral""	""Supraventricular Arrhythmias/Beta-Adrenoceptor Blockers""	""Propranolol""",
"""62249""",UNKNOWN,true,"0	""Co-amilozide 5mg/50mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Hydrochlorothiazide/Amiloride""	""50mg + 5mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics With Other Diuretics""	""Hydrochlorothiazide/Amiloride""",
"""58649""",UNKNOWN,true,"0	""Losartan 25mg tablets (Bristol Laboratories Ltd)""	""Losartan""	""25mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""35592""",UNKNOWN,true,"193939	""Cardioplen XL 2.5mg tablets (Chiesi Ltd)""	""Felodipine""	""2.5mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Felodipine""",
"""19055""",UNKNOWN,true,"1364	""Chlortalidone 12.5mg with Atenolol 50mg tablets""	""Chlortalidone/Atenolol""	""12.5mg+50mg""	""Tablets""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Chlortalidone/Atenolol""",
"""12517""",UNKNOWN,true,"114	""Timolol maleate with bendroflumethiazide 20mg + 5mg Tablet""	""Bendroflumethiazide/Timolol""	""20mg + 5mg""	""Tablet""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Bendroflumethiazide/Timolol""",
"""39447""",UNKNOWN,true,"148	""Varbim XL 1.5mg tablets (Teva UK Ltd)""	""Indapamide""	""1.5mg""	""Modified-release tablet""	""Oral""	""Thiazides And Related Diuretics""	""Indapamide""",
"""37650""",UNKNOWN,true,"48827	""Losartan 100mg / Hydrochlorothiazide 12.5mg tablets""	""Hydrochlorothiazide/Losartan""	""12.5mg + 100mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Losartan""",
"""8800""",UNKNOWN,true,"121389	""Innovace 5mg tablets (Organon Pharma (UK) Ltd)""	""Enalapril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""32590""",UNKNOWN,true,"39	""Verapamil 40mg tablets (Viatris UK Healthcare Ltd)""	""Verapamil""	""40mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Verapamil""",
"""56485""",UNKNOWN,true,"333	""Celectol 200mg tablets (Waymade Healthcare Plc)""	""Celiprolol""	""200mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Celiprolol""",
"""77604""",UNKNOWN,true,"4	""Spironolactone 7.5mg/5ml oral suspension""	""Spironolactone""	""1.5mg/1ml""	""Oral suspension""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""82494""",UNKNOWN,true,"95	""Aprovel 150mg tablets (Waymade Healthcare Plc)""	""Irbesartan""	""150mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Irbesartan""",
"""54120""",UNKNOWN,true,"37	""Spironolactone 4mg/5ml oral suspension""	""Spironolactone""	""800microgram/1ml""	""Oral suspension""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""67929""",UNKNOWN,true,"0	""Candesartan 16mg tablets (Tillomed Laboratories Ltd)""	""Candesartan""	""16mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""54986""",UNKNOWN,true,"67	""Perindopril erbumine 8mg/5ml oral suspension""	""Perindopril""	""1.6mg/1ml""	""Oral suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""34818""",UNKNOWN,true,"51	""Timolol 0.25% eye drops (IVAX Pharmaceuticals UK Ltd)""	""Timolol""	""2.5mg/1ml""	""Eye drops""	""Ocular""	""Beta-Blockers (In Glaucoma)""	""Timolol""",
"""73528""",UNKNOWN,true,"0	""Candesartan 4mg tablets (Milpharm Ltd)""	""Candesartan""	""4mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""58297""",UNKNOWN,true,"1	""Propranolol 10mg tablets (Kent Pharma (UK) Ltd)""	""Propranolol""	""10mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""40528""",UNKNOWN,true,"52	""Ambrisentan 5mg tablets""	""Ambrisentan""	""5mg""	""Oral tablet""	""Oral""	""Vasodilator Antihypertensive Products""	""Ambrisentan""",
"""59770""",UNKNOWN,true,"0	""Perindopril erbumine 4mg tablets (Milpharm Ltd)""	""Perindopril""	""4mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""41592""",UNKNOWN,true,"69	""Spironolactone 100mg tablets (Actavis UK Ltd)""	""Spironolactone""	""100mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""61844""",UNKNOWN,true,"5	""Invicorp 2 solution for injection (Senetek Plc)""	""Phentolamine""	""71.43microgram/1ml + 5.71mg/1ml""	""Solution for injection""	""Intracavernous""	""Drugs For Erectile Dysfunction""	""Phentolamine""",
"""11864""",UNKNOWN,true,"56195	""Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets""	""Hydrochlorothiazide/Valsartan""	""160mg + 12.5mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Valsartan""",
"""71413""",UNKNOWN,true,"29	""Diltiazem 120mg modified-release capsules (A A H Pharmaceuticals Ltd)""	""Diltiazem""	""120mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""3056""",UNKNOWN,true,"125556	""Natrilix SR 1.5mg tablets (Servier Laboratories Ltd)""	""Indapamide""	""1.5mg""	""Modified-release tablet""	""Oral""	""Thiazides And Related Diuretics""	""Indapamide""",
"""74904""",UNKNOWN,true,"0	""Losartan 25mg tablets (DE Pharmaceuticals)""	""Losartan""	""25mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""4983""",UNKNOWN,true,"10315	""Atenolol with amiloride and hydrochlorothiazide capsules""	""Hydrochlorothiazide/Amiloride/Atenolol""	NA	""Capsules""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Hydrochlorothiazide/Amiloride/Atenolol""",
"""35304""",UNKNOWN,true,"2125	""Valsartan 160mg with amlodipine 10mg tablets""	""Amlodipine/Valsartan""	""160mg + 10mg""	""Tablets""	""Oral""	""Angiotensin-II Receptor Antagonists/Calcium-Channel Blockers""	""Amlodipine/Valsartan""",
"""43523""",UNKNOWN,true,"20	""Amiloride 5mg tablets (Viatris UK Healthcare Ltd)""	""Amiloride""	""5mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Amiloride""",
"""1262""",UNKNOWN,true,"1274020	""Nifedipine 12 20mg Modified-release tablet""	""Nifedipine""	""20mg""	""Modified-Release Tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""87646""",UNKNOWN,true,"25	""Amlodipine 5mg tablets (Zentiva Pharma UK Ltd)""	""Amlodipine""	""5mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""34522""",UNKNOWN,true,"120	""Nifedipine 5mg capsules (A A H Pharmaceuticals Ltd)""	""Nifedipine""	""5mg""	""Oral capsule""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""75207""",UNKNOWN,true,"2299	""Clonidine 50micrograms/5ml oral solution sugar free""	""Clonidine""	""10microgram/1ml""	""Oral solution""	""Oral""	""Prophylaxis Of Migraine/Oestrogens And HRT""	""Clonidine""",
"""67074""",UNKNOWN,true,"0	""Adalat 10mg capsules (DE Pharmaceuticals)""	""Nifedipine""	""10mg""	""Oral capsule""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""8310""",UNKNOWN,true,"19210	""Isradipine 2.5mg tablets""	""Isradipine""	""2.5mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Isradipine""",
"""53322""",UNKNOWN,true,"0	""Doxazosin 4mg tablets (Bristol Laboratories Ltd)""	""Doxazosin""	""4mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""68529""",UNKNOWN,true,"6462	""Guanfacine 3mg modified-release tablets""	""Guanfacine""	""3mg""	""Modified-release tablet""	""Oral""	""Centrally Acting Antihypertensive Products""	""Guanfacine""",
"""89516""",UNKNOWN,true,"41	""Co-amilofruse 2.5mg/20mg tablets (DE Pharmaceuticals)""	""Amiloride""	""2.5mg + 20mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics With Other Diuretics""	""Amiloride""",
"""60856""",UNKNOWN,true,"19	""Nifedipine 10mg modified-release tablets (Sigma Pharmaceuticals Plc)""	""Nifedipine""	""10mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""5496""",UNKNOWN,true,"1291734	""Doxazosin 8mg modified-release tablets""	""Doxazosin""	""8mg""	""Modified-release tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""30197""",UNKNOWN,true,"25378	""Diltiazem 120mg modified-release capsules""	""Diltiazem""	""120mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""75593""",UNKNOWN,true,"7	""Spironolactone 10mg/5ml Oral solution sugar free (Rosemont Pharmaceuticals Ltd)""	""Spironolactone""	""10mg/5ml""	""Oral Solution""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""68094""",UNKNOWN,true,"0	""Lisinopril 5mg tablets (Sigma Pharmaceuticals Plc)""	""Lisinopril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""67767""",UNKNOWN,true,"0	""Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd)""	""Hydrochlorothiazide/Lisinopril""	""10mg + 12.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Hydrochlorothiazide/Lisinopril""",
"""1048""",UNKNOWN,true,"35494	""Inderal 80mg tablets (AstraZeneca UK Ltd)""	""Propranolol""	""80mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""25382""",UNKNOWN,true,"6191	""Co-Diovan 160mg/25mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Hydrochlorothiazide/Valsartan""	""160mg + 25mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Valsartan""",
"""75418""",UNKNOWN,true,"0	""Candesartan 16mg tablets (Viatris UK Healthcare Ltd)""	""Candesartan""	""16mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""4542""",UNKNOWN,true,"76424	""Atenolol 50mg / Nifedipine 20mg modified-release capsules""	""Nifedipine/Atenolol""	""50mg + 20mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Calcium-Channel Blockers""	""Nifedipine/Atenolol""",
"""57026""",UNKNOWN,true,"90	""Candesartan 8mg tablets (Waymade Healthcare Plc)""	""Candesartan""	""8mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""43516""",UNKNOWN,true,"125	""Indapamide 2.5mg tablets (Actavis UK Ltd)""	""Indapamide""	""2.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics""	""Indapamide""",
"""51601""",UNKNOWN,true,"0	""Losartan 50mg tablets (Actavis UK Ltd)""	""Losartan""	""50mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""74237""",UNKNOWN,true,"40	""Enalapril 25mg/5ml oral solution""	""Enalapril""	""5mg/1ml""	""Oral solution""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""11526""",UNKNOWN,true,"61462	""CoAprovel 300mg/12.5mg tablets (Sanofi)""	""Hydrochlorothiazide/Irbesartan""	""300mg + 12.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Irbesartan""",
"""71398""",UNKNOWN,true,"10	""Spironolactone 12.5mg/5ml oral solution""	""Spironolactone""	""2.5mg/1ml""	""Oral solution""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""40310""",UNKNOWN,true,"97	""Moxonidine 200microgram tablets (Teva UK Ltd)""	""Moxonidine""	""200microgram""	""Oral tablet""	""Oral""	""Centrally Acting Antihypertensive Products""	""Moxonidine""",
"""25026""",UNKNOWN,true,"1	""NIFEDIPINE RETARD""	""Nifedipine""	NA	NA	NA	""Unknown""	""Nifedipine""",
"""25044""",UNKNOWN,true,"0	""NIFEDIPINE RETARD""	""Nifedipine""	NA	NA	NA	""Unknown""	""Nifedipine""",
"""21943""",UNKNOWN,true,"146	""Kaplon 12.5mg tablets (Teva UK Ltd)""	""Captopril""	""12.5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Captopril""",
"""34094""",UNKNOWN,true,"11769	""Metoprolol 50mg tablets (A A H Pharmaceuticals Ltd)""	""Metoprolol""	""50mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine""	""Metoprolol""",
"""64166""",UNKNOWN,true,"7338	""Amlodipine 5mg/5ml oral solution sugar free""	""Amlodipine""	""1mg/1ml""	""Oral solution""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""3050""",UNKNOWN,true,"41243	""Furosemide with triamterene 40mgwith50mg Tablet""	""Triamterene""	""40mg + 50mg""	""Tablet""	""Oral""	""Loop Diuretics/Potassium-Sparing Diuretics With Other Diuretics""	""Triamterene""",
"""63158""",UNKNOWN,true,"0	""Doxazosin 2mg tablets (Almus Pharmaceuticals Ltd)""	""Doxazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""34449""",UNKNOWN,true,"4	""Co-tenidone 50mg/12.5mg tablets (Viatris UK Healthcare Ltd)""	""Chlortalidone/Atenolol""	""12.5mg + 50mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Chlortalidone/Atenolol""",
"""55821""",UNKNOWN,true,"0	""Valsartan 160mg capsules (Teva UK Ltd)""	""Valsartan""	""160mg""	""Oral capsule""	""Oral""	""Unknown""	""Valsartan""",
"""61611""",UNKNOWN,true,"0	""Lercanidipine 10mg tablets (DE Pharmaceuticals)""	""Lercanidipine""	""10mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Lercanidipine""",
"""59616""",UNKNOWN,true,"72	""Rawel XL 1.5mg tablets (Krka UK Ltd)""	""Indapamide""	""1.5mg""	""Modified-release tablet""	""Oral""	""Thiazides And Related Diuretics""	""Indapamide""",
"""67780""",UNKNOWN,true,"0	""Bendroflumethiazide 5mg tablets (DE Pharmaceuticals)""	""Bendroflumethiazide""	""5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics""	""Bendroflumethiazide""",
"""3061""",UNKNOWN,true,"76878	""Diltiazem 12hr 180mg modified-release capsules""	""Diltiazem""	""180mg""	""12 Hour Modified Release Capsules""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""36742""",UNKNOWN,true,"44	""Captopril 2mg/5ml oral suspension""	""Captopril""	""2mg/5ml""	""Oral Suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Captopril""",
"""34146""",UNKNOWN,true,"1024	""Nifedipine mr 10mg Modified-release tablet (IVAX Pharmaceuticals UK Ltd)""	""Nifedipine""	""10mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""13352""",UNKNOWN,true,"8060	""Midamor 5mg Tablet (MSD Thomas Morson Pharmaceuticals)""	""Amiloride""	""5mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Amiloride""",
"""13139""",UNKNOWN,true,"160129	""Adipine XL 30mg tablets (Chiesi Ltd)""	""Nifedipine""	""30mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""81979""",UNKNOWN,true,"0	""Amlodipine 10mg tablets (Drugsrus Ltd)""	""Amlodipine""	""10mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""493""",UNKNOWN,true,"3412735	""Doxazosin 2mg tablets""	""Doxazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""22439""",UNKNOWN,true,"8	""Ednyt 20mg Tablet (Dominion Pharma)""	""Enalapril""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""47996""",UNKNOWN,true,"30	""Diltiazem 2% gel""	""Diltiazem""	""20mg/1gram""	""Gel""	""Route of administration not applicable""	""Local Products For Anal Or Rectal Problems/Calcium-Channel Blockers""	""Diltiazem""",
"""5275""",UNKNOWN,true,"31293	""Tritace 2.5mg capsules (Sanofi)""	""Ramipril""	""2.5mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""71277""",UNKNOWN,true,"2	""Captopril 7.5mg/5ml oral suspension""	""Captopril""	""1.5mg/1ml""	""Oral suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Captopril""",
"""86292""",UNKNOWN,true,"2	""Propranolol 40mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)""	""Propranolol""	""8mg/1ml""	""Oral solution""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""31773""",UNKNOWN,true,"853	""Co-amilofruse 5mg/40mg tablets (Wockhardt UK Ltd)""	""Amiloride""	""5mg + 40mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics With Other Diuretics""	""Amiloride""",
"""83112""",UNKNOWN,true,"5	""Timolol 0.5% eye drops (FDC International Ltd)""	""Timolol""	""5mg/1ml""	""Eye drops""	""Ocular""	""Beta-Blockers (In Glaucoma)""	""Timolol""",
"""51998""",UNKNOWN,true,"85	""Atenolol 25mg tablets (Strides Pharma UK Ltd)""	""Atenolol""	""25mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""43413""",UNKNOWN,true,"611	""Lisinopril 20mg tablets (A A H Pharmaceuticals Ltd)""	""Lisinopril""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""14144""",UNKNOWN,true,"2488	""Inspra 25mg tablets (Viatris UK Healthcare Ltd)""	""Eplerenone""	""25mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Eplerenone""",
"""22619""",UNKNOWN,true,"1831	""Britiazim 60mg Modified-release tablet (Thames Laboratories Ltd)""	""Diltiazem""	""60mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""79241""",UNKNOWN,true,"0	""Irbesartan 150mg tablets (Viatris UK Healthcare Ltd)""	""Irbesartan""	""150mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Irbesartan""",
"""60660""",UNKNOWN,true,"5	""Spironolactone 3mg/5ml oral suspension""	""Spironolactone""	""600microgram/1ml""	""Oral suspension""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""84750""",UNKNOWN,true,"0	""Lisinopril 10mg tablets (Lupin Healthcare (UK) Ltd)""	""Lisinopril""	""10mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""52970""",UNKNOWN,true,"203	""Spironolactone 10mg/5ml oral solution""	""Spironolactone""	""2mg/1ml""	""Oral solution""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""70827""",UNKNOWN,true,"616	""Lercanidipine 10mg tablets (Teva UK Ltd)""	""Lercanidipine""	""10mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Lercanidipine""",
"""81619""",UNKNOWN,true,"27	""Prazosin 2mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Prazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Prazosin""",
"""71682""",UNKNOWN,true,"0	""Losartan 100mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd)""	""Hydrochlorothiazide/Losartan""	""100mg + 25mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Losartan""",
"""3167""",UNKNOWN,true,"50978	""Propranolol 160mg tablets""	""Propranolol""	""160mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
