code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""",
"""32099""",UNKNOWN,true,"""13gM.00""	""born in ivory coast""",
"""32102""",UNKNOWN,true,"""13g..00""	""country of birth (african)""",
"""32103""",UNKNOWN,true,"""13di.00""	""born in ukraine""",
"""32105""",UNKNOWN,true,"""13dk.00""	""born in wales""",
"""32108""",UNKNOWN,true,"""13gV.00""	""born in morocco""",
"""32111""",UNKNOWN,true,"""13gZ.00""	""born in nigeria""",
"""32112""",UNKNOWN,true,"""13gN.00""	""born in kenya""",
"""32113""",UNKNOWN,true,"""13dK.00""	""born in ireland""",
"""32114""",UNKNOWN,true,"""13ek.00""	""born in turkey""",
"""32115""",UNKNOWN,true,"""13gS.00""	""born in malawi""",
"""32116""",UNKNOWN,true,"""13dL.00""	""born in italy""",
"""32117""",UNKNOWN,true,"""13dU.00""	""born in northern ireland""",
"""32119""",UNKNOWN,true,"""13dc.00""	""born in slovakia""",
"""32120""",UNKNOWN,true,"""13fB.00""	""born in grenada""",
"""32125""",UNKNOWN,true,"""13e3.00""	""born in bangladesh""",
"""32127""",UNKNOWN,true,"""13eb.00""	""born in russia""",
"""32128""",UNKNOWN,true,"""13eM.00""	""born in kyrgyzstan""",
"""32131""",UNKNOWN,true,"""13j9.00""	""born in st. lucia""",
"""32135""",UNKNOWN,true,"""13ej.00""	""born in thailand""",
"""32139""",UNKNOWN,true,"""13dD.00""	""born in estonia""",
"""32140""",UNKNOWN,true,"""13gU.00""	""born in mauritius""",
"""32144""",UNKNOWN,true,"""13ec.00""	""born in saudi arabia""",
"""32150""",UNKNOWN,true,"""13dh.00""	""born in the netherlands""",
"""32157""",UNKNOWN,true,"""13ed.00""	""born in singapore""",
"""32158""",UNKNOWN,true,"""13gG.00""	""born in ethiopia""",
"""32160""",UNKNOWN,true,"""13dX.00""	""born in portugal""",
"""32162""",UNKNOWN,true,"""13gW.00""	""born in mozambique""",
"""32166""",UNKNOWN,true,"""13fJ.00""	""born in peru""",
"""32167""",UNKNOWN,true,"""13g5.00""	""born in burundi""",
"""32168""",UNKNOWN,true,"""13gn.00""	""born in zambia""",
"""32169""",UNKNOWN,true,"""13d7.00""	""born in bulgaria""",
"""32171""",UNKNOWN,true,"""13eP.00""	""born in malaysia""",
"""32173""",UNKNOWN,true,"""13dE.00""	""born in finland""",
"""32186""",UNKNOWN,true,"""13dB.00""	""born in denmark""",
"""32189""",UNKNOWN,true,"""13ge.00""	""born in somalia""",
"""32190""",UNKNOWN,true,"""13d9.00""	""born in cyprus""",
"""32197""",UNKNOWN,true,"""13gd.00""	""born in sierra leone""",
"""32201""",UNKNOWN,true,"""13fF.00""	""born in mexico""",
"""32202""",UNKNOWN,true,"""13e7.00""	""born in chechnya""",
"""32207""",UNKNOWN,true,"""13gI.00""	""born in gambia""",
"""32217""",UNKNOWN,true,"""13eT.00""	""born in nepal""",
"""32220""",UNKNOWN,true,"""13eC.00""	""born in hong kong""",
"""32233""",UNKNOWN,true,"""13gX.00""	""born in namibia""",
"""32237""",UNKNOWN,true,"""13gP.00""	""born in liberia""",
"""32242""",UNKNOWN,true,"""13dN.00""	""born in latvia""",
"""32245""",UNKNOWN,true,"""13ef.00""	""born in sri lanka""",
"""32254""",UNKNOWN,true,"""13e6.00""	""born in burma""",
"""32255""",UNKNOWN,true,"""13g7.00""	""born in cameroon""",
"""32260""",UNKNOWN,true,"""13g1.00""	""born in angola""",
"""32273""",UNKNOWN,true,"""13e2.00""	""born in bahrain""",
"""32293""",UNKNOWN,true,"""13k4.00""	""born in seychelles""",
"""32301""",UNKNOWN,true,"""13j0.00""	""born in antigua and barbuda""",
"""32303""",UNKNOWN,true,"""13f7.00""	""born in columbia""",
"""32304""",UNKNOWN,true,"""13jB.00""	""born in togo""",
"""32309""",UNKNOWN,true,"""13gc.00""	""born in senegal""",
"""32311""",UNKNOWN,true,"""13f9.00""	""born in ecuador""",
"""32313""",UNKNOWN,true,"""13d2.00""	""born in austria""",
"""32325""",UNKNOWN,true,"""13f0.00""	""born in argentina""",
"""32331""",UNKNOWN,true,"""13ga.00""	""born in rwanda""",
"""32333""",UNKNOWN,true,"""13gE.00""	""born in egypt""",
"""32342""",UNKNOWN,true,"""13f4.00""	""born in british guyana""",
"""32345""",UNKNOWN,true,"""13dZ.00""	""born in romania""",
"""32347""",UNKNOWN,true,"""13gL.00""	""born in guinea republic""",
"""32352""",UNKNOWN,true,"""13d4.00""	""born in belgium""",
"""32361""",UNKNOWN,true,"""13e1.00""	""born in armenia""",
"""32369""",UNKNOWN,true,"""13j4.00""	""born in dominican republic""",
"""32390""",UNKNOWN,true,"""13eh.00""	""born in taiwan""",
"""32397""",UNKNOWN,true,"""13d6.00""	""born in bosnia - herzegovnia""",
"""32417""",UNKNOWN,true,"""13k..00""	""country of birth (pacific)""",
"""32427""",UNKNOWN,true,"""13lF.00""	""main spoken language russian""",
"""32456""",UNKNOWN,true,"""13lG.00""	""main spoken language somali""",
"""32688""",UNKNOWN,true,"""13dI.00""	""born in hungary""",
"""32728""",UNKNOWN,true,"""13lD.00""	""main spoken language portuguese""",
"""32741""",UNKNOWN,true,"""13gk.00""	""born in tunisia""",
"""32776""",UNKNOWN,true,"""13lB.00""	""main spoken language mandarin""",
"""32807""",UNKNOWN,true,"""13dg.00""	""born in switzerland""",
"""36794""",UNKNOWN,true,"""13gg.00""	""born in sudan""",
"""36852""",UNKNOWN,true,"""13lW.00""	""main spoken language japanese""",
"""36862""",UNKNOWN,true,"""13lt.00""	""main spoken language serbian""",
"""36980""",UNKNOWN,true,"""13lQ.00""	""main spoken language italian""",
"""37197""",UNKNOWN,true,"""13gR.00""	""born in madagascar""",
"""38075""",UNKNOWN,true,"""13fD.00""	""born in guyana""",
"""38117""",UNKNOWN,true,"""13gA.00""	""born in chad""",
"""39974""",UNKNOWN,true,"""13dS.00""	""born in moldavia""",
"""41186""",UNKNOWN,true,"""9NU0.00""	""interpreter needed""",
"""41202""",UNKNOWN,true,"""134Z.00""	""country of origin nos""",
"""41209""",UNKNOWN,true,"""13gm.00""	""born in zaire""",
"""41210""",UNKNOWN,true,"""13d8.00""	""born in croatia""",
"""41211""",UNKNOWN,true,"""13eO.00""	""born in lebanon""",
"""41213""",UNKNOWN,true,"""13dV.00""	""born in norway""",
"""41217""",UNKNOWN,true,"""13eL.00""	""born in kuwait""",
"""41228""",UNKNOWN,true,"""13ee.00""	""born in south korea""",
"""41230""",UNKNOWN,true,"""13f2.00""	""born in bolivia""",
"""41233""",UNKNOWN,true,"""13d5.00""	""born in belorussia""",
"""41280""",UNKNOWN,true,"""13fE.00""	""born in honduras""",
"""41289""",UNKNOWN,true,"""13eE.00""	""born in indonesia""",
"""41290""",UNKNOWN,true,"""13j3.00""	""born in cuba""",
"""41291""",UNKNOWN,true,"""13f6.00""	""born in chile""",
"""41292""",UNKNOWN,true,"""13eK.00""	""born in kazakhstan""",
"""41297""",UNKNOWN,true,"""13eX.00""	""born in palestine""",
"""41302""",UNKNOWN,true,"""13el.00""	""born in turkmenistan""",
"""41304""",UNKNOWN,true,"""13dd.00""	""born in slovenia""",
"""41311""",UNKNOWN,true,"""13eJ.00""	""born in jordan""",
"""41312""",UNKNOWN,true,"""13dJ.00""	""born in iceland""",
"""41316""",UNKNOWN,true,"""13g3.00""	""born in botswana""",
"""41318""",UNKNOWN,true,"""13g2.00""	""born in benin""",
"""41327""",UNKNOWN,true,"""13h..00""	""country of birth (australasian)""",
"""41337""",UNKNOWN,true,"""13d3.00""	""born in azerbaijan""",
"""41341""",UNKNOWN,true,"""13gQ.00""	""born in libya""",
"""41344""",UNKNOWN,true,"""13ep.00""	""born in yemen""",
"""41350""",UNKNOWN,true,"""13gh.00""	""born in swaziland""",
"""41351""",UNKNOWN,true,"""13eS.00""	""born in mongolia""",
"""41354""",UNKNOWN,true,"""13e9.00""	""born in democratic people's republic of korea""",
"""41356""",UNKNOWN,true,"""13ea.00""	""born in republic of korea""",
"""41357""",UNKNOWN,true,"""13dY.00""	""born in republic of ireland""",
"""41364""",UNKNOWN,true,"""13dR.00""	""born in malta""",
"""41365""",UNKNOWN,true,"""13gK.00""	""born in guinea bissau""",
"""41367""",UNKNOWN,true,"""13fM.00""	""born in uruguay""",
"""41372""",UNKNOWN,true,"""13em.00""	""born in united arab emirates""",
"""41399""",UNKNOWN,true,"""13fI.00""	""born in paraguay""",
"""41402""",UNKNOWN,true,"""13en.00""	""born in uzbekistan""",
"""42635""",UNKNOWN,true,"""13k0.00""	""born in fiji""",
"""42639""",UNKNOWN,true,"""13eZ.00""	""born in qatar""",
"""46014""",UNKNOWN,true,"""13lN.00""	""main spoken language kurdish""",
"""46029""",UNKNOWN,true,"""13l8.00""	""main spoken language hindi""",
"""46325""",UNKNOWN,true,"""13lY.00""	""main spoken language lithuanian""",
"""46861""",UNKNOWN,true,"""13lK.00""	""main spoken language tamil""",
"""46973""",UNKNOWN,true,"""13ln.00""	""main spoken language lingala""",
"""46974""",UNKNOWN,true,"""13lV.00""	""main spoken language greek""",
"""47007""",UNKNOWN,true,"""13li.00""	""main spoken language french creole""",
"""47029""",UNKNOWN,true,"""13lO.00""	""main spoken language farsi""",
"""47086""",UNKNOWN,true,"""9NUC.00""	""interpreter needed - farsi""",
"""47399""",UNKNOWN,true,"""13n2.00""	""reads punjabi""",
"""47400""",UNKNOWN,true,"""13n9.00""	""reads cantonese""",
"""47402""",UNKNOWN,true,"""13n0.00""	""reads arabic""",
"""47404""",UNKNOWN,true,"""13n7.00""	""reads urdu""",
"""47559""",UNKNOWN,true,"""13k6.00""	""born in tonga""",
"""47627""",UNKNOWN,true,"""13lJ.00""	""main spoken language sylheti""",
"""47628""",UNKNOWN,true,"""13ld.00""	""main spoken language amharic""",
"""47630""",UNKNOWN,true,"""13lR.00""	""main spoken language german""",
"""47631""",UNKNOWN,true,"""13lw.00""	""main spoken language tagalog""",
"""47641""",UNKNOWN,true,"""13lI.00""	""main spoken language swahili""",
"""47643""",UNKNOWN,true,"""13lu.00""	""main spoken language sinhala""",
"""47644""",UNKNOWN,true,"""13ly.00""	""main spoken language tigrinya""",
"""47646""",UNKNOWN,true,"""13lm.00""	""main spoken language igbo""",
"""48002""",UNKNOWN,true,"""13l6.00""	""main spoken language gujerati""",
"""48297""",UNKNOWN,true,"""13k5.00""	""born in solomon islands""",
"""49402""",UNKNOWN,true,"""13eB.00""	""born in georgia""",
"""49907""",UNKNOWN,true,"""13j..00""	""country of birth (atlantic)""",
"""50986""",UNKNOWN,true,"""13b2.00""	""sylhety""",
"""51778""",UNKNOWN,true,"""13eV.00""	""born in oman""",
"""52162""",UNKNOWN,true,"""13sg.00""	""spanish as a second language""",
"""52200""",UNKNOWN,true,"""13b4.00""	""mirpuri language""",
"""52204""",UNKNOWN,true,"""13nD.00""	""reads hindi""",
"""52209""",UNKNOWN,true,"""13n8.00""	""reads bengali""",
"""54409""",UNKNOWN,true,"""13lM.00""	""main spoken language yoruba""",
"""54410""",UNKNOWN,true,"""13lT.00""	""main spoken language croatian""",
"""54413""",UNKNOWN,true,"""13lc.00""	""main spoken language akan""",
"""54414""",UNKNOWN,true,"""13lf.00""	""main spoken language dutch""",
"""54415""",UNKNOWN,true,"""13lX.00""	""main spoken language korean""",
"""54416""",UNKNOWN,true,"""13l9.00""	""main spoken language iba""",
"""54417""",UNKNOWN,true,"""13lv.00""	""main spoken language swedish""",
"""54448""",UNKNOWN,true,"""9NUb.00""	""interpreter needed - portuguese""",
"""54452""",UNKNOWN,true,"""9NUa.00""	""interpreter needed - polish""",
"""56879""",UNKNOWN,true,"""13lh.00""	""main spoken language flemish""",
"""56977""",UNKNOWN,true,"""13lz.00""	""main spoken language welsh""",
"""57186""",UNKNOWN,true,"""13eA.00""	""born in east timor""",
"""57189""",UNKNOWN,true,"""13k7.00""	""born in tuvalu""",
"""57341""",UNKNOWN,true,"""13nE.00""	""reads chinese""",
"""57343""",UNKNOWN,true,"""13n5.00""	""reads spanish""",
"""57345""",UNKNOWN,true,"""13n1.00""	""reads portuguese""",
"""57462""",UNKNOWN,true,"""13b3.00""	""creole language""",
"""57477""",UNKNOWN,true,"""9NU5.00""	""interpreter needed - arabic""",
"""57755""",UNKNOWN,true,"""13ll.00""	""main spoken language hebrew""",
"""57758""",UNKNOWN,true,"""13lq.00""	""main spoken language norwegian""",
"""57765""",UNKNOWN,true,"""13sc.00""	""russian as a second language""",
"""58192""",UNKNOWN,true,"""13j5.00""	""born in haiti""",
"""58193""",UNKNOWN,true,"""13l7.00""	""main spoken language hausa""",
"""58525""",UNKNOWN,true,"""13nC.00""	""reads french""",
"""58527""",UNKNOWN,true,"""13g4.00""	""born in burkina faso""",
"""58528""",UNKNOWN,true,"""13n3.00""	""reads russian""",
"""58531""",UNKNOWN,true,"""13n4.00""	""reads somali""",
"""58533""",UNKNOWN,true,"""13j1.00""	""born in bahamas""",
"""58537""",UNKNOWN,true,"""13nF.00""	""reads polish""",
"""58552""",UNKNOWN,true,"""13nA.00""	""reads czech""",
"""58643""",UNKNOWN,true,"""13lr.00""	""main spoken language pashto""",
"""59657""",UNKNOWN,true,"""13gH.00""	""born in gabon""",
"""59666""",UNKNOWN,true,"""13b1.00""	""cantonese chinese dialect""",
"""62049""",UNKNOWN,true,"""9NUD.00""	""interpreter needed - french""",
"""62298""",UNKNOWN,true,"""13e5.00""	""born in brunei""",
"""63923""",UNKNOWN,true,"""13fH.00""	""born in panama""",
"""63927""",UNKNOWN,true,"""13gj.00""	""born in the gambia""",
"""63931""",UNKNOWN,true,"""13sH.00""	""gujarati as a second language""",
"""63933""",UNKNOWN,true,"""13sV.00""	""lithuanian as a second language""",
"""63934""",UNKNOWN,true,"""13s5.00""	""italian as a second language""",
"""63937""",UNKNOWN,true,"""13s8.00""	""czech as a second language""",
"""63938""",UNKNOWN,true,"""13sZ.00""	""polish as a second language""",
"""63939""",UNKNOWN,true,"""13sB.00""	""german as a second language""",
"""63940""",UNKNOWN,true,"""13sD.00""	""french as a second language""",
"""63941""",UNKNOWN,true,"""13sQ.00""	""japanese as a second language""",
"""63943""",UNKNOWN,true,"""13fA.00""	""born in el salvador""",
"""63944""",UNKNOWN,true,"""13sM.00""	""hindi as a second language""",
"""63945""",UNKNOWN,true,"""13s6.00""	""chinese as a second language""",
"""64120""",UNKNOWN,true,"""13k3.00""	""born in papua new guinea""",
"""64391""",UNKNOWN,true,"""13lj.00""	""main spoken language gaelic""",
"""64948""",UNKNOWN,true,"""13ls.00""	""main spoken language patois""",
"""64949""",UNKNOWN,true,"""13gp.00""	""born in eritrea""",
"""64984""",UNKNOWN,true,"""13f8.00""	""born in costa rica""",
"""65310""",UNKNOWN,true,"""13eR.00""	""born in mali""",
"""66551""",UNKNOWN,true,"""13jA.00""	""born in st. vincent""",
"""66553""",UNKNOWN,true,"""13j8.00""	""born in st. kitts and nevis""",
"""66560""",UNKNOWN,true,"""13eU.00""	""born in north korea""",
"""66564""",UNKNOWN,true,"""13nW.00""	""reads greek""",
"""66565""",UNKNOWN,true,"""13nR.00""	""reads italian""",
"""66685""",UNKNOWN,true,"""13la.00""	""main spoken language ukrainian""",
"""66826""",UNKNOWN,true,"""13n6.00""	""reads tamil""",
"""68778""",UNKNOWN,true,"""13nS.00""	""reads german""",
"""68866""",UNKNOWN,true,"""13gD.00""	""born in djibouti""",
"""69131""",UNKNOWN,true,"""13dQ.00""	""born in luxembourg""",
"""69135""",UNKNOWN,true,"""13j7.00""	""born in puerto rico""",
"""69139""",UNKNOWN,true,"""13lg.00""	""main spoken language ethiopian""",
"""69143""",UNKNOWN,true,"""13gT.00""	""born in mauritania""",
"""69153""",UNKNOWN,true,"""13lo.00""	""main spoken language luganda""",
"""69426""",UNKNOWN,true,"""13fK.00""	""born in suriname""",
"""69431""",UNKNOWN,true,"""13eN.00""	""born in laos""",
"""69560""",UNKNOWN,true,"""13g8.00""	""born in cape verde islands""",
"""69806""",UNKNOWN,true,"""13fC.00""	""born in guatemala""",
"""71190""",UNKNOWN,true,"""13dT.00""	""born in monaco""",
"""72379""",UNKNOWN,true,"""13lA.00""	""main spoken language kutchi""",
"""74892""",UNKNOWN,true,"""13fG.00""	""born in nicaragua""",
"""86375""",UNKNOWN,true,"""9NUR.00""	""interpreter needed - kurdish""",
"""86389""",UNKNOWN,true,"""13se.00""	""tigrinya as a second language""",
"""89433""",UNKNOWN,true,"""9NUY.00""	""interpreter needed - norwegian""",
"""89440""",UNKNOWN,true,"""9NUq.00""	""interpreter needed - turkish""",
"""89441""",UNKNOWN,true,"""9NUT.00""	""interpreter needed - lithuanian""",
"""89689""",UNKNOWN,true,"""13sU.00""	""turkish as a second language""",
"""90291""",UNKNOWN,true,"""9NUl.00""	""interpreter needed - sylheti""",
"""90451""",UNKNOWN,true,"""9NUA.00""	""interpreter needed - czech""",
"""90860""",UNKNOWN,true,"""13nH.00""	""reads farsi""",
"""90868""",UNKNOWN,true,"""13nG.00""	""reads lithuanian""",
"""91328""",UNKNOWN,true,"""13eQ.00""	""born in maldives""",
"""91419""",UNKNOWN,true,"""13nY.00""	""reads turkish""",
"""91420""",UNKNOWN,true,"""13nQ.00""	""reads kurdish""",
"""91422""",UNKNOWN,true,"""13lk.00""	""main spoken language hakka""",
"""91423""",UNKNOWN,true,"""13nJ.00""	""reads chinese - traditional""",
"""91758""",UNKNOWN,true,"""13sW.00""	""shona as a second language""",
"""91761""",UNKNOWN,true,"""13sh.00""	""swahili as a second language""",
"""91936""",UNKNOWN,true,"""13s4.00""	""bengali as a second language""",
"""93443""",UNKNOWN,true,"""13nc.00""	""reads pashto""",
"""93444""",UNKNOWN,true,"""13nf.00""	""reads tigrinya""",
"""93462""",UNKNOWN,true,"""13nK.00""	""reads gujarati""",
"""93569""",UNKNOWN,true,"""13nX.00""	""reads japanese""",
"""93691""",UNKNOWN,true,"""13s9.00""	""dutch as a second language""",
"""93697""",UNKNOWN,true,"""13gO.00""	""born in lesotho""",
"""93749""",UNKNOWN,true,"""916E.00""	""patient ethnicity unknown""",
"""93893""",UNKNOWN,true,"""13nh.00""	""reads burmese""",
"""93894""",UNKNOWN,true,"""9NUi.00""	""interpreter needed - spanish""",
"""93923""",UNKNOWN,true,"""13gF.00""	""born in equatorial guinea""",
"""93935""",UNKNOWN,true,"""13d1.00""	""born in andorra""",
"""93984""",UNKNOWN,true,"""9NUQ.00""	""interpreter needed - korean""",
"""94048""",UNKNOWN,true,"""9NUh.00""	""interpreter needed - somali""",
"""94050""",UNKNOWN,true,"""13f1.00""	""born in belize""",
"""94072""",UNKNOWN,true,"""13ng.00""	""reads bulgarian""",
"""94158""",UNKNOWN,true,"""9NU7.00""	""interpreter needed - italian""",
"""95156""",UNKNOWN,true,"""9NU8.00""	""interpreter needed - cantonese""",
"""95462""",UNKNOWN,true,"""13sE.00""	""vietnamese as a second language""",
"""95463""",UNKNOWN,true,"""13s3.00""	""arabic as a second language""",
"""95590""",UNKNOWN,true,"""13nM.00""	""reads chinese - simplified""",
"""95593""",UNKNOWN,true,"""13nV.00""	""reads croatian""",
"""95708""",UNKNOWN,true,"""13dO.00""	""born in liechtenstein""",
"""95731""",UNKNOWN,true,"""9NUX.00""	""interpreter needed - mandarin""",
"""95775""",UNKNOWN,true,"""13nZ.00""	""reads vietnamese""",
"""95877""",UNKNOWN,true,"""13sj.00""	""welsh as a second language""",
"""95897""",UNKNOWN,true,"""13u0.00""	""main spoken language bulgarian""",
"""95940""",UNKNOWN,true,"""13ur.00""	""main spoken language latvian""",
"""95968""",UNKNOWN,true,"""13lT.11""	""main spoken language serbo-croatian""",
"""95969""",UNKNOWN,true,"""13lt.11""	""main spoken language serbo-croatian""",
"""95970""",UNKNOWN,true,"""13lO.11""	""main spoken language persian""",
"""95974""",UNKNOWN,true,"""13lu.11""	""main spoken language sinhalese""",
"""95978""",UNKNOWN,true,"""13w1.00""	""main spoken language nepali""",
"""95985""",UNKNOWN,true,"""13nm.00""	""reads malay""",
"""96033""",UNKNOWN,true,"""9NUJ.00""	""interpreter needed - gujarati""",
"""96034""",UNKNOWN,true,"""9NUN.00""	""interpreter needed - hindi""",
"""96041""",UNKNOWN,true,"""13ua.00""	""main spoken language hungarian""",
"""96055""",UNKNOWN,true,"""9NUd.00""	""interpreter needed - russian""",
"""96088""",UNKNOWN,true,"""13sJ.00""	""urdu as a second language""",
"""96146""",UNKNOWN,true,"""13uh.00""	""main spoken language irish""",
"""96147""",UNKNOWN,true,"""13lE.11""	""main spoken language panjabi""",
"""96148""",UNKNOWN,true,"""13u5.00""	""main spoken language afrikaans""",
"""96152""",UNKNOWN,true,"""13u1.00""	""main spoken language romanian""",
"""96163""",UNKNOWN,true,"""13wL.00""	""main spoken language telugu""",
"""96164""",UNKNOWN,true,"""13sP.00""	""igbo as a second language""",
"""96223""",UNKNOWN,true,"""13wR.00""	""main spoken language twi""",
"""96230""",UNKNOWN,true,"""13wG.00""	""main spoken language slovenian""",
"""96240""",UNKNOWN,true,"""13wD.00""	""main spoken language sindhi""",
"""96267""",UNKNOWN,true,"""13ux.00""	""main spoken language marathi""",
"""96268""",UNKNOWN,true,"""13uj.00""	""main spoken language kannada""",
"""96289""",UNKNOWN,true,"""13uN.00""	""main spoken language danish""",
"""96290""",UNKNOWN,true,"""13u6.00""	""main spoken language armenian""",
"""96295""",UNKNOWN,true,"""13t..00""	""born in british overseas territory""",
"""96296""",UNKNOWN,true,"""13na.00""	""reads amharic""",
"""96317""",UNKNOWN,true,"""13w5.00""	""main spoken language quechua""",
"""96370""",UNKNOWN,true,"""13uv.00""	""main spoken language maltese""",
"""96375""",UNKNOWN,true,"""13sb.00""	""thai as a second language""",
"""96376""",UNKNOWN,true,"""13uu.00""	""main spoken language malay""",
"""96474""",UNKNOWN,true,"""9NUr.00""	""interpreter needed - ukrainian""",
"""96485""",UNKNOWN,true,"""13le.00""	""main spoken language brawa""",
"""96505""",UNKNOWN,true,"""9NUn.00""	""interpreter needed - tamil""",
"""96558""",UNKNOWN,true,"""13wM.00""	""main spoken language tibetan""",
"""96559""",UNKNOWN,true,"""13uG.00""	""main spoken language burmese""",
"""96560""",UNKNOWN,true,"""13uT.00""	""main spoken language finnish""",
"""96611""",UNKNOWN,true,"""13us.00""	""main spoken language macedonian""",
"""96634""",UNKNOWN,true,"""13wN.00""	""main spoken language tongan""",
"""96636""",UNKNOWN,true,"""13g6.00""	""born in cambodia""",
"""96768""",UNKNOWN,true,"""13sf.00""	""somali as a second language""",
"""96784""",UNKNOWN,true,"""13wT.00""	""main spoken language uzbek""",
"""96805""",UNKNOWN,true,"""13nj.00""	""reads indonesian""",
"""96824""",UNKNOWN,true,"""13dm.00""	""born in former yugoslav republic of macedonia""",
"""96825""",UNKNOWN,true,"""9Nm..00""	""other interpreter needed""",
"""96857""",UNKNOWN,true,"""13u2.00""	""main spoken language oromo""",
"""96858""",UNKNOWN,true,"""13w2.00""	""main spoken language occitan""",
"""96868""",UNKNOWN,true,"""13u4.00""	""main spoken language afar""",
"""96873""",UNKNOWN,true,"""13wa.00""	""main spoken language zulu""",
"""96898""",UNKNOWN,true,"""9NUc.00""	""interpreter needed - panjabi""",
"""96928""",UNKNOWN,true,"""13uQ.00""	""main spoken language estonian""",
"""97004""",UNKNOWN,true,"""9Nn..00""	""further interpreter needed""",
"""97015""",UNKNOWN,true,"""13uk.00""	""main spoken language kashmiri""",
"""97038""",UNKNOWN,true,"""13uz.00""	""main spoken language mongolian""",
"""97039""",UNKNOWN,true,"""13wW.00""	""main spoken language wolof""",
"""97041""",UNKNOWN,true,"""13wQ.00""	""main spoken language turkmen""",
"""97083""",UNKNOWN,true,"""13u9.00""	""main spoken language azerbaijani""",
"""97131""",UNKNOWN,true,"""13wH.00""	""main spoken language sundanese""",
"""97136""",UNKNOWN,true,"""13no.00""	""reads ndebele""",
"""97149""",UNKNOWN,true,"""13sS.00""	""kurdish as a second language""",
"""97206""",UNKNOWN,true,"""13si.00""	""swedish as a second language""",
"""97212""",UNKNOWN,true,"""13uX.00""	""main spoken language georgian""",
"""97273""",UNKNOWN,true,"""13wX.00""	""main spoken language xhosa""",
"""97274""",UNKNOWN,true,"""13uc.00""	""main spoken language indonesian""",
"""97297""",UNKNOWN,true,"""13w3.00""	""main spoken language oriya""",
"""97298""",UNKNOWN,true,"""9NUC.11""	""persian language interpreter needed""",
"""97323""",UNKNOWN,true,"""9NUm.00""	""interpreter needed - tagalog""",
"""97390""",UNKNOWN,true,"""13e4.00""	""born in bhutan""",
"""97439""",UNKNOWN,true,"""13wB.00""	""main spoken language southern sotho""",
"""97440""",UNKNOWN,true,"""13w6.00""	""main spoken language romansh""",
"""97574""",UNKNOWN,true,"""13uB.00""	""main spoken language basque""",
"""97595""",UNKNOWN,true,"""13ul.00""	""main spoken language kazakh""",
"""97597""",UNKNOWN,true,"""13sN.00""	""yoruba as a second language""",
"""97612""",UNKNOWN,true,"""13v..00""	""born french overseas region department collectivity territor""",
"""97644""",UNKNOWN,true,"""9NUz.00""	""bulgarian language interpreter needed""",
"""97685""",UNKNOWN,true,"""13wP.00""	""main spoken language tsonga""",
"""97784""",UNKNOWN,true,"""9NU6.00""	""interpreter needed - bengali""",
"""97789""",UNKNOWN,true,"""13uP.00""	""main spoken language esperanto""",
"""97830""",UNKNOWN,true,"""9NUt.00""	""interpreter needed - vietnamese""",
"""97831""",UNKNOWN,true,"""9NUs.00""	""interpreter needed - urdu""",
"""97997""",UNKNOWN,true,"""13uK.00""	""main spoken language catalan""",
"""98028""",UNKNOWN,true,"""9NU4.00""	""interpreter needed - amharic""",
"""98038""",UNKNOWN,true,"""13t1.00""	""born in bermuda""",
"""98062""",UNKNOWN,true,"""9Nmm.00""	""burmese language interpreter needed""",
"""98063""",UNKNOWN,true,"""9NU3.00""	""interpreter needed - albanian""",
"""98070""",UNKNOWN,true,"""13uZ.00""	""main spoken language guarani""",
"""98132""",UNKNOWN,true,"""13up.00""	""main spoken language lao""",
"""98176""",UNKNOWN,true,"""9NUo.00""	""interpreter needed - thai""",
"""98194""",UNKNOWN,true,"""13um.00""	""main spoken language kinyarwanda""",
"""98195""",UNKNOWN,true,"""13sI.00""	""tamil as a second language""",
"""98201""",UNKNOWN,true,"""13sk.00""	""scottish gaelic as a second language""",
"""98202""",UNKNOWN,true,"""13sY.00""	""norwegian as a second language""",
"""98215""",UNKNOWN,true,"""13uy.00""	""main spoken language moldavian""",
"""98228""",UNKNOWN,true,"""13nN.00""	""reads swahili""",
"""98229""",UNKNOWN,true,"""13nn.00""	""reads mongolian""",
"""98255""",UNKNOWN,true,"""13uw.00""	""main spoken language maori""",
"""98285""",UNKNOWN,true,"""13w4.00""	""main spoken language filipino""",
"""98369""",UNKNOWN,true,"""13nP.00""	""reads yoruba""",
"""98403""",UNKNOWN,true,"""9NUp.00""	""interpreter needed - tigrinya""",
"""98439""",UNKNOWN,true,"""13sa.00""	""portuguese as a second language""",
"""98450""",UNKNOWN,true,"""9NUZ.00""	""interpreter needed - pashto""",
"""98510""",UNKNOWN,true,"""13uY.00""	""main spoken language kalaallisut""",
"""98530""",UNKNOWN,true,"""13da.00""	""born in san marino""",
"""98543""",UNKNOWN,true,"""9NU2.00""	""interpreter needed - akan""",
"""98576""",UNKNOWN,true,"""13sX.00""	""malayalam as a second language""",
"""98581""",UNKNOWN,true,"""13sd.00""	""serbian as a second language""",
"""98604""",UNKNOWN,true,"""13ub.00""	""main spoken language icelandic""",
"""98762""",UNKNOWN,true,"""13u8.00""	""main spoken language aymara""",
"""98809""",UNKNOWN,true,"""9NmQ.00""	""hungarian language interpreter needed""",
"""98841""",UNKNOWN,true,"""9NUy.00""	""romanian language interpreter needed""",
