code,code_system,include,term,notes
"""8035211000006110""",UNKNOWN,true,"""""	""dyslipidemia with high density lipoprotein below reference range and triglyceride above reference range due to type 2 diabetes mellitus""",
"""8055041000006115""",UNKNOWN,true,"""""	""hdl (high density lipoprotein)/non-hdl (high density lipoprotein) cholesterol ratio measurement""",
"""8090441000006110""",UNKNOWN,true,"""""	""non high density lipoprotein cholesterol level""",
"""8090451000006112""",UNKNOWN,true,"""""	""non hdl (high density lipoprotein) cholesterol level""",
"""8192861000006119""",UNKNOWN,true,"""""	""possible heterozygous familial hypercholesterolaemia""",
"""8214761000006118""",UNKNOWN,true,"""""	""lipid disorder monitoring invitation""",
"""8290381000006115""",UNKNOWN,true,"""""	""cholesterol level""",
"""8292941000006114""",UNKNOWN,true,"""""	""total cholesterol level""",
"""8326271000006112""",UNKNOWN,true,"""""	""serum non high density lipoprotein cholesterol level""",
"""8330391000006119""",UNKNOWN,true,"""""	""estimated measurement of non-high density lipoprotein in serum specimen""",
"""8341141000006117""",UNKNOWN,true,"""""	""serum high density lipoprotein cholesterol:triglyceride ratio measurement""",
"""8385731000006118""",UNKNOWN,true,"""""	""serum hdl (high density lipoprotein) cholesterol level""",
"""8386311000006116""",UNKNOWN,true,"""""	""serum non hdl (high density lipoprotein) cholesterol level""",
