code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""bnftext""	""Antidiabetic""	""group""",
"""48342""",UNKNOWN,true,"""HumaPen Luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Burgundy (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""58865""",UNKNOWN,true,"""Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd)""	""Oral tablet""	""Oral""	""Saxagliptin/Metformin""	""850mg + 2.5mg""	""Gliptins Plus Metformin""	""Saxagliptin/Metformin""	""DPP-4is, Metformin""",
"""61562""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""21554""",UNKNOWN,true,"""Insuman comb 50 100iu/ml Injection (Aventis Pharma)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""50unit/1ml + 50unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""62661""",UNKNOWN,true,"""Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd)""	""Powder and solvent for prolonged-release suspension for inj""	""Subcutaneous""	""Exenatide""	""2mg""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Exenatide""	""GLP-1RAs""",
"""51650""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (B.Braun Medical Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""11107""",UNKNOWN,true,"""Humulin m4 100unit/ml M4 injection (Eli Lilly and Company Ltd)""	""M4 Injection""	""Subcutaneous Injection""	""Insulin""	""100unit/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""82475""",UNKNOWN,true,"""NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""11609""",UNKNOWN,true,"""Metformin with rosiglitazone 500mg + 1mg Tablet""	""Tablet""	""Oral""	""Metformin/Rosiglitazone""	""500mg + 1mg""	""Biguanides (Metformin)/Other Antidiabetic Products""	""Metformin/Rosiglitazone""	""Metformin, Other""",
"""35149""",UNKNOWN,true,"""Exenatide 10micrograms/0.04ml solution for injection 2.4ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Exenatide""	""250microgram/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Exenatide""	""GLP-1RAs""",
"""60938""",UNKNOWN,true,"""Mixtard 30 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""43065""",UNKNOWN,true,"""Gliclazide 40mg tablets""	""Oral tablet""	""Oral""	""Gliclazide""	""40mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""12300""",UNKNOWN,true,"""SYRINGE INSULIN (BS1619/1) 2ML""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""34507""",UNKNOWN,true,"""Glibenclamide 2.5mg tablets (Wockhardt UK Ltd)""	""Oral tablet""	""Oral""	""Glibenclamide""	""2.5mg""	""Sulphonylureas""	""Glibenclamide""	""Sulfonylureas""",
"""49738""",UNKNOWN,true,"""Metformin 1g modified-release tablets (A A H Pharmaceuticals Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""83493""",UNKNOWN,true,"""Tolbutamide 500mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Tolbutamide""	""500mg""	""Sulphonylureas""	""Tolbutamide""	""Sulfonylureas""",
"""37427""",UNKNOWN,true,"""HumaPen Luxura HD hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units (Eli Lilly and Company Ltd)""	""Insulin Pen""	NA	""Insulin""	""3ml/1-30 units""	""Reusable Pens""	""Insulin""	""Insulin""",
"""80678""",UNKNOWN,true,"""Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (CST Pharma Ltd)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""71804""",UNKNOWN,true,"""AllStar Pro hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Silver (Sanofi)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""16682""",UNKNOWN,true,"""Tempulin 100unit/ml Injection (Knoll Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""5634""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.36mm/28gauge""	""Insulin Syringe With 12Mm Needle(28G)""	NA	""Insulin""	""1ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""20889""",UNKNOWN,true,"""Actos 30mg tablets (Neon Healthcare Ltd)""	""Oral tablet""	""Oral""	""Pioglitazone""	""30mg""	""Thiazolidinedione (Glitazones)""	""Pioglitazone""	""Other""",
"""87716""",UNKNOWN,true,"""Humalog Mix50 Pen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""50unit/1ml + 50unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""19707""",UNKNOWN,true,"""INSULIN HUMULIN S (NEUTRAL SOLUBLE)""	NA	NA	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""39150""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge""	""Insulin Syringe With 12Mm Needle(29G)""	NA	""Insulin""	""1ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""5214""",UNKNOWN,true,"""Insulin lispro 100units/ml solution for injection 1.5ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Unknown""	""Insulin""	""Insulin""",
"""55459""",UNKNOWN,true,"""Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Lixisenatide""	""50microgram/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Lixisenatide""	""GLP-1RAs""",
"""35454""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (GlucoRx Ltd)""	""Pen Needle""	NA	""Insulin""	""8mm/31gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""75740""",UNKNOWN,true,"""Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd)""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.34mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Semaglutide""	""GLP-1RAs""",
"""548""",UNKNOWN,true,"""Pioglitazone 15mg tablets""	""Oral tablet""	""Oral""	""Pioglitazone""	""15mg""	""Thiazolidinedione (Glitazones)""	""Pioglitazone""	""Other""",
"""76660""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 3ml cartridges (Sanofi)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""3551""",UNKNOWN,true,"""Mixtard 20 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd)""	""Penfill""	""Subcutaneous Injection""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""60386""",UNKNOWN,true,"""Canagliflozin 300mg tablets""	""Oral tablet""	""Oral""	""Canagliflozin""	""300mg""	""SGLT2 Inhibitors (Gliflozins)""	""Canagliflozin""	""SGLT-2is""",
"""13622""",UNKNOWN,true,"""Hypurin porcine neutral 100unit/ml Injection (C P Pharmaceuticals Ltd)""	""Solution for injection""	""Subcutaneous/Intravenous/Intramuscular""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins/Diabetic Ketoacidosis""	""Insulin""	""Insulin""",
"""1649""",UNKNOWN,true,"""Human actraphane 100iu/ml Injection (Novo Nordisk Ltd)""	""Injection""	""Intramuscular""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""22155""",UNKNOWN,true,"""Humaject m5 100iu/ml M5 pen (Eli Lilly and Company Ltd)""	""M5 Pen""	""Subcutaneous Injection""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""37874""",UNKNOWN,true,"""Vildagliptin 50mg / Metformin 850mg tablets""	""Oral tablet""	""Oral""	""Vildagliptin/Metformin""	""50mg + 850mg""	""Gliptins Plus Metformin""	""Vildagliptin/Metformin""	""DPP-4is, Metformin""",
"""18446""",UNKNOWN,true,"""Unifine hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm needle 0.33mm/29gauge (Owen Mumford Ltd)""	""Insulin Syringe With 12Mm Needle(29G)""	NA	""Insulin""	""1ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""46927""",UNKNOWN,true,"""Tolbutamide 500mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Tolbutamide""	""500mg""	""Sulphonylureas""	""Tolbutamide""	""Sulfonylureas""",
"""10145""",UNKNOWN,true,"""Humapen luxura insulin pen 3ml/1-60 units Insulin pen 3ml/1-60 units (Eli Lilly and Company Ltd)""	""Insulin Pen""	NA	""Insulin""	""3ml/1-60 units""	""Diabetic Hypodermic Equipment""	""Insulin""	""Insulin""",
"""75397""",UNKNOWN,true,"""Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.34mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Semaglutide""	""GLP-1RAs""",
"""62760""",UNKNOWN,true,"""Jardiance 10mg tablets (Boehringer Ingelheim Ltd)""	""Oral tablet""	""Oral""	""Empagliflozin""	""10mg""	""SGLT2 Inhibitors (Gliflozins)""	""Empagliflozin""	""SGLT-2is""",
"""52221""",UNKNOWN,true,"""Diagemet XL 500mg tablets (Genus Pharmaceuticals Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""35144""",UNKNOWN,true,"""Byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens (AstraZeneca UK Ltd)""	""Solution for injection""	""Subcutaneous""	""Exenatide""	""250microgram/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Exenatide""	""GLP-1RAs""",
"""22823""",UNKNOWN,true,"""INSULIN ISOPHANE (PURIFIED) 100 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""10277""",UNKNOWN,true,"""Humulin M3 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""61311""",UNKNOWN,true,"""Glimepiride 4mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Glimepiride""	""4mg""	""Sulphonylureas""	""Glimepiride""	""Sulfonylureas""",
"""60028""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector-Snap On""	""Insulin""	""Insulin""",
"""18593""",UNKNOWN,true,"""Humalog Mix50 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""50unit/1ml + 50unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""7757""",UNKNOWN,true,"""INSULIN NEULENTE (ZINC SUSP)(PURIFIED) 100 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""7166""",UNKNOWN,true,"""Glucophage 500mg tablets (Merck Serono Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""5892""",UNKNOWN,true,"""NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""5267""",UNKNOWN,true,"""BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm needle 0.3mm/30gauge (Becton, Dickinson UK Ltd)""	""Insulin Syringe With 8Mm Needle(30G)""	NA	""Insulin""	""0.5ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""7349""",UNKNOWN,true,"""Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""40110""",UNKNOWN,true,"""Glucophage 500mg oral powder sachets (Merck Serono Ltd)""	""Powder for oral solution""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""14506""",UNKNOWN,true,"""INSULIN BOVINE PROTAMINE ZINC 100 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""10242""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Hypodermic Needle""	NA	""Insulin""	""6mm/31gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""80987""",UNKNOWN,true,"""Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devices""	""Prolonged-release suspension for injection""	""Subcutaneous""	""Exenatide""	""2.353mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Exenatide""	""GLP-1RAs""",
"""68214""",UNKNOWN,true,"""Metformin 500mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Metformin""	""100mg/1ml""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""9865""",UNKNOWN,true,"""Repaglinide 500microgram tablets""	""Oral tablet""	""Oral""	""Repaglinide""	""500microgram""	""Meglitinides (Glinides)""	""Repaglinide""	""Other""",
"""40007""",UNKNOWN,true,"""Glucophage 1000mg oral powder sachets (Merck Serono Ltd)""	""Powder for oral solution""	""Oral""	""Metformin""	""1gram""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""91611""",UNKNOWN,true,"""Metformin 500mg tablets (Sandoz Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""66098""",UNKNOWN,true,"""JuniorSTAR hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units Silver (Sanofi)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""44810""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Hypodermic Needle""	NA	""Insulin""	""5mm/32 gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""21564""",UNKNOWN,true,"""Gliclazide 80mg tablets (Wockhardt UK Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""9707""",UNKNOWN,true,"""Repaglinide 1mg tablets""	""Oral tablet""	""Oral""	""Repaglinide""	""1mg""	""Meglitinides (Glinides)""	""Repaglinide""	""Other""",
"""43833""",UNKNOWN,true,"""ClikSTAR hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Blue (Sanofi)""	""Insulin Pen""	NA	""Insulin""	""3ml/1-80 units""	""Reusable Pens""	""Insulin""	""Insulin""",
"""15232""",UNKNOWN,true,"""Avandia 8mg tablets (GlaxoSmithKline UK Ltd)""	""Oral tablet""	""Oral""	""Rosiglitazone""	""8mg""	""Unknown""	""Rosiglitazone""	""Other""",
"""17343""",UNKNOWN,true,"""Gliclazide 80mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""66150""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (A. Menarini Diagnostics Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""74680""",UNKNOWN,true,"""NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (DE Pharmaceuticals)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""22058""",UNKNOWN,true,"""Pur-in mix 15/85 Injection (C P Pharmaceuticals Ltd)""	""Injection""	""Intramuscular""	""Insulin""	NA	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""11601""",UNKNOWN,true,"""Rosiglitazone 2mg / Metformin 500mg tablets""	""Oral tablet""	""Oral""	""Metformin/Rosiglitazone""	""2mg + 500mg""	""Glitazones Plus Metformin""	""Metformin/Rosiglitazone""	""Metformin, Other""",
"""91178""",UNKNOWN,true,"""Metformin 850mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""850mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""55910""",UNKNOWN,true,"""Tresiba Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""57457""",UNKNOWN,true,"""Metformin 500mg tablets (Milpharm Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""71395""",UNKNOWN,true,"""Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25unit/1ml + 75unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""90199""",UNKNOWN,true,"""Tirzepatide 7.5mg/0.6ml solution for injection 2.4ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Tirzepatide""	""12.5mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)/Dual GIP And GLP-1 Receptor Agonists""	""Tirzepatide""	""GLP-1RAs""",
"""14938""",UNKNOWN,true,"""Insulin soluble bovine cartridge 100unit/ml Solution for injection""	""Solution For Injection""	""Subcutaneous Injection""	""Insulin""	""100unit/ml""	""Short-Acting Insulins/Diabetic Ketoacidosis""	""Insulin""	""Insulin""",
"""2459""",UNKNOWN,true,"""Pork Mixtard 30 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous/Intramuscular""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""68934""",UNKNOWN,true,"""Diabiom 30mg tablets (Tillomed Laboratories Ltd)""	""Oral tablet""	""Oral""	""Pioglitazone""	""30mg""	""Thiazolidinedione (Glitazones)""	""Pioglitazone""	""Other""",
"""39149""",UNKNOWN,true,"""Galvus 50mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Vildagliptin""	""50mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Vildagliptin""	""DPP-4is""",
"""56437""",UNKNOWN,true,"""Gliclazide 60mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Gliclazide""	""60mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""41431""",UNKNOWN,true,"""Onglyza 5mg tablets (AstraZeneca UK Ltd)""	""Oral tablet""	""Oral""	""Saxagliptin""	""5mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Saxagliptin""	""DPP-4is""",
