code,code_system,include,term,notes
31258,UNKNOWN,true,Insulin lispro biphasic 25/75 100units/ml suspension for injection 3ml pre-filled disposable devices,
76776,UNKNOWN,true,Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),
91432,UNKNOWN,true,Alogliptin 25mg tablets (Takeda UK Ltd),
28096,UNKNOWN,true,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 3ml cartridges,
67429,UNKNOWN,true,Insulin human 100units/ml solution for injection 3.15ml cartridges,
1645,UNKNOWN,true,INSULIN NOVO ACTRAPID MC 100 I/U INJ,
36513,UNKNOWN,true,Velosulin cartridge 100unit/ml Injection (Novo Nordisk Ltd),
16129,UNKNOWN,true,Insulin soluble human 100units/ml solution for injection 3ml cartridges,
5353,UNKNOWN,true,Glimepiride 2mg tablets,
58754,UNKNOWN,true,"BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge (Becton, Dickinson UK Ltd)",
48139,UNKNOWN,true,Pioglitazone 30mg tablets (A A H Pharmaceuticals Ltd),
44480,UNKNOWN,true,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled SoloStar pens (Sanofi),
68675,UNKNOWN,true,Glimepiride 4mg tablets (Somex Pharma),
63048,UNKNOWN,true,Gliclazide 80mg tablets (Alliance Healthcare (Distribution) Ltd),
5845,UNKNOWN,true,Mixtard 30 InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd),
70477,UNKNOWN,true,Glucient SR 750mg tablets (Consilient Health Ltd),
89317,UNKNOWN,true,Semaglutide 0.25mg/0.37ml solution for injection 1.5ml pre-filled disposable devices,
34020,UNKNOWN,true,Metformin 850mg tablets (IVAX Pharmaceuticals UK Ltd),
55517,UNKNOWN,true,Insulin isophane human 100units/ml suspension for injection 10ml vials,
6855,UNKNOWN,true,Avandamet 2mg/500mg tablets (GlaxoSmithKline UK Ltd),
50633,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml cartridges (Necessity Supplies Ltd),
7771,UNKNOWN,true,Human protaphane penfill 100 100unit/ml Penfill (Novo Nordisk Ltd),
77101,UNKNOWN,true,Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Neon Diagnostics Ltd),
66008,UNKNOWN,true,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd),
64723,UNKNOWN,true,Abasaglar KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
33167,UNKNOWN,true,Insulin biphasic isophane human crb 25:75; 100 units/ml Injection,
9565,UNKNOWN,true,HumaJect S Pen 100units/ml solution for injection (Eli Lilly and Company Ltd),
84958,UNKNOWN,true,Pioglitazone 15mg / Metformin 850mg tablets (A A H Pharmaceuticals Ltd),
17336,UNKNOWN,true,Novopen 100unit/ml Injection device (Novo Nordisk Ltd),
6781,UNKNOWN,true,Autopen Classic hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (Owen Mumford Ltd),
54182,UNKNOWN,true,Dapagliflozin 10mg tablets,
61559,UNKNOWN,true,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd),
7231,UNKNOWN,true,Mixtard 30 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),
91475,UNKNOWN,true,Sitagliptin 100mg tablets (Morningside Healthcare Ltd),
82258,UNKNOWN,true,Rybelsus 3mg tablets (Novo Nordisk Ltd),
7164,UNKNOWN,true,Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Owen Mumford Ltd),
4163,UNKNOWN,true,Rapitard MC 100unit/ml Injection (Novo Nordisk Ltd),
42395,UNKNOWN,true,Humalog Mix25 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),
56642,UNKNOWN,true,Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Cambridge Sensors Ltd),
82697,UNKNOWN,true,Rybelsus 7mg tablets (Novo Nordisk Ltd),
74391,UNKNOWN,true,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc),
22328,UNKNOWN,true,Unifine single use Insulin syringe with 30gauge needle 8mm 0.5ml (Owen Mumford Ltd),
5142,UNKNOWN,true,"BD Micro-Fine + hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Becton, Dickinson UK Ltd)",
38986,UNKNOWN,true,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
6057,UNKNOWN,true,Lantus 100iu/ml Injection (Aventis Pharma),
70055,UNKNOWN,true,Fiasp Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),
82174,UNKNOWN,true,Semaglutide 3mg tablets,
23945,UNKNOWN,true,Starlix 60mg tablets (Novartis Pharmaceuticals UK Ltd),
86529,UNKNOWN,true,NovoPen Echo Plus hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units Blue (Novo Nordisk Ltd),
25786,UNKNOWN,true,GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (GlucoRx Ltd),
73252,UNKNOWN,true,Yaltormin SR 500mg tablets (Wockhardt UK Ltd),
48056,UNKNOWN,true,Gliclazide 80mg tablets (Sovereign Medical Ltd),
18301,UNKNOWN,true,INSULIN SOLUBLE INJ I/U^2,
19029,UNKNOWN,true,SYRINGE PRE-SET INSULIN FOR BLIND 2ML,
65562,UNKNOWN,true,Pioglitazone 30mg tablets (Alliance Healthcare (Distribution) Ltd),
74071,UNKNOWN,true,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc),
36856,UNKNOWN,true,Gliclazide 80mg tablets (Sandoz Ltd),
54898,UNKNOWN,true,Metformin 850mg tablets (Almus Pharmaceuticals Ltd),
6091,UNKNOWN,true,NovoPen 3 Fun hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units Red (Novo Nordisk Ltd),
31146,UNKNOWN,true,Metsol 500mg/5ml oral solution (Kappin Ltd),
5255,UNKNOWN,true,Mixtard 10 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),
60968,UNKNOWN,true,Metformin 500mg modified-release tablets (Actavis UK Ltd),
17580,UNKNOWN,true,Avandamet 1mg/500mg tablets (GlaxoSmithKline UK Ltd),
19829,UNKNOWN,true,INSULIN NOVO MONOTARD MC,
79705,UNKNOWN,true,Human Mixtard 40 Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd),
30819,UNKNOWN,true,Insuman Comb 15 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),
62426,UNKNOWN,true,Pioglitazone 30mg tablets (Accord-UK Ltd),
47939,UNKNOWN,true,Glucient SR 500mg tablets (Consilient Health Ltd),
55746,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge (Spirit Healthcare Ltd),
86710,UNKNOWN,true,Metformin 750mg modified-release tablets (DE Pharmaceuticals),
11080,UNKNOWN,true,Insulin isophane human prb 100iu/ml Injection,
15710,UNKNOWN,true,Insulin soluble human emp 100unit/ml Injection,
10051,UNKNOWN,true,Pioglitazone 45mg tablets,
21395,UNKNOWN,true,Insulin biphasic isophane human pyr 40:60; 100 units/ml Injection,
45581,UNKNOWN,true,Metabet SR 500mg tablets (Morningside Healthcare Ltd),
11316,UNKNOWN,true,NovoNorm 500microgram tablets (Novo Nordisk Ltd),
56495,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Waymade Healthcare Plc),
9702,UNKNOWN,true,"BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12.7mm needle 0.33mm/29gauge (Becton, Dickinson UK Ltd)",
42790,UNKNOWN,true,Gliclazide 80mg Tablet (Merck Generics (UK) Ltd),
16389,UNKNOWN,true,Myjector hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm needle 0.33mm/29gauge (Terumo UK Ltd),
89527,UNKNOWN,true,Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Spirit Healthcare Ltd),
7375,UNKNOWN,true,Rosiglitazone 4mg / Metformin 1g tablets,
82085,UNKNOWN,true,Metformin 500mg tablets (RX Farma),
83456,UNKNOWN,true,Acarbose 50mg tablets (A A H Pharmaceuticals Ltd),
86876,UNKNOWN,true,GlucoRx Dual-Safe Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (GlucoRx Ltd),
87614,UNKNOWN,true,Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd),
31699,UNKNOWN,true,ABCare hypodermic U100 insulin syringe glass reusable 1ml (Rand Rocket Ltd),
19513,UNKNOWN,true,Humulin M3 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),
11055,UNKNOWN,true,Insulin biphasic isophane human pyr 20:80; 100 units/ml Injection,
71667,UNKNOWN,true,Glimepiride 1mg tablets (Teva UK Ltd),
59243,UNKNOWN,true,"BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.25mm/31gauge (Becton, Dickinson UK Ltd)",
71198,UNKNOWN,true,Metformin 500mg tablets (Zanza Specials International Ltd),
22983,UNKNOWN,true,Insuman Rapid 100units/ml solution for injection 3ml cartridges (Sanofi),
4715,UNKNOWN,true,Humalog mix 25 25/75 100units/ml Injection (Eli Lilly and Company Ltd),
30305,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.3mm/30gauge,
29326,UNKNOWN,true,Glipizide 5mg tablets (Viatris UK Healthcare Ltd),
5021,UNKNOWN,true,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),
49502,UNKNOWN,true,Glucophage SR 500mg tablets (Mawdsley-Brooks & Company Ltd),
65694,UNKNOWN,true,Metformin 500mg modified-release tablets (Waymade Healthcare Plc),
58884,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (GlucoRx Ltd),
50821,UNKNOWN,true,Metformin 850mg tablets (Pfizer Ltd),
58995,UNKNOWN,true,"BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge (Becton, Dickinson UK Ltd)",
52319,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,
40085,UNKNOWN,true,Insulin 2ml syringe,
5174,UNKNOWN,true,Acarbose 100mg tablets,
76777,UNKNOWN,true,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),
54027,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4.5mm/31gauge,
68342,UNKNOWN,true,Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (Neon Diagnostics Ltd),
63401,UNKNOWN,true,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),
86706,UNKNOWN,true,Admelog 100units/ml solution for injection 3ml cartridges (Sanofi),
33087,UNKNOWN,true,Metformin 500mg tablets (Accord-UK Ltd),
2929,UNKNOWN,true,Mixtard 30 100iu/ml GE injection (Novo Nordisk Ltd),
74507,UNKNOWN,true,GreenFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Neon Diagnostics Ltd),
53867,UNKNOWN,true,Metformin 500mg tablets (Zentiva Pharma UK Ltd),
2928,UNKNOWN,true,METFORMIN HCl 850 MG TAB,
36355,UNKNOWN,true,Insulin human 1mg inhalation powder blisters,
72559,UNKNOWN,true,Human Insulatard Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd),
71361,UNKNOWN,true,Humulin I 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc),
39203,UNKNOWN,true,Eucreas 50mg/850mg tablets (Novartis Pharmaceuticals UK Ltd),
82894,UNKNOWN,true,PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Prosum Medical Ltd),
72046,UNKNOWN,true,Metformin 500mg tablets (DE Pharmaceuticals),
62098,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge,
16211,UNKNOWN,true,TOLBUTAMIDE 100 MG TAB,
5015,UNKNOWN,true,NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Novo Nordisk Ltd),
83841,UNKNOWN,true,Metformin 500mg tablets (Sigma Pharmaceuticals Plc),
89608,UNKNOWN,true,Semaglutide 2.4mg/0.75ml solution for injection 3ml pre-filled disposable devices,
56208,UNKNOWN,true,Pioglitazone 15mg tablets (A A H Pharmaceuticals Ltd),
24593,UNKNOWN,true,Neutral insulin bovine 100unit/ml Injection,
92395,UNKNOWN,true,Rybelsus 14mg tablets (Pharmaram Ltd),
73745,UNKNOWN,true,HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (HTL-STREFA S.A.),
6730,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.33mm/29gauge,
59311,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd),
38093,UNKNOWN,true,Insulin 1ml pre-set syringe,
73511,UNKNOWN,true,Yaltormin SR 750mg tablets (Wockhardt UK Ltd),
88860,UNKNOWN,true,Trurapi 100units/ml solution for injection 10ml vials (Sanofi),
47894,UNKNOWN,true,Nazdol MR 30mg tablets (Krka UK Ltd),
74020,UNKNOWN,true,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Mawdsley-Brooks & Company Ltd),
27177,UNKNOWN,true,Insulin biphasic lispro human prb 50:50; 100 units/ml Injection,
89618,UNKNOWN,true,Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Spirit Healthcare Ltd),
68589,UNKNOWN,true,Metformin 1g/5ml oral solution sugar free,
87808,UNKNOWN,true,Metformin 1g modified-release tablets (A A H Pharmaceuticals Ltd),
25133,UNKNOWN,true,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),
7127,UNKNOWN,true,"BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge (Becton, Dickinson UK Ltd)",
30209,UNKNOWN,true,Actrapid mc 100unit/ml Injection (Arun Products Ltd),
50682,UNKNOWN,true,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),
45639,UNKNOWN,true,IME-FINE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Arctic Medical Ltd),
12297,UNKNOWN,true,Hypurin bovine neutral 100unit/ml Injection (C P Pharmaceuticals Ltd),
57744,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (B.Braun Medical Ltd),
65923,UNKNOWN,true,Metformin 1g modified-release tablets (Mawdsley-Brooks & Company Ltd),
55711,UNKNOWN,true,Metformin 500mg tablets (Alliance Healthcare (Distribution) Ltd),
34135,UNKNOWN,true,Metformin 500mg Tablet (M & A Pharmachem Ltd),
56008,UNKNOWN,true,Gliclazide 80mg tablets (Almus Pharmaceuticals Ltd),
75987,UNKNOWN,true,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable devices,
80621,UNKNOWN,true,Microdot Dual Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (Cambridge Sensors Ltd),
7412,UNKNOWN,true,U100 Insulin syringe 0.5ml,
5891,UNKNOWN,true,Insulatard FlexPen 100units/ml suspension for injection (Novo Nordisk Ltd),
73305,UNKNOWN,true,Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Ypsomed Ltd),
90375,UNKNOWN,true,Sitagliptin 125mg/5ml oral solution sugar free,
5621,UNKNOWN,true,Glucobay 50mg tablets (Bayer Plc),
83010,UNKNOWN,true,Insulin soluble bovine 100units/ml solution for injection 3ml cartridges,
15895,UNKNOWN,true,Innovo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-70 units Orange (Novo Nordisk Ltd),
13416,UNKNOWN,true,Insulin biphasic 100 units/ml Injection,
60211,UNKNOWN,true,Canagliflozin 100mg tablets,
67231,UNKNOWN,true,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Dowelhurst Ltd),
46716,UNKNOWN,true,Trajenta 5mg tablets (Boehringer Ingelheim Ltd),
51527,UNKNOWN,true,Metformin 500mg tablets (Boston Healthcare Ltd),
13729,UNKNOWN,true,Insulin isophane human emp 100unit/ml Injection,
61043,UNKNOWN,true,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd),
87891,UNKNOWN,true,Metformin 500mg modified-release tablets (Amarox Ltd),
82372,UNKNOWN,true,Competact 15mg/850mg tablets (DE Pharmaceuticals),
62144,UNKNOWN,true,Metformin 500mg modified-release tablets (DE Pharmaceuticals),
62562,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Spirit Healthcare Ltd),
10546,UNKNOWN,true,INSULIN HUMULIN M4 100 I/U INJ,
63035,UNKNOWN,true,NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Diabetes Care Technology Ltd),
83988,UNKNOWN,true,Metformin 1g modified-release tablets (Morningside Healthcare Ltd),
59177,UNKNOWN,true,Alogliptin 25mg tablets,
55862,UNKNOWN,true,Gliclazide Oral solution,
58051,UNKNOWN,true,Metformin 500mg/5ml oral solution,
4760,UNKNOWN,true,Humulin i 100unit/ml Injection (Eli Lilly and Company Ltd),
6228,UNKNOWN,true,"BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm needle 0.3mm/30gauge (Becton, Dickinson UK Ltd)",
10572,UNKNOWN,true,Insulin soluble bovine 100unit/ml Injection,
12244,UNKNOWN,true,INSULIN ZINC BOVINE susp 100 I/U INJ,
83186,UNKNOWN,true,Neulente 100unit/ml Injection (Wellcome Medical Division),
63516,UNKNOWN,true,Forxiga 10mg tablets (Waymade Healthcare Plc),
10887,UNKNOWN,true,Penmix 40/60 100iu/ml Penfill (Novo Nordisk Ltd),
52203,UNKNOWN,true,Enyglid 0.5mg tablets (Krka UK Ltd),
87570,UNKNOWN,true,Forxiga 10mg tablets (CST Pharma Ltd),
14290,UNKNOWN,true,Insulatard Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),
64209,UNKNOWN,true,TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Owen Mumford Ltd),
90226,UNKNOWN,true,Jesacrin 1000mg modified-release tablets (Key Pharmaceuticals Ltd),
62172,UNKNOWN,true,Empagliflozin 25mg tablets,
28708,UNKNOWN,true,Malix 2.5mg Tablet (Lagap),
92271,UNKNOWN,true,Nevolat 6mg/ml solution for injection 3ml pre-filled pens (Zentiva Pharma UK Ltd),
75008,UNKNOWN,true,Glibenclamide 2.5mg Tablet (Berk Pharmaceuticals Ltd),
5966,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 8mm/31gauge (Ypsomed Ltd),
2373,UNKNOWN,true,INSULIN HUMAN VELOSULIN 100 I/U INJ,
23437,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/28gauge,
39729,UNKNOWN,true,Glucophage SR 1000mg tablets (Merck Serono Ltd),
81368,UNKNOWN,true,Insulin glargine 300units/ml solution for injection 3ml pre-filled disposable devices,
59475,UNKNOWN,true,Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge (Terumo UK Ltd),
59793,UNKNOWN,true,Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Cambridge Sensors Ltd),
25812,UNKNOWN,true,Insulin isophane human 100units/ml suspension for injection 3ml pre-filled disposable devices,
5620,UNKNOWN,true,U100 Insulin syringe 0.3ml,
82349,UNKNOWN,true,Metformin 850mg tablets (Phoenix Healthcare Distribution Ltd),
68636,UNKNOWN,true,Metformin 850mg/5ml oral solution sugar free,
57620,UNKNOWN,true,Humulin M3 100units/ml suspension for injection 10ml vials (Mawdsley-Brooks & Company Ltd),
36948,UNKNOWN,true,Prandin 0.5mg tablets (Novo Nordisk Ltd),
9618,UNKNOWN,true,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 1.5ml cartridges (C P Pharmaceuticals Ltd),
54573,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,
38236,UNKNOWN,true,Comfort Point hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm needle 0.33mm/29gauge (GlucoRx Ltd),
42161,UNKNOWN,true,Orabet 500mg Tablet (Sandoz Ltd),
73150,UNKNOWN,true,Sitagliptin 100mg tablets (Waymade Healthcare Plc),
7765,UNKNOWN,true,INSULIN NEUTRAL (HUMAN) 100 I/U INJ,
7959,UNKNOWN,true,INSULIN MIXTARD 30/70 40 I/U INJ,
86725,UNKNOWN,true,Admelog 100units/ml solution for injection 3ml pre-filled pens (Sanofi),
58581,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (GlucoRx Ltd),
10691,UNKNOWN,true,INSULIN ISOPHANE (NPH) 100 I/U INJ,
26258,UNKNOWN,true,Glucamet 850mg Tablet (Opus Pharmaceuticals Ltd),
90187,UNKNOWN,true,Mounjaro KwikPen 10mg/0.6ml solution for injection 2.4ml pre-filled pens (Eli Lilly and Company Ltd),
7048,UNKNOWN,true,Metformin 500mg modified-release tablets,
6009,UNKNOWN,true,Myjector hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm needle 0.4mm/27gauge (Terumo UK Ltd),
77059,UNKNOWN,true,Pork Actrapid 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc),
40365,UNKNOWN,true,Glimepiride 1mg tablets (Actavis UK Ltd),
18149,UNKNOWN,true,Monoject u100 insulin syringe 12mm(29g)0.5ml 12mm29G 0.5ml Insulin syringe (Covidien (UK) Commercial Ltd),
61780,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Spirit Healthcare Ltd),
73673,UNKNOWN,true,Metformin 500mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc),
77794,UNKNOWN,true,Toujeo 300units/ml solution for injection 3ml pre-filled DoubleStar pens (Sanofi),
48401,UNKNOWN,true,Sitagliptin 50mg tablets,
13108,UNKNOWN,true,Autopen Special Edition hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units (Owen Mumford Ltd),
12513,UNKNOWN,true,Glibenese 5mg tablets (Pfizer Ltd),
10229,UNKNOWN,true,Humulin I Pen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
63929,UNKNOWN,true,Canagliflozin 50mg / Metformin 1g tablets,
59809,UNKNOWN,true,Alogliptin 6.25mg tablets,
44304,UNKNOWN,true,Glyconon 500mg Tablet (DDSA Pharmaceuticals Ltd),
76162,UNKNOWN,true,Humulin I 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc),
4790,UNKNOWN,true,Mixtard 50 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),
6378,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm needle 0.3mm/30gauge,
72052,UNKNOWN,true,Metformin 500mg Tablet (Lagap),
21832,UNKNOWN,true,Diabetamide 5mg tablets (Ashbourne Pharmaceuticals Ltd),
51080,UNKNOWN,true,Metabet SR 1000mg tablets (Actavis UK Ltd),
66714,UNKNOWN,true,Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (A. Menarini Diagnostics Ltd),
13096,UNKNOWN,true,Autopen hypodermic insulin injection pen reusable for 1.5ml cartridge 2 unit dial up / range 2-32 units (Owen Mumford Ltd),
7075,UNKNOWN,true,Optipen Pro 1 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units (Sanofi),
