code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Lipid regulating meds""",
"""21020""",UNKNOWN,true,"9922	""Inegy 10mg/20mg tablets (Organon Pharma (UK) Ltd)""	""Ezetimibe/Simvastatin""	""10mg + 20mg""	""Oral tablet""	""Oral""	""Ezetimibe/Statins""	""Ezetimibe/Simvastatin""",
"""61087""",UNKNOWN,true,"0	""Questran Light 4g oral powder sachets (Mawdsley-Brooks & Company Ltd)""	""Colestyramine""	""4gram""	""Powder for oral suspension""	""Oral""	""Bile Acid Sequestrants/Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestyramine""",
"""77344""",UNKNOWN,true,"23	""Atorvastatin 80mg tablets (Viatris UK Healthcare Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""4920""",UNKNOWN,true,"331873	""Fenofibrate micronised 200mg capsules""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""50236""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Zentiva Pharma UK Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""52397""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""65901""",UNKNOWN,true,"0	""Simvastatin 40mg tablets (Zentiva Pharma UK Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""86375""",UNKNOWN,true,"0	""Simvastatin 10mg tablets (Medihealth (Northern) Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""56146""",UNKNOWN,true,"0	""Pravastatin 10mg tablets (Waymade Healthcare Plc)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""22579""",UNKNOWN,true,"1230	""Zocor 80mg tablets (Organon Pharma (UK) Ltd)""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""87821""",UNKNOWN,true,"545	""Vazkepa 998mg capsules (Amarin Pharmaceuticals Ireland Ltd)""	""Icosapent""	""998mg""	""Oral capsule""	""Oral""	""Other Lipid-Regulating Products""	""Icosapent""",
"""57219""",UNKNOWN,true,"29	""Fenofibrate micronised 200mg capsules (Sandoz Ltd)""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""58742""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Arrow Generics Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""83497""",UNKNOWN,true,"48	""Generic Berocca effervescent tablets sugar free""	""Nicotinic acid""	""476mg + 8.6microgram + 130microgram + 10.4mg + 13.6mg + 45.3mg + 7.1mg + 22.7mg + 366microgram + 95mg + 95mg + 9mg""	""Effervescent tablet""	""Oral""	""Nutritional Supplements""	""Nicotinic acid""",
"""53813""",UNKNOWN,true,"150	""Lipobay 100microgram tablets (Bayer Plc)""	""Cerivastatin""	""100microgram""	""Oral tablet""	""Oral""	""Unknown""	""Cerivastatin""",
"""48078""",UNKNOWN,true,"583	""Simvastatin 10mg tablets (Actavis UK Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""17824""",UNKNOWN,true,"267	""Nicotinic acid 25mg Tablet""	""Nicotinic acid""	""25mg""	""Tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid""",
"""184""",UNKNOWN,true,"226542	""Bezafibrate 200mg tablets""	""Bezafibrate""	""200mg""	""Oral tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""9639""",UNKNOWN,true,"351992	""Fenofibrate micronised 160mg tablets""	""Fenofibrate""	""160mg""	""Oral tablet""	""Oral""	""Fibrates""	""Fenofibrate""",
"""73520""",UNKNOWN,true,"1	""Lipitor 20mg tablets (DE Pharmaceuticals)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""84489""",UNKNOWN,true,"3993	""Nustendi 180mg/10mg tablets (Daiichi Sankyo UK Ltd)""	""Bempedoic acid/Ezetimibe""	""10mg + 180mg""	""Oral tablet""	""Oral""	""Other Lipid-Regulating Products""	""Bempedoic acid/Ezetimibe""",
"""44878""",UNKNOWN,true,"1	""Ranzolont 10mg tablets (Sun Pharma UK Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""34381""",UNKNOWN,true,"65	""Simvastatin 40mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""74009""",UNKNOWN,true,"106	""Bezalip Mono 400mg modified-release tablets (Dowelhurst Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""82524""",UNKNOWN,true,"74	""Lescol 20mg capsules (Waymade Healthcare Plc)""	""Fluvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""54535""",UNKNOWN,true,"17	""Atorvastatin 10mg tablets (Upjohn UK Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""51676""",UNKNOWN,true,"1	""Pravastatin 40mg tablets (Medreich Plc)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""73025""",UNKNOWN,true,"0	""Rosuvastatin 20mg tablets (Viatris UK Healthcare Ltd)""	""Rosuvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""72048""",UNKNOWN,true,"0	""Pravastatin 40mg tablets (Actavis UK Ltd)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""21296""",UNKNOWN,true,"185	""Ascorbic acid with Calcium with Vitamin B complex effervescent tablets""	""Nicotinic acid""	NA	""Effervescent Tablet""	""Oral""	""Calcium Supplements/Vitamin B Group""	""Nicotinic acid""",
"""61149""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Waymade Healthcare Plc)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""6213""",UNKNOWN,true,"1157421	""Rosuvastatin 20mg tablets""	""Rosuvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""77427""",UNKNOWN,true,"390	""Lipitor 10mg tablets (Waymade Healthcare Plc)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""9716""",UNKNOWN,true,"52137	""Supralip 160mg tablets (Viatris UK Healthcare Ltd)""	""Fenofibrate""	""160mg""	""Oral tablet""	""Oral""	""Fibrates""	""Fenofibrate""",
"""63469""",UNKNOWN,true,"0	""Atorvastatin 30mg tablets (Krka UK Ltd)""	""Atorvastatin""	""30mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""28""",UNKNOWN,true,"12353890	""Atorvastatin 10mg tablets""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""31930""",UNKNOWN,true,"299	""Zocor heart-pro 10mg Tablet (McNeil Products Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""87831""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Medical Valley Invest AB)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""45346""",UNKNOWN,true,"62	""Simvastatin 40mg tablets (Arrow Generics Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""78259""",UNKNOWN,true,"0	""Simvastatin 20mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)""	""Simvastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""60342""",UNKNOWN,true,"1	""Berocca effervescent tablets tropical (Bayer Plc)""	""Nicotinic acid""	""476mg + 8.6microgram + 130microgram + 10.4mg + 13.6mg + 45.3mg + 7.1mg + 22.7mg + 366microgram + 95mg + 95mg + 9mg""	""Effervescent tablet""	""Oral""	""Nutritional Supplements""	""Nicotinic acid""",
"""84931""",UNKNOWN,true,"1695	""Rosuvastatin 40mg capsules""	""Rosuvastatin""	""40mg""	""Oral capsule""	""Oral""	""Statins""	""Rosuvastatin""",
"""72149""",UNKNOWN,true,"1	""Pravastatin 5mg/5ml oral suspension""	""Pravastatin""	""1mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Pravastatin""",
"""69427""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Viatris UK Healthcare Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""82854""",UNKNOWN,true,"31	""Atorvastatin 40mg tablets (Milpharm Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""50925""",UNKNOWN,true,"0	""Pravastatin 10mg tablets (Sigma Pharmaceuticals Plc)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""77434""",UNKNOWN,true,"181	""Lipitor 20mg tablets (Waymade Healthcare Plc)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""39576""",UNKNOWN,true,"6534	""Bezalip 200mg tablets (Teva UK Ltd)""	""Bezafibrate""	""200mg""	""Oral tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""53250""",UNKNOWN,true,"333	""Modalim 100mg tablets (Lexon (UK) Ltd)""	""Ciprofibrate""	""100mg""	""Oral tablet""	""Oral""	""Fibrates""	""Ciprofibrate""",
"""80168""",UNKNOWN,true,"1	""Colestid 1g tablets (Imported (Canada))""	""Colestipol""	""1gram""	""Oral tablet""	""Oral""	""Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestipol""",
"""56893""",UNKNOWN,true,"0	""Pravastatin 40mg tablets (Accord-UK Ltd)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""5009""",UNKNOWN,true,"61739	""Cerivastatin 200microgram tablets""	""Cerivastatin""	""200microgram""	""Oral tablet""	""Oral""	""Unknown""	""Cerivastatin""",
"""82511""",UNKNOWN,true,"118	""Niaspan 500mg modified-release tablets (Mawdsley-Brooks & Company Ltd)""	""Nicotinic acid/Niaspan""	""500mg""	""Modified-release tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid/Niaspan""",
"""56916""",UNKNOWN,true,"0	""Pravastatin 40mg tablets (PLIVA Pharma Ltd)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""46958""",UNKNOWN,true,"7	""Ascorbic acid with other vitamins tablets""	""Nicotinic acid""	NA	""Tablets""	""Oral""	""Multivitamin And Multimineral Preparations""	""Nicotinic acid""",
"""74518""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Wockhardt UK Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""76481""",UNKNOWN,true,"0	""Simvastatin 80mg Tablet (Dexcel-Pharma Ltd)""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""90131""",UNKNOWN,true,"15	""Rosuvastatin 5mg tablets (Krka UK Ltd)""	""Rosuvastatin""	""5mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""56097""",UNKNOWN,true,"6947	""Atorvastatin 10mg chewable tablets sugar free""	""Atorvastatin""	""10mg""	""Chewable tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""90218""",UNKNOWN,true,"0	""Atorvastatin 20mg tablets (AAH Hillcross)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""75806""",UNKNOWN,true,"9	""Colestyramine 4g oral powder sachets sugar free (A A H Pharmaceuticals Ltd)""	""Colestyramine""	""4gram""	""Powder for oral suspension""	""Oral""	""Bile Acid Sequestrants/Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestyramine""",
"""78285""",UNKNOWN,true,"48	""Praluent 75mg/1ml solution for injection pre-filled pens (Sanofi)""	""Alirocumab""	""75mg/1ml""	""Solution for injection""	""Subcutaneous""	""Other Lipid-Regulating Products""	""Alirocumab""",
"""57999""",UNKNOWN,true,"0	""Crestor 40mg tablets (Lexon (UK) Ltd)""	""Rosuvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""57397""",UNKNOWN,true,"13	""Pravastatin 10mg tablets (Accord-UK Ltd)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""86724""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Milpharm Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""71015""",UNKNOWN,true,"0	""Pravastatin 10mg tablets (Medreich Plc)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""75971""",UNKNOWN,true,"24	""Rosuvastatin 10mg tablets (Sandoz Ltd)""	""Rosuvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""48051""",UNKNOWN,true,"0	""Simvastatin 10mg tablets (Kent Pharma (UK) Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""67773""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Zentiva Pharma UK Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""20085""",UNKNOWN,true,"1363	""Sanatogen classic Tablet (Roche Consumer Health)""	""Nicotinic acid""	NA	""Tablet""	""Oral""	""Oral Iron/Multivitamin And Multimineral Preparations""	""Nicotinic acid""",
"""90794""",UNKNOWN,true,"1	""Lipozate 400mg modified-release tablets (Noumed Life Sciences Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""51876""",UNKNOWN,true,"113	""Atorvastatin 40mg tablets (Krka UK Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""24509""",UNKNOWN,true,"11	""SIMVASTATIN""	""Simvastatin""	NA	NA	NA	""Unknown""	""Simvastatin""",
"""68686""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Genesis Pharmaceuticals Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""51""",UNKNOWN,true,"37091410	""Simvastatin 40mg tablets""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""54976""",UNKNOWN,true,"1	""Simvastatin 10mg tablets (Somex Pharma)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""53594""",UNKNOWN,true,"1	""Lipitor 80mg tablets (Mawdsley-Brooks & Company Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""52460""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Aspire Pharma Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""87651""",UNKNOWN,true,"0	""Simvastatin 40mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)""	""Simvastatin""	""8mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""87532""",UNKNOWN,true,"0	""Atorvastatin 30mg tablets (Zentiva Pharma UK Ltd)""	""Atorvastatin""	""30mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""7544""",UNKNOWN,true,"2410	""Niaspan 750mg modified-release tablets (Abbott Laboratories Ltd)""	""Nicotinic acid/Niaspan""	""750mg""	""Modified-release tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid/Niaspan""",
"""3690""",UNKNOWN,true,"77398	""Lipostat 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""34476""",UNKNOWN,true,"569	""Simvastatin 20mg Tablet (Ratiopharm UK Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""71029""",UNKNOWN,true,"0	""Fluvastatin 40mg capsules (Sandoz Ltd)""	""Fluvastatin""	""40mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""54435""",UNKNOWN,true,"168	""Pravastatin 40mg tablets (Almus Pharmaceuticals Ltd)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""53087""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Somex Pharma)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""60989""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Phoenix Healthcare Distribution Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""34376""",UNKNOWN,true,"567	""Simvastatin 40mg tablets (Teva UK Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""14961""",UNKNOWN,true,"508	""Berocca effervescent tablets orange (Bayer Plc)""	""Nicotinic acid""	""476mg + 8.6microgram + 130microgram + 10.4mg + 13.6mg + 45.3mg + 7.1mg + 22.7mg + 366microgram + 95mg + 95mg + 9mg""	""Effervescent tablet""	""Oral""	""Nutritional Supplements""	""Nicotinic acid""",
"""49558""",UNKNOWN,true,"60	""Atorvastatin 20mg tablets (A A H Pharmaceuticals Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""67402""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Kent Pharma (UK) Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""11627""",UNKNOWN,true,"99991	""Fluvastatin 80mg modified-release tablets""	""Fluvastatin""	""80mg""	""Modified-release tablet""	""Oral""	""Statins""	""Fluvastatin""",
"""57348""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Krka UK Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""54607""",UNKNOWN,true,"0	""Pravastatin 20mg tablets (Almus Pharmaceuticals Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""15594""",UNKNOWN,true,"48	""COLESTIPOL HCl GRA""	""Colestipol""	NA	NA	NA	""Unknown""	""Colestipol""",
"""54493""",UNKNOWN,true,"1	""Simvastatin 10mg tablets (Relonchem Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""34312""",UNKNOWN,true,"439	""Simvastatin 20mg tablets (Viatris UK Healthcare Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""5148""",UNKNOWN,true,"814608	""Simvastatin 80mg tablets""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""14379""",UNKNOWN,true,"6694	""Lipantil Micro 67 capsules (Viatris UK Healthcare Ltd)""	""Fenofibrate""	""67mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""42190""",UNKNOWN,true,"2	""Nicotinic acid with colecalciferol and calcium gluconate Tablet""	""Nicotinic acid""	NA	""Tablet""	""Oral""	""Peripheral Vasodilators And Related Products""	""Nicotinic acid""",
"""1477""",UNKNOWN,true,"11557	""Atromid -s 500mg Capsule (AstraZeneca UK Ltd)""	""Clofibrate""	""500mg""	""Capsule""	""Oral""	""Fibrates""	""Clofibrate""",
"""58480""",UNKNOWN,true,"16	""Lipobay 300microgram tablets (Bayer Plc)""	""Cerivastatin""	""300microgram""	""Oral tablet""	""Oral""	""Unknown""	""Cerivastatin""",
"""1322""",UNKNOWN,true,"8300	""Clofibrate 500mg capsules""	""Clofibrate""	""500mg""	""Capsules""	""Oral""	""Fibrates""	""Clofibrate""",
"""70751""",UNKNOWN,true,"13	""Bezalip Mono 400mg modified-release tablets (Sigma Pharmaceuticals Plc)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""66963""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Sigma Pharmaceuticals Plc)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""64933""",UNKNOWN,true,"0	""Fenofibrate micronised 267mg capsules (Sun Pharma UK Ltd)""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""73910""",UNKNOWN,true,"8	""Colestipol 1g tablets""	""Colestipol""	""1gram""	""Oral tablet""	""Oral""	""Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestipol""",
"""91520""",UNKNOWN,true,"2	""Cholesterol 2% / Simvastatin 2% cream""	""Simvastatin""	""20mg/1gram + 20mg/1gram""	""Cream""	""Route of administration not applicable""	""Miscellaneous Skin Preparations""	""Simvastatin""",
"""91818""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Rudipharm Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""59447""",UNKNOWN,true,"0	""Crestor 20mg tablets (Waymade Healthcare Plc)""	""Rosuvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""63140""",UNKNOWN,true,"6	""Atorvastatin 10mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""39675""",UNKNOWN,true,"20	""Simvastatin 20mg/5ml Oral suspension (Martindale Pharmaceuticals Ltd)""	""Simvastatin""	""20mg/5ml""	""Oral Suspension""	""Oral""	""Statins""	""Simvastatin""",
"""83464""",UNKNOWN,true,"0	""Fluvastatin 20mg capsules (Viatris UK Healthcare Ltd)""	""Fluvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""90224""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (AAH Hillcross)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""87335""",UNKNOWN,true,"468	""Rosuvastatin 15mg tablets""	""Rosuvastatin""	""15mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""56481""",UNKNOWN,true,"520	""Zocor 10mg tablets (Sigma Pharmaceuticals Plc)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""32387""",UNKNOWN,true,"96	""Adeks Drops (Scandipharm)""	""Nicotinic acid""	NA	""Drops""	""Oral""	""-""	""Nicotinic acid""",
"""2137""",UNKNOWN,true,"374276	""Fluvastatin 40mg capsules""	""Fluvastatin""	""40mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""82527""",UNKNOWN,true,"112	""Lipitor 40mg tablets (Dowelhurst Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""86254""",UNKNOWN,true,"6	""Dorisin XL 80mg tablets (Aspire Pharma Ltd)""	""Fluvastatin""	""80mg""	""Modified-release tablet""	""Oral""	""Statins""	""Fluvastatin""",
"""64702""",UNKNOWN,true,"0	""Atorvastatin 30mg tablets (A A H Pharmaceuticals Ltd)""	""Atorvastatin""	""30mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""52097""",UNKNOWN,true,"4	""Atorvastatin 40mg tablets (Wockhardt UK Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""60464""",UNKNOWN,true,"225	""Atorvastatin 20mg/5ml oral suspension""	""Atorvastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Atorvastatin""",
"""54606""",UNKNOWN,true,"0	""Simvastatin 20mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)""	""Simvastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""56065""",UNKNOWN,true,"0	""Simvastatin 20mg/5ml oral suspension sugar free (Waymade Healthcare Plc)""	""Simvastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""91511""",UNKNOWN,true,"0	""Ezetimibe 10mg tablets (Sandoz Ltd)""	""Ezetimibe""	""10mg""	""Oral tablet""	""Oral""	""Ezetimibe""	""Ezetimibe""",
"""71773""",UNKNOWN,true,"0	""Simvastatin 80mg tablets (Brown & Burk UK Ltd)""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""653""",UNKNOWN,true,"3321922	""Ezetimibe 10mg tablets""	""Ezetimibe""	""10mg""	""Oral tablet""	""Oral""	""Ezetimibe""	""Ezetimibe""",
"""8380""",UNKNOWN,true,"25992	""Lescol 20mg capsules (Novartis Pharmaceuticals UK Ltd)""	""Fluvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""53890""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Upjohn UK Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""14127""",UNKNOWN,true,"1367	""Adeks Tablet (Scandipharm)""	""Nicotinic acid""	NA	""Tablet""	""Oral""	""-""	""Nicotinic acid""",
"""58868""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Sigma Pharmaceuticals Plc)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""9897""",UNKNOWN,true,"283831	""Rosuvastatin 40mg tablets""	""Rosuvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""47721""",UNKNOWN,true,"1480	""Lipitor 10mg chewable tablets (Viatris UK Healthcare Ltd)""	""Atorvastatin""	""10mg""	""Chewable tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""74161""",UNKNOWN,true,"0	""Ezetimibe 10mg tablets (Viatris UK Healthcare Ltd)""	""Ezetimibe""	""10mg""	""Oral tablet""	""Oral""	""Ezetimibe""	""Ezetimibe""",
"""52211""",UNKNOWN,true,"14	""Atorvastatin 20mg tablets (Accord-UK Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""45245""",UNKNOWN,true,"831	""Simvastatin 20mg tablets (Actavis UK Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""69528""",UNKNOWN,true,"4	""Cholib 145mg/20mg tablets (Viatris UK Healthcare Ltd)""	""Fenofibrate/Simvastatin""	""145mg + 20mg""	""Oral tablet""	""Oral""	""Fibrates/Statins""	""Fenofibrate/Simvastatin""",
