code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""	""period""",
"""115211""",UNKNOWN,true,"""Z262G00""	1	0	0	0	""diameter of retroplacental clot""	""October 2020""	""late pregnancy""",
"""62888""",UNKNOWN,true,"""L400100""	10	0	0	0	""puerperal endometritis - delivered with postnatal comp""	""February 2009""	""postnatal""",
"""49841""",UNKNOWN,true,"""L444.00""	32	0	0	0	""placental polyp""	""February 2009""	""late pregnancy""",
"""71742""",UNKNOWN,true,"""L354000""	12	0	0	0	""obstetric high vaginal laceration unspecified""	""February 2009""	""unspecified""",
"""33480""",UNKNOWN,true,"""7F16y00""	352	0	1	0	""other specified forceps cephalic delivery""	""February 2009""	""postnatal""",
"""69101""",UNKNOWN,true,"""L389.00""	3	0	0	0	""cns comps of anaesthesia during labour and delivery""	""February 2009""	""postnatal""",
"""50440""",UNKNOWN,true,"""Z22A500""	94	0	0	0	""biochemical pregnancy""	""February 2009""	""unspecified""",
"""71155""",UNKNOWN,true,"""L115.00""	49	0	7	0	""antepartum haemorrhage with uterine leiomyoma""	""February 2009""	""late pregnancy""",
"""56252""",UNKNOWN,true,"""ZV22100""	23	0	0	0	""[v]other normal pregnancy supervision""	""February 2009""	""unspecified""",
"""17317""",UNKNOWN,true,"""L111.00""	591	0	5	0	""placenta praevia with haemorrhage""	""February 2009""	""late pregnancy""",
"""35190""",UNKNOWN,true,"""7F13z00""	4270	0	1	0	""other caesarean delivery nos""	""February 2009""	""postnatal""",
"""13430""",UNKNOWN,true,"""63D6.00""	790	0	1	0	""placenta incomplete""	""February 2009""	""late pregnancy""",
"""112629""",UNKNOWN,true,"""Z1H4.00""	1	0	0	0	""pain relief in labour""	""April 2018""	""postnatal""",
"""39175""",UNKNOWN,true,"""63D4.00""	235	0	0	0	""placental infarct""	""February 2009""	""late pregnancy""",
"""31570""",UNKNOWN,true,"""6224.00""	9106	0	15	0	""antenatal care: multip""	""February 2009""	""early pregnancy""",
"""3272""",UNKNOWN,true,"""7F11z00""	2718	0	152	0	""other induction of labour nos""	""February 2009""	""postnatal""",
"""29556""",UNKNOWN,true,"""L370.11""	82	0	3	0	""placenta accreta without haemorrhage""	""February 2009""	""late pregnancy""",
"""40710""",UNKNOWN,true,"""L395z00""	3955	0	0	0	""forceps delivery nos""	""February 2009""	""postnatal""",
"""21196""",UNKNOWN,true,"""ZV23.00""	140	0	39	0	""[v]high-risk pregnancy supervision""	""February 2009""	""unspecified""",
"""26712""",UNKNOWN,true,"""L340300""	903	0	88	0	""labial tear during delivery""	""February 2009""	""postnatal""",
"""25713""",UNKNOWN,true,"""Z262M00""	11	0	0	0	""placenta offensive odour""	""February 2009""	""late pregnancy""",
"""38669""",UNKNOWN,true,"""5844.11""	47	0	3	69	""placenta u-s scan""	""February 2009""	""late pregnancy""",
"""89154""",UNKNOWN,true,"""Z262S00""	3	0	0	0	""placental vessel observation""	""February 2009""	""late pregnancy""",
"""20826""",UNKNOWN,true,"""L241011""	62	0	3	0	""uterine fibroid affecting obstetric care""	""February 2009""	""unspecified""",
"""30618""",UNKNOWN,true,"""Z22AB00""	1146	0	81	0	""unplanned pregnancy""	""February 2009""	""unspecified""",
"""37280""",UNKNOWN,true,"""L36z.00""	1196	0	3	0	""postpartum haemorrhage nos""	""February 2009""	""postnatal""",
"""99968""",UNKNOWN,true,"""L321000""	2	0	0	0	""unspecified prolonged labour, unspecified""	""June 2010""	""postnatal""",
"""62789""",UNKNOWN,true,"""Q031.00""	3	0	0	0	""fetus/neonate affected by malposition/disproportion-delivery""	""February 2009""	""postnatal""",
"""97391""",UNKNOWN,true,"""L281200""	11	0	0	0	""premature rupture of membranes with antenatal problem""	""August 2009""	""early pregnancy""",
"""2624""",UNKNOWN,true,"""Q033.00""	5777	0	340	1	""fetus or neonate affected by vacuum extraction delivery""	""February 2009""	""postnatal""",
"""43327""",UNKNOWN,true,"""L292100""	9	0	0	0	""unspecified maternal pyrexia during labour - delivered""	""February 2009""	""postnatal""",
"""37245""",UNKNOWN,true,"""L345000""	13	0	1	0	""vulval and perineal haematoma during delivery, unspecified""	""February 2009""	""postnatal""",
"""10775""",UNKNOWN,true,"""8B74.00""	4105	0	34	0	""iron supplement in pregnancy""	""February 2009""	""unspecified""",
"""107197""",UNKNOWN,true,"""L170z00""	4	0	0	0	""maternal syphilis in pregnancy/childbirth/puerperium nos""	""November 2013""	""postnatal""",
"""90743""",UNKNOWN,true,"""7L1e.00""	111	0	0	0	""delivery of oral chemotherapy for neoplasm""	""February 2009""	""postnatal""",
"""112908""",UNKNOWN,true,"""L113z00""	1	0	0	0	""antepartum haemorrhage with coagulation defect nos""	""September 2018""	""late pregnancy""",
"""103797""",UNKNOWN,true,"""Z262400""	2	0	0	0	""placenta normal size""	""February 2012""	""late pregnancy""",
"""19599""",UNKNOWN,true,"""L340.00""	4147	0	5	0	""first degree perineal tear during delivery""	""February 2009""	""postnatal""",
"""2664""",UNKNOWN,true,"""L180900""	8595	0	64	1	""gestational diabetes mellitus""	""February 2009""	""unspecified""",
"""11650""",UNKNOWN,true,"""L342.00""	5170	0	65	0	""third degree perineal tear during delivery""	""February 2009""	""postnatal""",
"""45451""",UNKNOWN,true,"""L240211""	1	0	0	0	""bicornuate uterus - baby delivered + postpartum complication""	""February 2009""	""postnatal""",
"""65725""",UNKNOWN,true,"""L413000""	39	0	0	0	""antenatal deep vein thrombosis unspecified""	""February 2009""	""early pregnancy""",
"""24927""",UNKNOWN,true,"""Eu53.00""	3683	0	3	0	""[x]mental and behav disorders assoc with the puerperium nec""	""February 2009""	""postnatal""",
"""116369""",UNKNOWN,true,"""L21y100""	1	0	0	0	""other multiple pregnancy - delivered""	""August 2023""	""unspecified""",
"""51736""",UNKNOWN,true,"""7F17100""	32	0	0	0	""low vacuum delivery""	""February 2009""	""postnatal""",
"""62279""",UNKNOWN,true,"""7L0D114""	3	0	0	0	""l'episcopo operation for obstetric palsy""	""February 2009""	""unspecified""",
"""73559""",UNKNOWN,true,"""L13z000""	17	0	0	0	""unspecified pregnancy vomiting unspecified""	""February 2009""	""unspecified""",
"""44306""",UNKNOWN,true,"""L126600""	54	0	0	0	""eclampsia in labour""	""February 2009""	""postnatal""",
"""112561""",UNKNOWN,true,"""L440z00""	6	0	0	0	""puerperal cerebrovascular disorder nos""	""April 2018""	""postnatal""",
"""13819""",UNKNOWN,true,"""62F..00""	945	0	54	4563	""antenatal amniocentesis""	""February 2009""	""early pregnancy""",
"""95703""",UNKNOWN,true,"""7M0f100""	91	0	0	0	""14 - 20 weeks gestational age""	""February 2009""	""20""",
"""52308""",UNKNOWN,true,"""Q211.00""	43	0	0	0	""fetal death due to labour anoxia""	""February 2009""	""postnatal""",
"""107186""",UNKNOWN,true,"""L266200""	2	0	0	0	""large-for-dates with antenatal problem""	""October 2013""	""early pregnancy""",
"""36703""",UNKNOWN,true,"""L345.00""	73	0	5	0	""vulval and perineal haematoma during delivery""	""February 2009""	""postnatal""",
"""50531""",UNKNOWN,true,"""7F05000""	5	0	0	0	""drainage of amniotic cavity""	""February 2009""	""late pregnancy""",
"""2458""",UNKNOWN,true,"""7F17.00""	21670	0	717	0	""vacuum delivery""	""February 2009""	""postnatal""",
"""70901""",UNKNOWN,true,"""Q023100""	24	0	0	0	""fetus/neonate affected by feto-maternal transplacental trans""	""February 2009""	""late pregnancy""",
"""68215""",UNKNOWN,true,"""L188100""	14	0	0	0	""abnormal gtt during pregnancy - baby delivered""	""February 2009""	""unspecified""",
"""48708""",UNKNOWN,true,"""Z244411""	11	0	0	0	""postmature labour""	""February 2009""	""postnatal""",
"""16750""",UNKNOWN,true,"""6221.00""	28559	0	399	0	""antenatal care: primigravida""	""February 2009""	""early pregnancy""",
"""21160""",UNKNOWN,true,"""ZV72A00""	870	0	29	0	""[v]pregnancy not (yet) confirmed""	""February 2009""	""unspecified""",
"""13984""",UNKNOWN,true,"""584E.00""	110	0	8	154	""antenatal ultrasound confirms ectopic pregnancy""	""February 2009""	""early pregnancy""",
"""112124""",UNKNOWN,true,"""L171000""	1	0	0	0	""maternal gonorrhoea, unspec whether in pregnancy/puerperium""	""September 2017""	""postnatal""",
"""22975""",UNKNOWN,true,"""62B3.00""	10167	0	45	0	""g.p. unit delivery booking""	""February 2009""	""postnatal""",
"""71876""",UNKNOWN,true,"""L169200""	1	0	0	0	""herpes gestationis - delivered with postnatal complication""	""February 2009""	""postnatal""",
"""32988""",UNKNOWN,true,"""62B5.00""	151	0	0	0	""private home delivery booking""	""February 2009""	""postnatal""",
"""32989""",UNKNOWN,true,"""62B7.00""	128	0	0	0	""domino delivery""	""February 2009""	""postnatal""",
"""94059""",UNKNOWN,true,"""7F2Az00""	13	0	0	0	""obstetric doppler studies nos""	""February 2009""	""unspecified""",
"""28730""",UNKNOWN,true,"""L355.11""	159	0	2	0	""bladder injury - obstetric""	""February 2009""	""unspecified""",
"""22765""",UNKNOWN,true,"""L355.12""	22	0	0	0	""urethra injury - obstetric""	""February 2009""	""unspecified""",
"""27916""",UNKNOWN,true,"""L353.12""	111	0	6	0	""tear of cervix - obstetric""	""February 2009""	""unspecified""",
"""9619""",UNKNOWN,true,"""L44zz00""	20	0	0	0	""complications of the puerperium nos""	""February 2009""	""postnatal""",
"""71851""",UNKNOWN,true,"""L229200""	4	0	0	0	""prolapsed arm with antenatal problem""	""February 2009""	""early pregnancy""",
"""31934""",UNKNOWN,true,"""L45..00""	717	0	12	0	""obstetric breast infections""	""February 2009""	""unspecified""",
"""40723""",UNKNOWN,true,"""L12z.00""	441	0	2	0	""unspecified hypertension in pregnancy/childbirth/puerperium""	""February 2009""	""postnatal""",
"""95354""",UNKNOWN,true,"""Z255300""	3	0	0	0	""progess of second stage of labour""	""February 2009""	""postnatal""",
"""109421""",UNKNOWN,true,"""Q03y400""	1	0	0	0	""fetus or neonate affected by long labour""	""March 2015""	""postnatal""",
"""112351""",UNKNOWN,true,"""L451200""	1	0	0	0	""obstetric breast abscess - deliv with postnatal complication""	""December 2017""	""postnatal""",
"""67893""",UNKNOWN,true,"""L2C..00""	3	0	0	0	""malnutrition in pregnancy""	""February 2009""	""unspecified""",
"""53093""",UNKNOWN,true,"""L44y.00""	23	0	0	0	""other complications of the puerperium""	""February 2009""	""postnatal""",
"""70993""",UNKNOWN,true,"""L16Az00""	75	0	0	0	""glycosuria during pregnancy nos""	""February 2009""	""unspecified""",
"""49485""",UNKNOWN,true,"""L263600""	14	0	1	1	""labour+delivery complicatd by biochem evidence/fetal stress""	""February 2009""	""postnatal""",
"""104542""",UNKNOWN,true,"""67AH.00""	20	0	0	0	""education about toxoplasmosis precautions during pregnancy""	""July 2012""	""unspecified""",
"""105865""",UNKNOWN,true,"""67AJ.00""	348	0	1	0	""provision of information about antenatal screening""	""March 2013""	""early pregnancy""",
"""23438""",UNKNOWN,true,"""L2z..00""	295	0	37	0	""risk factors in pregnancy nos""	""February 2009""	""unspecified""",
"""102136""",UNKNOWN,true,"""L292z00""	5	0	0	0	""unspecified maternal pyrexia during labour nos""	""April 2011""	""postnatal""",
"""73624""",UNKNOWN,true,"""L431100""	1	0	0	0	""amniotic fluid pulmonary embolism - delivered""	""February 2009""	""late pregnancy""",
"""62622""",UNKNOWN,true,"""L30z000""	1	0	0	0	""obstructed labour nos, unspecified""	""February 2009""	""postnatal""",
"""108419""",UNKNOWN,true,"""L38X.00""	3	0	0	0	""complication of anaesthesia during labour and deliv unsp""	""July 2014""	""postnatal""",
"""112111""",UNKNOWN,true,"""L096000""	1	0	0	0	""air embolism following abortive pregnancy""	""September 2017""	""unspecified""",
"""5522""",UNKNOWN,true,"""L3z..00""	2717	0	256	0	""complications of labour and delivery nos""	""February 2009""	""postnatal""",
"""25238""",UNKNOWN,true,"""ZRBY.11""	7754	0	4	0	""epds - edinburgh postnatal depression scale""	""February 2009""	""postnatal""",
"""40702""",UNKNOWN,true,"""Z243600""	9	0	0	0	""slow progress in first stage of labour""	""February 2009""	""postnatal""",
"""97741""",UNKNOWN,true,"""L461000""	5	0	0	0	""cracked nipple in pregnancy/puerperium/lactation unspecified""	""October 2009""	""postnatal""",
"""109043""",UNKNOWN,true,"""9NFV.00""	176	0	0	0	""health visitor antenatal visit""	""January 2015""	""early pregnancy""",
"""47928""",UNKNOWN,true,"""L280200""	7	0	0	0	""oligohydramnios with antenatal problem""	""February 2009""	""early pregnancy""",
"""103319""",UNKNOWN,true,"""Lyu4.00""	9	0	0	0	""[x]complications of labour and delivery""	""November 2011""	""postnatal""",
"""115705""",UNKNOWN,true,"""L242200""	1	0	0	0	""uterine operation scar in pregnancy/childb/puerp + a/n prob""	""July 2021""	""unspecified""",
"""67035""",UNKNOWN,true,"""L123200""	3	0	0	0	""transient hypertension of pregnancy - deliv with p/n comp""	""February 2009""	""unspecified""",
"""105694""",UNKNOWN,true,"""ZVu2300""	2	0	0	0	""[x]supervision of other normal pregnancy""	""January 2013""	""unspecified""",
"""37267""",UNKNOWN,true,"""L301400""	7	0	0	0	""obstructed labour due to generally contracted pelvis""	""February 2009""	""postnatal""",
"""116023""",UNKNOWN,true,"""L03y700""	1	0	0	0	""angular pregnancy""	""March 2022""	""unspecified""",
"""53097""",UNKNOWN,true,"""Z22C313""	43	0	1	0	""duration of pregnancy""	""February 2009""	""unspecified""",
"""61611""",UNKNOWN,true,"""7F1A400""	10	0	0	0	""trial of labour nec""	""February 2009""	""postnatal""",
"""64125""",UNKNOWN,true,"""L09yz00""	14	0	0	0	""other specified complication nos follow abortive pregnancy""	""February 2009""	""unspecified""",
"""112999""",UNKNOWN,true,"""Q014z00""	5	0	0	0	""fetus or neonate affected by ectopic pregnancy nos""	""October 2018""	""unspecified""",
"""50571""",UNKNOWN,true,"""L090100""	9	0	0	0	""parametritis following abortive pregnancy""	""February 2009""	""unspecified""",
"""22261""",UNKNOWN,true,"""Z241100""	4339	0	1	0	""onset of labour induced""	""February 2009""	""postnatal""",
"""49294""",UNKNOWN,true,"""L26..00""	19	0	0	0	""other fetal and placental problems""	""February 2009""	""late pregnancy""",
"""57640""",UNKNOWN,true,"""L242z00""	2	0	0	0	""uterine operation scar in pregnancy/childbirth/puerp nos""	""February 2009""	""postnatal""",
"""40224""",UNKNOWN,true,"""Eu53000""	1342	0	0	0	""[x]mild mental/behav disorder assoc with the puerperium nec""	""February 2009""	""postnatal""",
"""2924""",UNKNOWN,true,"""7E06600""	12558	0	996	1	""hysterotomy and termination of pregnancy""	""February 2009""	""unspecified""",
"""57380""",UNKNOWN,true,"""7241100""	40	0	0	0	""amniotic graft to conjunctiva""	""February 2009""	""late pregnancy""",
"""27952""",UNKNOWN,true,"""ZV13900""	51	0	3	0	""[v]ph comp of pregnancy, childbirth and the puerperium""	""February 2009""	""postnatal""",
"""58156""",UNKNOWN,true,"""L03y.00""	70	0	0	0	""other ectopic pregnancy""	""February 2009""	""unspecified""",
"""39324""",UNKNOWN,true,"""Q408400""	93	0	1	0	""group a haemolytic streptococcal intra-amniotic infect. nec""	""February 2009""	""late pregnancy""",
"""59681""",UNKNOWN,true,"""L41z511""	48	0	0	0	""gestational phlebitis nos""	""February 2009""	""unspecified""",
"""53141""",UNKNOWN,true,"""L241.00""	62	0	1	0	""tumour of uterine body in pregnancy/childbirth/puerperium""	""February 2009""	""postnatal""",
"""55730""",UNKNOWN,true,"""ZV22.11""	71	0	0	0	""[v]supervision of normal pregnancy""	""February 2009""	""unspecified""",
"""86021""",UNKNOWN,true,"""7F24.00""	31	0	0	0	""other obstetric operations""	""February 2009""	""unspecified""",
"""50555""",UNKNOWN,true,"""Q012.00""	33	0	0	0	""fetus or neonate affected by maternal oligohydramnios""	""February 2009""	""late pregnancy""",
"""70148""",UNKNOWN,true,"""L44z000""	3	0	0	0	""complications of the puerperium nos, unspecified""	""February 2009""	""postnatal""",
"""5709""",UNKNOWN,true,"""62...13""	97556	0	18874	0	""pregnancy care""	""February 2009""	""unspecified""",
"""35928""",UNKNOWN,true,"""L463000""	7	0	0	0	""other breast disorder in pregnancy/puerperium/lact unspec""	""February 2009""	""postnatal""",
"""112099""",UNKNOWN,true,"""L091000""	2	0	0	0	""afibrinogenaemia following abortive pregnancy""	""September 2017""	""unspecified""",
"""14789""",UNKNOWN,true,"""Q030.11""	1282	0	62	0	""fetus affected by breech delivery""	""February 2009""	""postnatal""",
"""100104""",UNKNOWN,true,"""95B..00""	286	0	0	0	""health in pregnancy grant claim form issued""	""July 2010""	""unspecified""",
"""167""",UNKNOWN,true,"""7F19.00""	1394547	0	32746	18	""normal delivery""	""February 2009""	""postnatal""",
"""65900""",UNKNOWN,true,"""Z243300""	3	0	0	0	""progress of labour - first stage""	""February 2009""	""postnatal""",
"""85992""",UNKNOWN,true,"""7F27.00""	198	0	8	6	""non routine obstetric scan for fetal observations""	""February 2009""	""unspecified""",
"""72883""",UNKNOWN,true,"""Lyu2100""	16	0	0	0	""[x]other vomiting complicating pregnancy""	""February 2009""	""unspecified""",
"""22929""",UNKNOWN,true,"""8H3C.00""	9645	0	652	0	""non-urgent obstetric admission""	""February 2009""	""unspecified""",
"""96745""",UNKNOWN,true,"""L35y100""	2	0	0	0	""other obstetric trauma - delivered""	""April 2009""	""unspecified""",
"""59588""",UNKNOWN,true,"""L411500""	24	0	2	0	""genital varices in pregnancy""	""February 2009""	""unspecified""",
"""51848""",UNKNOWN,true,"""L46y.11""	66	0	4	0	""galactocele - obstetric""	""February 2009""	""unspecified""",
"""105146""",UNKNOWN,true,"""7F2Ay11""	7	0	0	0	""other specified obstetric doppler ultrasound""	""November 2012""	""unspecified""",
"""32997""",UNKNOWN,true,"""6321.00""	806	0	0	0	""1st stage of labour length""	""February 2009""	""postnatal""",
"""5721""",UNKNOWN,true,"""L166600""	579	0	5	2	""urinary tract infection following delivery""	""February 2009""	""postnatal""",
"""114162""",UNKNOWN,true,"""Lyu3E00""	1	0	0	0	""[x]other antepartum haemorrhage""	""August 2019""	""late pregnancy""",
"""29071""",UNKNOWN,true,"""7L16000""	1389	0	8	0	""intravenous induction of labour""	""February 2009""	""postnatal""",
"""24046""",UNKNOWN,true,"""L420.00""	126	0	9	1	""puerperal pyrexia of unknown origin""	""February 2009""	""postnatal""",
"""67863""",UNKNOWN,true,"""Z22B.00""	6	0	1	0	""observation of quantity of pregnancy""	""February 2009""	""unspecified""",
"""34411""",UNKNOWN,true,"""Z254300""	746	0	0	0	""delivered by mid-cavity forceps delivery""	""February 2009""	""postnatal""",
