"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"	"period"
"671621000006116"	14	"Q0312"	"Q031200"	"fetus or neonate affected by persistent occipito-posterior malposition during labour and delivery"	"206114009"	"315993017"	32	"postnatal"
"671631000006118"	13	"Q007A"	"Q007A00"	"fetus or neonate affected by placental or breast transfer of hypoglycaemic agent"	"206025003"	"315850018"	32	"late pregnancy"
"671641000006111"	2	"Q007x"	"Q007x00"	"fetus/neonate affected - placental/breast transfer toxic nec"	"206014007"	"315834014"	32	"late pregnancy"
"671651000006113"	10	"Q007z"	"Q007z00"	"fetal or neonatal effect of poison transferred via placenta or breast"	"206014007"	"2965777016"	32	"late pregnancy"
"671661000006110"	1	"Q007y"	"Q007y00"	"fetus/neonate affected - poison transfer placenta/breast os"	"206014007"	"315834014"	32	"late pregnancy"
"671711000006116"	31	"Q0210"	"Q021000"	"fetus/neonate affected by antepartum haemorrhage unspecified"	"84880007"	"140737018"	32	"late pregnancy"
"671721000006112"	96	"Q0171"	"Q017100"	"fetus or neonate affected by breech presentation before labour"	"206054009"	"315892011"	32	"postnatal"
"671731000006110"	60	"Q03z"	"Q03z.00"	"fetus/neonate affected by complic labour/delivery nos"	"76012002"	"126257016"	32	"postnatal"
"671741000006117"	40	"Q02"	"Q02..00"	"fetus/neonate affected by complic of placenta/cord/membrane"	"84880007"	"140737018"	32	"late pregnancy"
"671751000006115"	1	"Q03y1"	"Q03y100"	"fetus or neonate affected by destructive operation to aid delivery"	"268813000"	"402200016"	32	"postnatal"
"671761000006118"	22	"Q0316"	"Q031600"	"fetus or neonate affected by disproportion during labour and delivery"	"206118007"	"316003019"	32	"postnatal"
"671771000006113"	9	"Q0315"	"Q031500"	"fetus or neonate affected by face presentation during labour and delivery"	"206117002"	"315999018"	32	"postnatal"
"671781000006111"	26	"Q0230-1"	"Q023011"	"fetus or neonate affected by feto-fetal transplacental transfusion"	"206083007"	"315950017"	32	"late pregnancy"
"671791000006114"	38	"Q0231"	"Q023100"	"fetus/neonate affected by feto-maternal transplacental trans"	"206084001"	"315951018"	32	"late pregnancy"
"671801000006110"	5	"Q0142"	"Q014200"	"fetus or neonate affected by intraperitoneal ectopic pregnancy"	"206043004"	"315873014"	32	"unspecified"
"671811000006113"	5	"Q03yz"	"Q03yz00"	"fetus/neonate affected by labour/delivery complication nos"	"76012002"	"126257016"	32	"postnatal"
"671821000006117"	3	"Q03yy"	"Q03yy00"	"fetus/neonate affected by labour/delivery complication os"	"76012002"	"126257016"	32	"postnatal"
"671841000006112"	11	"Q031"	"Q031.00"	"fetus or neonate affected by malposition or disproportion during labour or delivery"	"268809007"	"402192011"	32	"postnatal"
"671851000006114"	1	"Q017z"	"Q017z00"	"fetus/neonate affected by malpresentation before labour nos"	"268800006"	"402175019"	32	"postnatal"
"671861000006111"	5	"Q017y"	"Q017y00"	"fetus/neonate affected by malpresentation before labour os"	"268800006"	"402175019"	32	"postnatal"
"671871000006116"	1	"Q0350"	"Q035000"	"fetus or neonate affected by maternal anaesthetic agent during labour and delivery"	"206125000"	"316020015"	32	"postnatal"
"671881000006118"	7	"Q035"	"Q035.00"	"fetus or neonate affected by maternal anaesthetic and analgesic agents during labour and delivery"	"206124001"	"316018018"	32	"postnatal"
"671891000006115"	5	"Q0351"	"Q035100"	"fetus or neonate affected by maternal analgesic agent during labour and delivery"	"206126004"	"316021016"	32	"postnatal"
"671901000006116"	4	"Q0310"	"Q031000"	"fetus or neonate affected by maternal bony pelvis abnormality during labour and delivery"	"206112008"	"315989011"	32	"postnatal"
"671911000006118"	1	"Q0311"	"Q031100"	"fetus or neonate affected by maternal contracted pelvis during labour and delivery"	"206113003"	"315992010"	32	"postnatal"
"671921000006114"	7	"Q0353"	"Q035300"	"fetus or neonate affected by maternal epidural anaesthesia during labour and delivery"	"206128003"	"316025013"	32	"postnatal"
"671931000006112"	7	"Q0352"	"Q035200"	"fetus or neonate affected by maternal general anaesthesia during labour and delivery"	"206127008"	"316024012"	32	"postnatal"
"671941000006119"	1	"Q0354"	"Q035400"	"fetus/neonate affected by mat tranquillizers in labour/deliv"	"206129006"	"316028010"	32	"postnatal"
"671961000006115"	68	"Q01z"	"Q01z.00"	"fetus/neonate affected by maternal complic pregnancy nos"	"206035009"	"315863012"	32	"unspecified"
"671971000006110"	267	"Q01"	"Q01..00"	"fetus or neonate affected by maternal complication of pregnancy"	"206035009"	"315863012"	32	"unspecified"
"671981000006113"	39	"Q0355"	"Q035500"	"fetus or neonate affected by maternal pethidine during labour and delivery"	"206130001"	"316029019"	32	"postnatal"
"671991000006111"	74	"Q0"	"Q0...00"	"fetus or neonate affected by maternal problem unrelated to pregnancy"	"206001006"	"315814013"	32	"unspecified"
"672001000006113"	8	"Q0232"	"Q023200"	"fetus/neonate affected by materno-fetal transplacental trans"	"206085000"	"315952013"	32	"late pregnancy"
"672051000006112"	9	"Q03y"	"Q03y.00"	"fetus/neonate affected by other labour and delivery problems"	"76012002"	"126257016"	32	"postnatal"
"672061000006114"	19	"Q01y"	"Q01y.00"	"fetus/neonate affected by other maternal complic pregnancy"	"206035009"	"315863012"	32	"unspecified"
"672091000006118"	5	"Q0212"	"Q021200"	"fetus or neonate affected by placental damage caused by amniocentesis"	"206069005"	"315923010"	32	"late pregnancy"
"672101000006112"	21	"Q0213"	"Q021300"	"fetus or neonate affected by placental damage caused by caesarean section"	"206070006"	"2532184019"	32	"late pregnancy"
"672111000006110"	19	"Q023z"	"Q023z00"	"fetal or neonatal effect of placental transfusion syndrome"	"206082002"	"2966018016"	32	"late pregnancy"
"672121000006119"	46	"Q0071"	"Q007100"	"fetus or neonate affected by placental or breast transfer of alcohol"	"268796000"	"402169011"	32	"late pregnancy"
"672131000006116"	73	"Q0072"	"Q007200"	"fetus or neonate affected by placental or breast transfer of narcotics"	"206017000"	"315839016"	32	"late pregnancy"
"672141000006114"	5	"Q007"	"Q007.00"	"fetus or neonate affected by poison transferred via placenta or breast"	"206014007"	"315834014"	32	"late pregnancy"
"672151000006111"	10	"Q0313"	"Q031300"	"fetus or neonate affected by shoulder presentation during labour and delivery"	"206115005"	"315995012"	32	"postnatal"
"672161000006113"	387	"Q0230"	"Q023000"	"fetus or neonate affected by twin-to-twin transplacental transfusion"	"206083007"	"315949017"	32	"late pregnancy"
"672171000006118"	2	"Q0373-2"	"Q037312"	"fetus or neonate affected by uterine inertia or dysfunction during labour and delivery"	"268812005"	"402198010"	32	"postnatal"
"672181000006115"	1	"Q0373-1"	"Q037311"	"fetus/neonate affected by uterine inertia in labour/delivery"	"268812005"	"402197017"	32	"postnatal"
"672221000006112"	2	"Q021z"	"Q021z00"	"fetus/neonate affected placental separation/haemorrhage nos"	"84880007"	"140737018"	32	"late pregnancy"
"672231000006110"	2	"Q021y"	"Q021y00"	"fetus/neonate affected placental separation/haemorrhage os"	"84880007"	"140737018"	32	"late pregnancy"
"672241000006117"	16	"Q0316-1"	"Q031611"	"fetus or neonate affected by cephalopelvic disproportion during labour and delivery"	"206118007"	"316004013"	32	"postnatal"
"672261000006118"	1	"Q0077"	"Q007700"	"fetus or neonate affected by placental or breast transfer of anticoagulant"	"206022000"	"315846013"	32	"late pregnancy"
"672271000006113"	18	"Q0076"	"Q007600"	"fetus or neonate affected by placental or breast transfer of anticonvulsant"	"206021007"	"315845012"	32	"late pregnancy"
"672281000006111"	9	"Q0078"	"Q007800"	"fetus or neonate affected by placental or breast transfer of chemotherapeutic agent"	"206023005"	"315847016"	32	"late pregnancy"
"672291000006114"	1	"Q007B"	"Q007B00"	"fetus or neonate affected by placental or breast transfer of endocrine agent"	"206026002"	"315851019"	32	"late pregnancy"
"672301000006110"	17	"Q0079"	"Q007900"	"fetus or neonate affected by placental or breast transfer of uterine depressant"	"206024004"	"315848014"	32	"late pregnancy"
"672311000006113"	1	"Q0073"	"Q007300"	"fetus or neonate affected by placental or breast transfer of hallucinogen"	"206018005"	"315840019"	32	"late pregnancy"
"672321000006117"	9	"Q007w"	"Q007w00"	"fetus/neonate affected-placenta/breast transfer medicine nec"	"206014007"	"315834014"	32	"late pregnancy"
"672331000006119"	3	"Q0074"	"Q007400"	"fetus or neonate affected by placental or breast transfer of anti-infective"	"268797009"	"402170012"	32	"late pregnancy"
"672341000006112"	5	"Q0074-1"	"Q007411"	"fetus/neonate affected-placental/breast transfer antibiotic"	"268797009"	"402170012"	32	"late pregnancy"
"672351000006114"	18	"Q0075"	"Q007500"	"fetus or neonate affected by placental or breast transfer of immune sera"	"206020008"	"315844011"	32	"late pregnancy"
"672361000006111"	1	"Q0070"	"Q007000"	"fetus/neonate affected-placental/breast transfer unsp poison"	"206014007"	"315834014"	32	"late pregnancy"
"672371000006116"	2	"Q0215-1"	"Q021511"	"fetus/neonate affected-prem placental separation+acc haem'ge"	"268803008"	"2966011010"	32	"late pregnancy"
"675211000006111"	25698	"L395-2"	"L395.12"	"neville-barnes forceps delivery"	"275168001"	"411105012"	32	"postnatal"
"690561000000119"	37	"Q018"	"Q018.00"	"fetus or neonate affected by maternal postnatal depression"	"206035009"	"315863012"	32	"postnatal"
"694831000006112"	106	"L21z"	"L21z.00"	"multiple pregnancy nos"	"16356006"	"27698012"	32	"unspecified"
"694921000006117"	2	"L2282"	"L228200"	"multiple pregnancy with malpresentation with antenatal problem"	"199381004"	"306298018"	32	"early pregnancy"
"695721000006115"	834	"L213"	"L213.00"	"multiple delivery"	"45384004"	"75660013"	32	"postnatal"
"699091000006118"	43	"7F180"	"7F18000"	"manipulative cephalic vaginal delivery with abnormal presentation of head at delivery without instrument"	"177180006"	"274331019"	32	"postnatal"
"701211000006114"	28441	"62T"	"62T..00"	"miscellaneous postnatal data"	"169786001"	"263374010"	16	"postnatal"
"703361000006115"	1546	"7F163"	"7F16300"	"mid forceps cephalic delivery nec"	"62508004"	"499316017"	32	"postnatal"
"703371000006110"	176	"7F162"	"7F16200"	"mid forceps cephalic delivery with rotation"	"177164001"	"274314014"	32	"postnatal"
"705531000006119"	6	"L1840"	"L184000"	"mental disorder - unspec whether in pregnancy/puerperium"	"199257008"	"306149017"	32	"postnatal"
"705561000006111"	31	"L184z"	"L184z00"	"mental disorder during pregnancy/childbirth/puerperium nos"	"199257008"	"306149017"	32	"postnatal"
"705571000006116"	5	"L1844"	"L184400"	"mental disorder in the puerperium - baby delivered during previous episode of care"	"199262009"	"306154014"	32	"postnatal"
"705591000006115"	216	"L184"	"L184.00"	"mental disorders during pregnancy, childbirth and the puerperium"	"199257008"	"306149017"	32	"postnatal"
"712781000006116"	5	"L18z0"	"L18z000"	"medical condition nos - unsp whether in pregnancy/puerperium"	"198609003"	"305277014"	32	"postnatal"
"712801000006117"	23	"L18z3"	"L18z300"	"medical condition nos in pregnancy - baby not yet delivered"	"198609003"	"305277014"	32	"unspecified"
"712811000006119"	17	"L18zz"	"L18zz00"	"medical condition nos in pregnancy/childb/puerp nos"	"198609003"	"305277014"	32	"unspecified"
"712821000006110"	66	"L18z"	"L18z.00"	"medical condition nos in pregnancy/childbirth/puerperium"	"198609003"	"305277014"	32	"postnatal"
"712851000006118"	17	"L18z2"	"L18z200"	"medical condition nos in puerperium - baby delivered"	"198609003"	"305277014"	32	"postnatal"
"712861000006116"	3	"L18z4"	"L18z400"	"medical condition nos in puerperium - baby previously deliv"	"198609003"	"305277014"	32	"postnatal"
"715471000006117"	1	"L1742"	"L174200"	"maternal malaria in the puerperium - baby delivered during current episode of care"	"199186004"	"306066018"	32	"postnatal"
"715481000006119"	1	"L1744"	"L174400"	"maternal malaria in the puerperium - baby delivered during previous episode of care"	"199188003"	"306068017"	32	"postnatal"
"715651000006112"	17	"L175z"	"L175z00"	"maternal rubella in pregnancy/childbirth/puerperium nos"	"84939004"	"140828013"	32	"postnatal"
"715661000006114"	2	"L1752"	"L175200"	"maternal rubella in the puerperium - baby delivered during current episode of care"	"199193000"	"306075016"	32	"postnatal"
"715671000006119"	2	"L1754"	"L175400"	"maternal rubella in the puerperium - baby delivered during previous episode of care"	"199195007"	"306077012"	32	"postnatal"
"715681000006116"	14	"L1750"	"L175000"	"maternal rubella, unspecified whether pregnancy/puerperium"	"84939004"	"140828013"	32	"postnatal"
"715711000006115"	303	"L170"	"L170.00"	"maternal syphilis during pregnancy, childbirth and the puerperium"	"199154009"	"306027014"	32	"postnatal"
"715721000006111"	34	"L170z"	"L170z00"	"maternal syphilis in pregnancy/childbirth/puerperium nos"	"199154009"	"306027014"	32	"postnatal"
"715731000006114"	15	"L1702"	"L170200"	"maternal syphilis in the puerperium - baby delivered during current episode of care"	"199157002"	"306030019"	32	"postnatal"
"715741000006116"	2	"L1704"	"L170400"	"maternal syphilis in the puerperium - baby delivered during previous episode of care"	"199159004"	"306032010"	32	"postnatal"
"715751000006119"	73	"L1700"	"L170000"	"maternal syphilis, unspec whether in pregnancy or puerperium"	"199154009"	"306027014"	32	"postnatal"
"715781000006110"	10	"L1731"	"L173100"	"tuberculosis in pregnancy, childbirth and the puerperium - delivered"	"199178004"	"306058010"	32	"postnatal"
"715791000006113"	4	"L1733"	"L173300"	"maternal tuberculosis during pregnancy - baby not yet delivered"	"199180005"	"306060012"	32	"unspecified"
"715801000006114"	87	"L173"	"L173.00"	"maternal tuberculosis during pregnancy, childbirth and the puerperium"	"199175001"	"306055013"	32	"postnatal"
"715811000006112"	5	"L173z"	"L173z00"	"maternal tuberculosis in pregnancy/childbirth/puerperium nos"	"199175001"	"306055013"	32	"postnatal"
"715821000006116"	3	"L1732"	"L173200"	"maternal tuberculosis in the puerperium - baby delivered during current episode of care"	"199179007"	"306059019"	32	"postnatal"
"715831000006118"	3	"L1734"	"L173400"	"maternal tuberculosis in the puerperium - baby delivered during previous episode of care"	"199181009"	"306061011"	32	"postnatal"
"715841000006111"	7	"L1730"	"L173000"	"maternal tuberculosis,unspec whether in pregnancy/puerperium"	"199175001"	"306055013"	32	"postnatal"
"715861000006110"	121	"L2653"	"L265300"	"maternal care for poor fetal growth"	"173300003"	"268308014"	32	"unspecified"
"715891000006119"	21	"L25z3"	"L25z300"	"maternal care for suspect fetal abnormal and damage, unspec"	"173300003"	"268308014"	32	"unspecified"
"715911000006117"	17	"L2503"	"L250300"	"maternal care for suspected central nervous system malformation in fetus"	"173300003"	"268308014"	32	"unspecified"
"715941000006118"	55	"L51X"	"L51X.00"	"maternal care/known or suspected fetal problem,unspecifd"	"173300003"	"268308014"	32	"unspecified"
"716051000006110"	20	"L171"	"L171.00"	"maternal gonorrhoea during pregnancy, childbirth and the puerperium"	"199161008"	"306034011"	32	"postnatal"
"716061000006112"	19	"L1713"	"L171300"	"maternal gonorrhoea during pregnancy - baby not yet delivered"	"199165004"	"306042012"	32	"unspecified"
"716071000006117"	8	"L171z"	"L171z00"	"maternal gonorrhoea in pregnancy/childbirth/puerperium nos"	"199161008"	"306034011"	32	"postnatal"
"716081000006119"	3	"L1712"	"L171200"	"maternal gonorrhoea in the puerperium - baby delivered during current episode of care"	"199164000"	"306041017"	32	"postnatal"
"716091000006116"	3	"L1714"	"L171400"	"maternal gonorrhoea in the puerperium - baby delivered during previous episode of care"	"199166003"	"306045014"	32	"postnatal"
"716101000006110"	3	"L1710"	"L171000"	"maternal gonorrhoea, unspec whether in pregnancy/puerperium"	"199161008"	"306034011"	32	"postnatal"
"716131000006119"	5	"L3922"	"L392200"	"maternal hypotension syndrome - delivered with postnatal problem"	"200112003"	"307546012"	32	"postnatal"
"716181000006118"	37	"L17z"	"L17z.00"	"maternal infect/parasitic dis nos in pregnancy/childb/puerp"	"199153003"	"306026017"	32	"unspecified"
"716211000006119"	2	"L174z"	"L174z00"	"maternal malaria during pregnancy/childbirth/puerperium nos"	"199183007"	"306063014"	32	"postnatal"
"716221000006110"	11	"L174"	"L174.00"	"maternal malaria during pregnancy, childbirth and the puerperium"	"199183007"	"306063014"	32	"postnatal"
"716371000006119"	4	"L17z0"	"L17z000"	"mat infect/parasitic dis nos - pregnancy/puerperium unspec"	"199153003"	"306026017"	32	"postnatal"
"716381000006116"	2	"L17zz"	"L17zz00"	"mat infect/parasitic dis nos in preg/childbirth/puerp nos"	"199153003"	"306026017"	32	"postnatal"
